Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 12:41:27.524,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.004,0.998,0.183,0.122,0.061, , , , , , ,0.181,0.115,-108.127
 12:41:27.524,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.005,0.998,0.183,0.061,0.061, , , , , , ,0.181,0.115,-108.127
 12:41:27.525,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.004,0.998,0.183,0.122,0, , , , , , ,0.181,0.115,-108.127
 12:41:27.525,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.005,0.998,0.122,0.122,0, , , , , , ,0.181,0.115,-108.127
 12:41:27.525,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.005,0.999,0.061,0.122,0, , , , , , ,0.181,0.115,-108.122
 12:41:27.525,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.004,1,0.061,0.122,0, , , , , , ,0.181,0.115,-108.122
 12:41:27.525,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.005,1,0.122,0.244,0, , , , , , ,0.181,0.115,-108.122
 12:41:27.525,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0.061,0.244,0, , , , , , ,0.181,0.115,-108.122
 12:41:27.545,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.005,0.999,0.061,0.244,0, , , , , , ,0.187,0.115,-108.122
 12:41:27.545,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.244,0, , , , , , ,0.187,0.115,-108.122
 12:41:27.545,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0.061,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.545,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.244,0, , , , , , ,0.187,0.115,-108.122
 12:41:27.545,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.998,0,0.183,0, , , , , , ,0.187,0.115,-108.122
 12:41:27.545,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.998,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.545,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.005,0.998,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.546,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.005,0.999,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.005,0.999,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.004,0.999,0,0.122,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.004,1,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.004,0.999,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.005,1,0,0.244,-0.122, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.001,0.005,0.999,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.003,0.999,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.591,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.003,0.999,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.003,0.004,0.999,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.003,0.999,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0.061,0.122,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,1,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.122
 12:41:27.614,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.244,-0.122, , , , , , ,0.187,0.115,-108.122
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,1,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.116
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,1,0,0.244,-0.122, , , , , , ,0.187,0.115,-108.116
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.003,0.004,0.999,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.116
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.003,0.004,1,0,0.244,-0.061, , , , , , ,0.187,0.115,-108.116
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.003,0.004,0.999,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.116
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,1,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.116
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.003,1,0,0.183,-0.061, , , , , , ,0.187,0.115,-108.116
 12:41:27.659,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.003,0.003,0.999,0,0.183,0, , , , , , ,0.187,0.115,-108.116
 12:41:27.704,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.003,0.004,0.999,0,0.183,0, , , , , , ,0.187,0.115,-108.116
 12:41:27.704,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.061,0, , , , , , ,0.187,0.115,-108.116
 12:41:27.704,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.002,0.004,0.999,0,0.061,0, , , , , , ,0.187,0.115,-108.116
 12:41:27.704,eb:33:2e:f9:57:b5, 2015-01-01 00:27:34.970,-0.003,0.004,0.999,0,0.061,-0.061, , , , , , ,0.187,0.115,-108.116
