Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 15:27:11.565,eb:33:2e:f9:57:b5, 2085-97-184 247:83:244:2808,-4,6.343,3.56,49.011,219.727,-115.417,-0.412,-0.879,-152.342
 15:27:11.565,eb:33:2e:f9:57:b5, 2085-97-226 234:68:06:-2184,0.058,-1.467,-2.516,79.224,162.415,143.188,0.082,3.027,-151.216
 15:27:11.566,eb:33:2e:f9:57:b5, 2085-97-231 04:45:02:2663,0.445,0.041,1.392,61.646,-39.978,-36.316,0.731,2.401,-151.743
 15:27:11.566,eb:33:2e:f9:57:b5, 2085-97-153 00:204:02:2209,-0.435,0.075,1.224,61.89,54.932,-27.649,1.307,2.648,-151.957
 15:27:11.566,eb:33:2e:f9:57:b5, 2085-97-75 251:49:00:1514,-0.083,-0.062,0.813,42.542,61.035,-8.362,1.807,3.34,-152.128
 15:27:11.596,eb:33:2e:f9:57:b5, 2085-113-81 00:112:30:980,0.092,0.053,1.151,39.917,26.428,-34.302,2.219,3.647,-152.43
 15:27:11.596,eb:33:2e:f9:57:b5, 2085-97-88 00:74:01:2620,-0.093,0.202,1.264,29.785,48.706,-26.367,2.384,3.856,-152.551
 15:27:11.596,eb:33:2e:f9:57:b5, 2085-97-244 253:106:254:2140,-0.358,0.161,1.076,16.724,54.993,-33.997,2.598,4.411,-152.847
 15:27:11.596,eb:33:2e:f9:57:b5, 2085-97-104 254:104:01:1919,0.228,-0.028,0.865,18.982,29.175,-25.818,2.769,4.845,-153.116
 15:27:11.596,eb:33:2e:f9:57:b5, 2085-97-195 03:177:02:1880,0.407,0.303,1.062,9.705,19.592,-43.701,2.884,5.054,-153.474
 15:27:11.596,eb:33:2e:f9:57:b5, 2085-97-214 01:123:01:2121,0.294,0.681,0.764,-10.925,6.775,-78.613,2.856,5.24,-153.99
 15:27:11.596,eb:33:2e:f9:57:b5, 2085-97-22 01:89:05:935,-0.25,1.534,-1.062,-30.09,-93.811,-114.807,2.631,5.142,-154.72
 15:27:11.597,eb:33:2e:f9:57:b5, 2085-97-249 248:251:240:10935,-0.533,-2.188,3.792,-67.017,26.245,29.907,1.796,4.263,-155.786
 15:27:11.599,eb:33:2e:f9:57:b5, 2085-97-179 250:117:248:3988,-0.198,-2.657,4.995,147.766,87.708,127.747,2.186,4.768,-155.083
 15:27:11.599,eb:33:2e:f9:57:b5, 2085-97-146 255:15:00:2301,-0.284,0.108,0.592,223.083,-65.369,109.07,4.296,4.938,-153.759
 15:27:11.599,eb:33:2e:f9:57:b5, 2085-97-195 255:126:249:5115,0.25,-0.507,1.837,249.451,-147.766,62.927,6.729,3.664,-153.001
 15:27:11.599,eb:33:2e:f9:57:b5, 2085-97-70 04:26:252:5974,0.838,-0.736,2.898,283.081,-110.474,33.081,9.41,2.269,-152.699
 15:27:11.655,eb:33:2e:f9:57:b5, 2085-97-203 08:136:251:6729,1.011,-0.265,3.04,343.079,-56.458,-32.043,12.552,1.478,-152.836
 15:27:11.655,eb:33:2e:f9:57:b5, 2085-97-107 06:63:246:8262,1.217,-0.998,3.634,402.039,37.842,-71.96,16.342,1.511,-153.435
 15:27:11.655,eb:33:2e:f9:57:b5, 2085-97-109 11:116:252:7372,1.176,-0.93,4.04,457.825,151.733,-47.241,20.616,2.719,-153.682
 15:27:11.655,eb:33:2e:f9:57:b5, 2085-97-53 11:29:03:4854,1.289,0.1,2.831,469.849,213.989,-87.891,25.312,4.741,-153.495
 15:27:11.717,eb:33:2e:f9:57:b5, 2085-97-182 05:110:07:943,0.604,0.063,1.448,462.036,179.016,-108.765,29.976,7.02,-153.567
 15:27:11.717,eb:33:2e:f9:57:b5, 2085-97-65 06:137:07:2049,0.455,0.958,0.284,397.583,62.195,-221.191,34.14,8.965,-154.391
 15:27:11.717,eb:33:2e:f9:57:b5, 2085-97-97 01:158:05:5631,0.193,1.04,1.838,371.399,93.628,-276.917,37.595,10.981,-156.094
 15:27:11.717,eb:33:2e:f9:57:b5, 2085-97-29 04:24:255:5241,-0.375,0.562,3.165,439.331,201.782,-271.851,41.402,13.837,-157.335
 15:27:11.776,eb:33:2e:f9:57:b5, 2085-97-83 253:242:10:-4205,0.468,0.501,0.085,483.948,135.132,-214.294,46.143,16.771,-157.769
 15:27:11.776,eb:33:2e:f9:57:b5, 2085-97-173 03:201:01:-3833,0.467,0.488,-2.184,289.001,53.833,-205.2,49.526,18.935,-158.857
 15:27:11.776,eb:33:2e:f9:57:b5, 2085-97-09 01:175:00:1091,0.178,0.258,-1.041,134.46,67.017,-147.888,51.279,20.616,-159.5
 15:27:11.776,eb:33:2e:f9:57:b5, 2085-97-80 00:103:00:5654,-0.103,0.125,2.121,109.497,53.284,-167.297,52.213,22.132,-160.093
 15:27:11.776,eb:33:2e:f9:57:b5, 2085-97-197 255:170:253:5918,0.113,-0.065,2.949,149.109,29.968,-196.472,53.163,23.851,-160.944
 15:27:11.776,eb:33:2e:f9:57:b5, 2085-97-120 01:122:250:5127,0.15,-0.541,2.685,179.565,22.4,-194.214,54.393,25.576,-162.054
 15:27:11.777,eb:33:2e:f9:57:b5, 2085-97-220 00:229:249:5198,0.068,-0.738,2.473,170.654,49.438,-157.837,55.8,27.202,-162.867
 15:27:11.777,eb:33:2e:f9:57:b5, 2085-97-94 00:176:249:5364,0.209,-0.791,2.606,145.935,91.003,-116.028,57.294,28.724,-163.043
 15:27:11.809,eb:33:2e:f9:57:b5, 2085-97-179 02:152:249:5540,0.414,-0.752,2.67,124.451,134.521,-77.393,58.865,30.119,-162.532
 15:27:11.809,eb:33:2e:f9:57:b5, 2085-97-248 03:41:248:5547,0.649,-0.878,2.69,123.962,155.579,-55.481,60.639,31.432,-161.422
 15:27:11.809,eb:33:2e:f9:57:b5, 2085-97-229 05:130:246:5727,0.767,-1.089,2.795,145.752,165.833,-44.739,62.682,32.64,-160.065
 15:27:11.809,eb:33:2e:f9:57:b5, 2085-97-45 06:128:245:5049,0.766,-1.253,2.675,171.265,167.969,-40.283,65.127,33.772,-158.5
 15:27:11.866,eb:33:2e:f9:57:b5, 2085-97-192 05:51:245:3982,0.648,-1.348,2.212,181.824,151.672,-36.987,67.769,34.788,-156.94
 15:27:11.866,eb:33:2e:f9:57:b5, 2085-97-163 04:235:245:3020,0.49,-1.319,1.693,164.673,110.962,-31.86,70.274,35.59,-155.605
 15:27:11.866,eb:33:2e:f9:57:b5, 2085-97-247 02:56:246:2506,0.306,-1.208,1.305,118.408,58.96,-23.376,72.147,36.129,-154.781
 15:27:11.867,eb:33:2e:f9:57:b5, 2085-97-03 02:114:244:2537,0.256,-1.305,1.246,56.03,9.338,-6.775,73.169,36.365,-154.479
 15:27:11.895,eb:33:2e:f9:57:b5, 2085-97-200 02:80:242:2201,0.439,-1.618,1.184,-8.484,-7.08,22.827,73.334,36.271,-154.512
 15:27:11.895,eb:33:2e:f9:57:b5, 2085-97-200 03:171:242:1466,0.554,-1.699,0.905,-81.299,26.184,75.5,73.026,35.815,-154.204
 15:27:11.895,eb:33:2e:f9:57:b5, 2085-97-207 05:126:243:914,0.822,-1.674,0.586,-159.424,61.951,123.596,72.29,34.98,-153.298
 15:27:11.895,eb:33:2e:f9:57:b5, 2085-97-37 07:232:250:-738,1.006,-1.185,0.108,-255.493,91.248,165.222,71.021,33.843,-151.804
 15:27:11.926,eb:33:2e:f9:57:b5, 2085-97-122 09:18:01:-1529,1.362,-0.135,-0.748,-369.324,80.139,164.734,68.736,32.569,-150.09
 15:27:11.926,eb:33:2e:f9:57:b5, 2085-97-152 11:74:02:095,1.748,0.276,-0.437,-439.27,23.071,103.577,65.22,31.52,-148.892
