Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 15:26:05.234,eb:33:2e:f9:57:b5, 2085-97-23 00:246:255:2019,0.006,-0.015,0.988,-1.587,22.461,-2.808,1.45,-0.868,-125.728
 15:26:05.234,eb:33:2e:f9:57:b5, 2085-97-233 255:03:00:2002,-0.019,0.006,0.984,-0.488,20.447,-2.93,1.439,-0.654,-125.755
 15:26:05.234,eb:33:2e:f9:57:b5, 2085-97-05 00:24:00:2014,0.02,0.011,0.973,0.305,16.968,-3.235,1.445,-0.467,-125.782
 15:26:05.234,eb:33:2e:f9:57:b5, 2085-97-43 00:245:255:2037,0.021,0.007,0.992,1.099,15.686,-3.784,1.45,-0.308,-125.815
 15:26:05.262,eb:33:2e:f9:57:b5, 2085-97-46 00:223:255:2057,0.031,-0.013,0.994,2.441,15.076,-3.845,1.467,-0.154,-125.854
 15:26:05.262,eb:33:2e:f9:57:b5, 2085-97-80 00:220:255:2126,0.053,-0.015,1.02,3.54,15.564,-2.747,1.5,0,-125.887
 15:26:05.262,eb:33:2e:f9:57:b5, 2085-97-122 00:224:255:2131,0.044,-0.024,1.049,4.883,18.86,-0.671,1.544,0.17,-125.898
 15:26:05.262,eb:33:2e:f9:57:b5, 2085-97-12 00:12:00:2050,-0.014,-0.003,1.026,6.348,21.79,-1.465,1.599,0.379,-125.909
 15:26:05.293,eb:33:2e:f9:57:b5, 2085-97-230 255:31:00:2037,0.06,0.015,0.991,7.019,20.325,-2.563,1.67,0.588,-125.925
 15:26:05.293,eb:33:2e:f9:57:b5, 2085-97-235 255:42:00:2059,-0.002,0.01,1.069,6.165,31.25,-3.662,1.736,0.829,-125.964
 15:26:05.293,eb:33:2e:f9:57:b5, 2085-97-10 00:01:00:2100,0.032,-0.001,1.022,7.263,26.978,-2.38,1.802,1.115,-125.997
 15:26:05.293,eb:33:2e:f9:57:b5, 2085-97-47 00:246:255:2134,0.009,0.006,1.043,8.85,27.283,-0.366,1.884,1.373,-126.002
 15:26:05.352,eb:33:2e:f9:57:b5, 2085-97-55 00:246:255:2157,0.013,-0.007,1.043,10.864,28.442,-0.671,1.983,1.653,-125.997
 15:26:05.352,eb:33:2e:f9:57:b5, 2085-97-57 00:53:00:2180,0.02,0.018,1.036,11.475,30.151,-5.737,2.098,1.95,-126.024
 15:26:05.352,eb:33:2e:f9:57:b5, 2085-97-250 255:45:00:2154,-0.027,0.037,1.052,10.315,38.025,-6.042,2.203,2.302,-126.074
