Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 13:25:32.810,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,0.043,0.27,1.533,-32.043,17.212,-7.019, , , , , , ,23.011,10.8,-159.082
 13:25:32.810,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,0.053,0.377,1.688,-26.611,34.18,-3.296, , , , , , ,22.879,10.937,-159.049
 13:25:32.810,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,0.082,0.323,1.774,-19.958,44.739,-1.709, , , , , , ,22.764,11.135,-158.928
 13:25:32.810,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,0.009,0.257,1.798,-11.902,53.711,-0.427, , , , , , ,22.703,11.371,-158.829
 13:25:32.810,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.083,0.246,1.636,-2.197,53.711,-1.465, , , , , , ,22.698,11.624,-158.73
 13:25:32.810,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.136,0.238,1.414,6.47,52.429,-2.197, , , , , , ,22.731,11.871,-158.632
 13:25:32.810,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.235,0.236,1.126,14.404,52.551,-1.77, , , , , , ,22.797,12.112,-158.483
 13:25:32.811,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.311,0.343,0.883,17.7,54.321,-2.502, , , , , , ,22.901,12.371,-158.39
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.358,0.435,0.707,18.066,53.955,-1.526, , , , , , ,23.016,12.623,-158.291
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.499,0.425,0.515,19.958,47.791,-1.648, , , , , , ,23.132,12.849,-158.203
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.534,0.371,0.526,23.193,44.617,-5.188, , , , , , ,23.242,13.085,-158.066
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.48,0.324,0.406,26.001,29.114,-4.944, , , , , , ,23.379,13.26,-158.016
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.356,0.353,0.455,26.672,15.869,-4.761, , , , , , ,23.522,13.365,-157.994
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.191,0.42,0.518,23.193,11.78,-4.211, , , , , , ,23.643,13.431,-157.989
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.09,0.489,0.616,17.517,18.677,-3.235, , , , , , ,23.736,13.513,-157.912
 13:25:32.831,eb:33:2e:f9:57:b5, 2015-01-01 01:09:57.670,-0.011,0.549,0.757,10.376,33.447,-2.869, , , , , , ,23.813,13.645,-157.874
 13:25:32.855,eb:33:2e:f9:57:b5, 2015-01-01 01:09:58.050,0.037,0.559,0.835,2.563,52.734,-1.831, , , , , , ,23.862,13.848,-157.786
 13:25:32.855,eb:33:2e:f9:57:b5, 2015-01-01 01:09:58.050,0.017,0.542,0.934,-5.127,74.89,-0.671, , , , , , ,23.884,14.156,-157.654
 13:25:32.855,eb:33:2e:f9:57:b5, 2015-01-01 01:09:58.050,-0.061,0.52,0.969,-11.902,95.215,-1.404, , , , , , ,23.868,14.562,-157.412
 13:25:32.855,eb:33:2e:f9:57:b5, 2015-01-01 01:09:58.050,-0.175,0.501,0.958,-16.174,108.826,-2.869, , , , , , ,23.846,15.046,-157.209
 13:25:32.855,eb:33:2e:f9:57:b5, 2015-01-01 01:09:58.050,-0.298,0.454,0.879,-17.273,112.305,-3.662, , , , , , ,23.824,15.562,-156.989
 13:25:32.855,eb:33:2e:f9:57:b5, 2015-01-01 01:09:58.050,-0.374,0.42,0.785,-16.785,108.337,-5.737, , , , , , ,23.791,16.078,-156.78
 13:25:32.855,eb:33:2e:f9:57:b5, 2015-01-01 01:09:58.050,-0.435,0.386,0.707,-16.174,100.159,-7.08, , , , , , ,23.752,16.567,-156.533
