Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 13:09:12.007,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.082,0.994,0.122,0.122,-0.427, , , , , , ,4.911,-1.813,-101.173
 13:09:12.007,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.02,0.083,0.994,0.183,0.122,-0.427, , , , , , ,4.911,-1.813,-101.173
 13:09:12.007,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.083,0.995,0.183,0.183,-0.488, , , , , , ,4.911,-1.813,-101.173
 13:09:12.007,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.082,0.995,0.183,0.183,-0.488, , , , , , ,4.911,-1.813,-101.173
 13:09:12.009,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.02,0.083,0.994,0.122,0.061,-0.427, , , , , , ,4.911,-1.807,-101.173
 13:09:12.009,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.083,0.995,0.183,0.183,-0.427, , , , , , ,4.911,-1.807,-101.173
 13:09:12.009,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.082,0.994,0.244,0.122,-0.366, , , , , , ,4.911,-1.807,-101.173
 13:09:12.009,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.082,0.994,0.244,0.061,-0.366, , , , , , ,4.911,-1.807,-101.173
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.083,0.995,0.244,0.061,-0.366, , , , , , ,4.911,-1.802,-101.173
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.083,0.995,0.183,0.122,-0.305, , , , , , ,4.911,-1.802,-101.173
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.083,0.995,0.183,0.244,-0.305, , , , , , ,4.911,-1.802,-101.173
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.02,0.083,0.995,0.183,0.183,-0.244, , , , , , ,4.911,-1.802,-101.173
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.021,0.083,0.995,0.122,0.244,-0.305, , , , , , ,4.911,-1.802,-101.179
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.021,0.083,0.996,0.061,0.366,-0.305, , , , , , ,4.911,-1.802,-101.179
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.02,0.083,0.995,0.122,0.488,-0.244, , , , , , ,4.911,-1.802,-101.179
 13:09:12.053,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.02,0.084,0.994,0.122,0.61,-0.244, , , , , , ,4.911,-1.802,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.02,0.083,0.994,0,0.61,-0.244, , , , , , ,4.905,-1.796,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.02,0.083,0.994,0.061,0.671,-0.183, , , , , , ,4.905,-1.796,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.083,0.994,0,0.671,-0.244, , , , , , ,4.905,-1.796,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.083,0.995,0,0.671,-0.244, , , , , , ,4.905,-1.796,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.082,0.994,0,0.732,-0.183, , , , , , ,4.905,-1.791,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.082,0.994,0.061,0.671,-0.183, , , , , , ,4.905,-1.791,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.082,0.994,0.122,0.549,-0.122, , , , , , ,4.905,-1.791,-101.179
 13:09:12.098,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.081,0.993,0.122,0.549,-0.122, , , , , , ,4.905,-1.791,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.083,0.993,0.183,0.427,0, , , , , , ,4.905,-1.785,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.082,0.994,0.122,0.305,0, , , , , , ,4.905,-1.785,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.083,0.993,0.183,0.305,0, , , , , , ,4.905,-1.785,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.083,0.993,0.183,0.244,0, , , , , , ,4.905,-1.785,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.083,0.992,0.122,0.122,0, , , , , , ,4.905,-1.785,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.082,0.993,0.183,0.061,0.061, , , , , , ,4.905,-1.785,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.082,0.993,0.244,-0.122,0.061, , , , , , ,4.905,-1.785,-101.179
 13:09:12.143,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.082,0.993,0.244,-0.183,0.122, , , , , , ,4.905,-1.785,-101.179
 13:09:12.165,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.017,0.083,0.993,0.183,-0.183,0.122, , , , , , ,4.9,-1.78,-101.179
 13:09:12.165,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.019,0.083,0.993,0.244,-0.244,0.122, , , , , , ,4.9,-1.78,-101.179
 13:09:12.165,eb:33:2e:f9:57:b5, 2015-01-01 00:53:44.275,0.018,0.083,0.994,0.244,-0.305,0.183, , , , , , ,4.9,-1.78,-101.179
