Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 13:11:50.142,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.097,0.037,1.001,1.831,4.15,0.549, , , , , , ,2.247,-5.614,-111.028
 13:11:50.142,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.094,0.032,1.006,1.953,5.066,0.61, , , , , , ,2.258,-5.587,-111.022
 13:11:50.142,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.094,0.034,1.006,2.258,5.615,0.61, , , , , , ,2.269,-5.565,-111.022
 13:11:50.142,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.09,0.034,1.002,2.563,5.981,0.427, , , , , , ,2.28,-5.532,-111.017
 13:11:50.142,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.089,0.034,0.994,2.93,5.432,0.61, , , , , , ,2.296,-5.504,-111.011
 13:11:50.142,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.089,0.033,0.992,2.991,5.615,0.732, , , , , , ,2.307,-5.477,-111.006
 13:11:50.143,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.086,0.038,0.994,3.052,5.554,0.793, , , , , , ,2.324,-5.449,-111
 13:11:50.143,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.082,0.037,0.997,3.113,5.92,0.854, , , , , , ,2.34,-5.422,-110.995
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.093,0.039,0.986,3.235,5.31,1.038, , , , , , ,2.357,-5.389,-110.989
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.087,0.04,1.006,3.357,6.104,1.038, , , , , , ,2.373,-5.361,-110.984
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.085,0.042,0.995,3.418,5.798,1.221, , , , , , ,2.39,-5.334,-110.978
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.092,0.038,0.984,3.479,5.31,1.465, , , , , , ,2.406,-5.306,-110.967
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.087,0.042,0.996,3.357,6.531,1.282, , , , , , ,2.422,-5.279,-110.962
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.079,0.043,0.981,3.113,6.592,1.282, , , , , , ,2.439,-5.246,-110.951
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.082,0.043,0.975,2.93,5.859,1.343, , , , , , ,2.45,-5.213,-110.945
 13:11:50.231,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.08,0.042,0.97,2.747,4.761,1.587, , , , , , ,2.466,-5.186,-110.934
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.063,0.041,0.971,2.38,3.479,1.77, , , , , , ,2.477,-5.169,-110.923
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.07,0.048,0.969,2.014,2.258,1.709, , , , , , ,2.488,-5.158,-110.912
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.094,0.043,0.957,1.831,0.732,2.319, , , , , , ,2.494,-5.153,-110.907
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.085,0.048,0.983,1.16,2.869,1.343, , , , , , ,2.505,-5.136,-110.896
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.071,0.041,0.994,1.221,3.296,0.916, , , , , , ,2.51,-5.125,-110.891
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.081,0.042,0.965,1.404,1.648,0.732, , , , , , ,2.516,-5.114,-110.885
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.08,0.045,0.979,1.526,1.099,0.427, , , , , , ,2.521,-5.109,-110.885
 13:11:50.234,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.075,0.043,0.981,1.404,0.977,0.244, , , , , , ,2.532,-5.098,-110.88
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.074,0.046,0.973,1.343,0.244,0, , , , , , ,2.538,-5.098,-110.88
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.076,0.048,0.975,1.221,-0.427,-0.366, , , , , , ,2.543,-5.098,-110.88
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.074,0.047,0.978,0.977,-1.221,-0.671, , , , , , ,2.549,-5.098,-110.885
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.082,0.048,0.988,0.793,-1.221,-1.221, , , , , , ,2.554,-5.109,-110.891
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.089,0.049,0.987,0.61,-0.977,-1.709, , , , , , ,2.56,-5.114,-110.901
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.095,0.048,0.983,0.549,-1.709,-1.892, , , , , , ,2.565,-5.12,-110.907
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.089,0.053,0.998,0.305,-1.099,-2.197, , , , , , ,2.565,-5.12,-110.918
 13:11:50.277,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.085,0.043,0.995,0.183,-0.244,-2.441, , , , , , ,2.571,-5.125,-110.934
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.103,0.043,0.988,0.183,0.305,-2.93, , , , , , ,2.571,-5.125,-110.945
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.1,0.043,1.011,0.732,1.038,-3.418, , , , , , ,2.576,-5.12,-110.962
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.105,0.033,1.004,1.343,0.549,-2.808, , , , , , ,2.582,-5.114,-110.978
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.107,0.035,1.03,2.441,0.854,-2.441, , , , , , ,2.593,-5.109,-110.989
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.119,0.033,1.037,3.784,1.404,-2.136, , , , , , ,2.609,-5.103,-111
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.126,0.029,1.059,5.493,2.441,-1.648, , , , , , ,2.637,-5.092,-111.011
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.141,0.027,1.08,7.812,3.723,-1.282, , , , , , ,2.67,-5.076,-111.017
 13:11:50.322,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.154,0.014,1.118,10.925,5.127,-0.732, , , , , , ,2.719,-5.054,-111.022
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.162,0.015,1.131,13.733,7.996,0.061, , , , , , ,2.785,-5.021,-111.017
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.19,0.015,1.154,16.479,11.658,0.671, , , , , , ,2.862,-4.971,-111.017
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.226,0.03,1.203,19.592,16.663,0.916, , , , , , ,2.95,-4.894,-111.006
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.249,0.01,1.31,23.499,24.536,0.793, , , , , , ,3.06,-4.796,-110.995
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.271,0.018,1.302,27.222,32.837,1.282, , , , , , ,3.186,-4.642,-110.984
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.303,0.024,1.354,32.104,40.833,1.16, , , , , , ,3.334,-4.46,-110.967
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.38,0.026,1.504,38.635,51.025,-0.793, , , , , , ,3.516,-4.213,-110.951
 13:11:50.344,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.386,0.072,1.571,44.983,65.308,-7.202, , , , , , ,3.73,-3.917,-110.956
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.43,0.045,1.554,51.514,74.219,-12.451, , , , , , ,3.977,-3.565,-110.984
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.462,0.119,1.367,59.692,74.402,-18.188, , , , , , ,4.257,-3.175,-111.033
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.307,0.213,1.381,67.444,71.289,-28.931, , , , , , ,4.587,-2.807,-111.127
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.268,-0.018,1.864,76.233,85.632,-35.034, , , , , , ,4.955,-2.401,-111.264
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.242,-0.076,1.804,86.487,96.375,-35.706, , , , , , ,5.372,-1.923,-111.396
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.207,0.044,1.444,97.229,89.966,-38.94, , , , , , ,5.839,-1.439,-111.533
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.245,0.058,1.438,108.765,76.294,-44.922, , , , , , ,6.367,-1.011,-111.703
 13:11:50.388,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.275,0.32,0.033,1.463,124.878,63.904,-49.133, , , , , , ,6.96,-0.632,-111.901
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.351,0.131,1.247,138.367,43.701,-56.946, , , , , , ,7.625,-0.341,-112.132
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.351,0.161,1.374,146.362,30.334,-66.528, , , , , , ,8.344,-0.126,-112.418
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.314,0.029,1.766,151.367,35.034,-73.059, , , , , , ,9.091,0.082,-112.742
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.328,-0.065,1.668,160.156,37.109,-75.806, , , , , , ,9.871,0.324,-113.082
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.327,-0.044,1.518,167.358,38.208,-76.538, , , , , , ,10.695,0.582,-113.423
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.314,-0.053,1.61,170.715,44.922,-77.209, , , , , , ,11.541,0.857,-113.763
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.361,-0.093,1.757,172.729,57.8,-77.148, , , , , , ,12.393,1.192,-114.082
 13:11:50.434,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.495,-0.144,1.602,173.767,64.087,-78.918, , , , , , ,13.255,1.582,-114.395
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.556,-0.081,1.314,173.523,62.805,-83.191, , , , , , ,14.112,1.994,-114.714
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.715,-0.065,1.036,175.903,51.514,-91.064, , , , , , ,14.974,2.373,-115.071
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.833,-0.262,0.682,170.471,33.081,-97.9, , , , , , ,15.826,2.697,-115.472
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.797,-0.468,0.646,152.039,28.931,-105.164, , , , , , ,16.6,2.977,-115.928
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.689,-0.941,0.76,132.812,37.781,-103.149, , , , , , ,17.276,3.296,-116.378
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.744,-0.948,0.874,114.075,45.044,-95.337, , , , , , ,17.869,3.642,-116.785
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.738,-1.56,0.554,81.299,50.232,-75.928, , , , , , ,18.32,4.01,-117.109
 13:11:50.480,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.821,-1.51,0.398,46.448,44.556,-53.101, , , , , , ,18.605,4.329,-117.328
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.883,-1.534,0.372,15.93,39.001,-33.752, , , , , , ,18.732,4.592,-117.46
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.92,-1.55,0.339,-5.493,35.4,-16.907, , , , , , ,18.737,4.801,-117.51
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.97,-1.44,0.249,-17.456,28.442,-3.967, , , , , , ,18.671,4.966,-117.499
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,1.001,-1.327,0.151,-21.79,15.747,4.211, , , , , , ,18.572,5.065,-117.46
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.981,-1.225,0.019,-22.705,-3.174,9.338, , , , , , ,18.468,5.076,-117.416
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.946,-1.172,-0.074,-24.231,-26.978,13.489, , , , , , ,18.347,4.971,-117.389
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.883,-1.172,-0.019,-28.198,-47.913,17.639, , , , , , ,18.215,4.757,-117.372
 13:11:50.524,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.814,-1.188,0.113,-34.546,-62.805,22.522, , , , , , ,18.062,4.455,-117.367
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.747,-1.194,0.292,-42.969,-69.885,28.381, , , , , , ,17.864,4.092,-117.345
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.612,-1.186,0.439,-51.575,-70.862,34.912, , , , , , ,17.622,3.702,-117.301
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.577,-1.168,0.692,-59.57,-64.636,41.199, , , , , , ,17.347,3.323,-117.219
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.552,-1.087,0.611,-64.819,-64.392,47.546, , , , , , ,17.04,2.944,-117.098
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.493,-1.003,0.657,-67.871,-62.744,52.063, , , , , , ,16.71,2.571,-116.955
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.423,-0.935,0.678,-68.359,-64.575,55.176, , , , , , ,16.375,2.186,-116.785
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.387,-0.858,0.694,-66.956,-68.909,58.167, , , , , , ,16.04,1.78,-116.603
 13:11:50.547,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.321,-0.798,0.777,-65.369,-71.106,62.073, , , , , , ,15.716,1.362,-116.411
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.232,-0.77,0.832,-65.43,-72.266,65.247, , , , , , ,15.392,0.934,-116.197
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.241,-0.659,0.828,-69.458,-78.735,71.289, , , , , , ,15.057,0.472,-115.966
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.267,-0.626,0.735,-75.928,-93.079,76.904, , , , , , ,14.694,-0.033,-115.719
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.269,-0.532,0.698,-87.402,-109.863,80.444, , , , , , ,14.277,-0.632,-115.466
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.265,-0.505,0.757,-102.417,-127.136,85.571, , , , , , ,13.793,-1.318,-115.208
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.25,-0.487,0.95,-119.324,-136.963,91.309, , , , , , ,13.217,-2.076,-114.933
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.238,-0.456,1.207,-135.803,-136.597,96.497, , , , , , ,12.557,-2.851,-114.626
 13:11:50.591,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.213,-0.422,1.411,-150.146,-127.991,101.257, , , , , , ,11.816,-3.604,-114.274
 13:11:50.637,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.202,-0.331,1.518,-161.011,-116.943,104.797, , , , , , ,11.003,-4.296,-113.89
 13:11:50.637,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.2,-0.23,1.54,-167.664,-108.154,106.506, , , , , , ,10.135,-4.944,-113.467
 13:11:50.637,eb:33:2e:f9:57:b5, 2015-01-01 00:56:21.610,0.206,-0.136,1.502,-170.654,-103.455,106.14, , , , , , ,9.25,-5.554,-113.033
