Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:18:51.495,eb:33:2e:f9:57:b5, 2085-97-126 255:150:255:2045,-0.069,-0.059,1.039,11.047,24.719,-1.221,-2.142,6.152,58.425
 14:18:51.497,eb:33:2e:f9:57:b5, 2085-97-144 255:148:255:2054,-0.034,-0.057,0.991,7.874,30.212,6.042,-2.049,6.438,58.436
 14:18:51.497,eb:33:2e:f9:57:b5, 2085-97-203 255:184:255:2106,-0.042,-0.038,1.018,5.371,38.696,12.024,-1.978,6.79,58.513
 14:18:51.497,eb:33:2e:f9:57:b5, 2085-97-149 255:165:255:2065,-0.051,-0.045,1.017,4.7,48.584,15.198,-1.923,7.24,58.629
 14:18:51.550,eb:33:2e:f9:57:b5, 2085-97-215 255:223:255:2100,-0.038,-0.024,1.001,6.348,47.241,15.442,-1.862,7.734,58.76
 14:18:51.550,eb:33:2e:f9:57:b5, 2085-97-118 255:165:255:2112,-0.088,-0.032,1.028,8.789,50.11,11.902,-1.78,8.24,58.865
 14:18:51.550,eb:33:2e:f9:57:b5, 2085-97-14 255:111:255:2068,-0.109,-0.05,1.007,16.479,39.978,10.803,-1.648,8.707,58.947
 14:18:51.550,eb:33:2e:f9:57:b5, 2085-97-43 255:157:255:2167,-0.1,-0.048,1.027,25.269,23.56,11.902,-1.428,9.02,59.052
 14:18:51.553,eb:33:2e:f9:57:b5, 2085-97-79 255:155:255:2166,-0.107,-0.056,1.076,36.316,3.601,9.583,-1.099,9.146,59.15
 14:18:51.553,eb:33:2e:f9:57:b5, 2085-97-251 254:98:255:2342,-0.126,-0.079,1.104,45.044,-8.606,8.301,-0.681,9.119,59.238
 14:18:51.553,eb:33:2e:f9:57:b5, 2085-97-168 254:43:255:2527,-0.141,-0.093,1.219,56.03,-18.311,7.141,-0.17,8.981,59.321
 14:18:51.553,eb:33:2e:f9:57:b5, 2085-97-245 254:81:255:2566,-0.09,-0.063,1.2,66.895,-20.386,4.7,0.456,8.806,59.398
 14:18:51.611,eb:33:2e:f9:57:b5, 2085-97-105 255:159:255:2525,-0.084,-0.06,1.231,76.294,-17.639,0.244,1.176,8.624,59.42
 14:18:51.611,eb:33:2e:f9:57:b5, 2085-97-84 255:185:255:2541,-0.078,-0.043,1.23,84.351,-14.709,-3.174,1.978,8.47,59.403
 14:18:51.611,eb:33:2e:f9:57:b5, 2085-97-117 255:191:255:2555,-0.07,-0.034,1.221,91.37,-11.353,-5.859,2.856,8.344,59.348
 14:18:51.611,eb:33:2e:f9:57:b5, 2085-97-141 255:223:255:2612,-0.039,-0.03,1.266,98.511,-5.127,-6.042,3.807,8.267,59.282
 14:18:51.640,eb:33:2e:f9:57:b5, 2085-97-195 255:226:255:2673,-0.038,-0.024,1.287,105.286,4.944,-3.662,4.828,8.267,59.233
 14:18:51.640,eb:33:2e:f9:57:b5, 2085-97-158 255:236:255:2631,-0.043,-0.012,1.301,112.366,17.944,0.366,5.916,8.394,59.227
 14:18:51.640,eb:33:2e:f9:57:b5, 2085-97-157 255:01:00:2689,-0.051,0,1.286,120.911,24.109,2.38,7.092,8.608,59.26
 14:18:51.640,eb:33:2e:f9:57:b5, 2085-97-108 255:230:255:2698,-0.066,-0.003,1.322,129.333,28.259,4.822,8.35,8.86,59.326
 14:18:51.669,eb:33:2e:f9:57:b5, 2085-97-94 255:219:255:2802,-0.094,-0.005,1.34,140.076,32.837,7.141,9.712,9.168,59.425
 14:18:51.669,eb:33:2e:f9:57:b5, 2085-97-79 255:173:255:3010,-0.065,-0.038,1.44,155.579,29.541,10.01,11.206,9.465,59.562
 14:18:51.669,eb:33:2e:f9:57:b5, 2085-97-223 255:214:255:3148,0.037,-0.033,1.482,176.392,25.085,10.62,12.887,9.706,59.722
 14:18:51.669,eb:33:2e:f9:57:b5, 2085-97-143 00:06:00:3193,0.107,-0.007,1.563,200.134,31.86,8.301,14.793,9.954,59.875
 14:18:51.759,eb:33:2e:f9:57:b5, 2085-97-185 00:08:00:3203,0.086,0.018,1.564,227.844,37.048,0.183,16.957,10.283,60.002
 14:18:51.759,eb:33:2e:f9:57:b5, 2085-97-127 00:153:255:3240,0.066,-0.023,1.593,260.437,33.569,-9.216,19.418,10.635,60.057
 14:18:51.759,eb:33:2e:f9:57:b5, 2085-97-143 00:63:255:3276,0.085,-0.071,1.581,298.401,23.01,-19.897,22.22,10.953,60.013
 14:18:51.759,eb:33:2e:f9:57:b5, 2085-97-251 00:237:254:3489,0.123,-0.138,1.667,342.407,13.367,-33.264,25.422,11.206,59.81
 14:18:51.761,eb:33:2e:f9:57:b5, 2085-97-28 01:226:254:3554,0.102,-0.139,1.692,389.343,7.629,-48.401,29.059,11.475,59.474
 14:18:51.761,eb:33:2e:f9:57:b5, 2085-97-125 00:131:255:3879,-0.019,-0.105,1.802,435.73,6.897,-59.998,33.151,11.816,59.035
 14:18:51.761,eb:33:2e:f9:57:b5, 2085-97-37 254:05:04:4192,-0.373,0.135,1.94,486.145,4.028,-58.044,37.705,12.217,58.568
 14:18:51.761,eb:33:2e:f9:57:b5, 2085-97-67 252:178:07:5586,-0.616,0.784,2.326,522.217,-31.799,-43.274,42.715,12.442,58.096
 14:18:51.818,eb:33:2e:f9:57:b5, 2085-97-88 251:51:10:7361,-0.503,1.192,3.198,529.114,-23.926,-18.127,47.939,12.415,57.678
 14:18:51.818,eb:33:2e:f9:57:b5, 2085-97-103 253:225:06:7362,-0.161,1.05,3.815,508.545,7.202,-13.611,53.102,12.442,57.458
 14:18:51.818,eb:33:2e:f9:57:b5, 2085-97-82 255:204:02:6549,0.044,0.63,3.446,487.976,60.669,-41.138,58.079,12.854,57.535
 14:18:51.818,eb:33:2e:f9:57:b5, 2085-97-219 01:79:255:6174,0.205,0.057,3.269,465.271,110.962,-34.119,62.93,13.672,58.085
 14:18:51.850,eb:33:2e:f9:57:b5, 2085-97-142 03:27:02:4996,0.803,0.111,2.589,448.425,137.512,2.686,67.692,14.376,59.255
 14:18:51.850,eb:33:2e:f9:57:b5, 2085-97-96 06:253:251:4899,0.617,0.025,2.46,392.578,86.304,-15.442,72.087,14.782,60.244
 14:18:51.851,eb:33:2e:f9:57:b5, 2085-97-203 05:85:244:1226,0.83,-1.031,1.698,288.513,60.669,-24.536,75.608,15.244,60.886
 14:18:51.851,eb:33:2e:f9:57:b5, 2085-97-164 08:239:235:688,1.854,-1.871,-0.482,114.441,63.171,-20.386,77.657,15.584,61.397
 14:18:51.880,eb:33:2e:f9:57:b5, 2085-97-20 01:97:250:-3715,0.494,-1.882,-1.012,71.716,95.886,-43.518,78.673,16.199,63.012
 14:18:51.880,eb:33:2e:f9:57:b5, 2085-97-49 05:200:244:1988,0.737,-0.752,0.335,-171.997,-92.102,-74.097,78.03,16.787,61.628
 14:18:51.881,eb:33:2e:f9:57:b5, 2085-97-90 05:131:234:2469,0.335,-2.278,1.322,-296.814,-27.039,-81.055,75.289,17.408,61.177
 14:18:51.881,eb:33:2e:f9:57:b5, 2085-97-140 02:194:238:1851,0.504,-2.421,0.793,-340.759,-78.186,-61.462,71.938,17.941,60.463
 14:18:51.940,eb:33:2e:f9:57:b5, 2085-97-11 05:144:241:2545,0.679,-1.945,1.144,-369.202,-73.547,-30.579,68.088,18.045,59.551
 14:18:51.940,eb:33:2e:f9:57:b5, 2085-97-90 05:202:242:2535,0.592,-1.706,1.265,-369.934,-80.383,-29.724,64.193,17.99,58.722
 14:18:51.940,eb:33:2e:f9:57:b5, 2085-97-57 04:32:243:1930,0.53,-1.628,1.111,-375.305,-83.252,-26.428,60.233,17.836,57.838
 14:18:51.940,eb:33:2e:f9:57:b5, 2085-97-136 04:126:243:1678,0.588,-1.59,0.833,-395.264,-94.177,-19.775,56.173,17.545,56.942
 14:18:51.971,eb:33:2e:f9:57:b5, 2085-97-146 04:58:244:1946,0.531,-1.53,0.879,-429.626,-91.309,-14.893,51.806,17.106,56.058
 14:18:51.971,eb:33:2e:f9:57:b5, 2085-97-06 04:40:246:2288,0.464,-1.35,1.025,-457.397,-81.421,-13,47.181,16.639,55.311
 14:18:51.971,eb:33:2e:f9:57:b5, 2085-97-148 03:145:248:2579,0.426,-1.084,1.196,-462.708,-78.491,-13.977,42.391,16.15,54.646
 14:18:51.971,eb:33:2e:f9:57:b5, 2085-97-75 03:226:250:2620,0.401,-0.784,1.284,-448.364,-73.364,-19.043,37.7,15.661,54.025
 14:18:51.971,eb:33:2e:f9:57:b5, 2085-113-58 00:192:229:-6750,0.397,-0.511,1.269,-418.579,-73.303,-23.865,33.223,15.183,53.421
 14:18:51.999,eb:33:2e:f9:57:b5, 2085-97-14 03:17:253:2675,0.355,-0.414,1.281,-400.391,-80.383,-25.33,31.124,14.914,53.108
 14:18:51.999,eb:33:2e:f9:57:b5, 2085-97-175 02:249:252:2808,0.318,-0.36,1.336,-367.859,-105.896,-25.574,27.153,14.2,52.427
 14:18:51.999,eb:33:2e:f9:57:b5, 2085-97-93 02:42:252:3082,0.271,-0.417,1.418,-355.469,-136.169,-20.935,23.439,13.178,51.696
 14:18:52.000,eb:33:2e:f9:57:b5, 2085-97-250 01:55:251:3754,0.216,-0.548,1.648,-362,-155.029,-8.301,19.726,11.827,51.031
 14:18:52.059,eb:33:2e:f9:57:b5, 2085-97-120 01:166:251:4337,0.167,-0.596,1.998,-372.681,-157.471,9.705,15.991,10.322,50.592
 14:18:52.059,eb:33:2e:f9:57:b5, 2085-97-90 01:72:253:4762,0.177,-0.457,2.223,-377.625,-159.485,30.457,12.184,8.718,50.438
 14:18:52.059,eb:33:2e:f9:57:b5, 2085-97-127 01:230:255:5108,0.2,-0.192,2.414,-375,-159.546,48.767,8.421,7.075,50.592
 14:18:52.059,eb:33:2e:f9:57:b5, 2085-97-175 01:122:03:5322,0.194,0.194,2.561,-362.732,-161.499,57.983,4.713,5.416,50.982
 14:18:52.088,eb:33:2e:f9:57:b5, 2085-97-55 01:87:07:5538,0.083,0.676,2.638,-338.013,-172.913,54.138,1.214,3.741,51.498
 14:18:52.088,eb:33:2e:f9:57:b5, 2085-97-237 255:84:10:6069,-0.107,1.132,2.821,-305.725,-198.608,45.105,-2.027,1.873,52.048
 14:18:52.088,eb:33:2e:f9:57:b5, 2085-97-122 254:232:11:6415,-0.249,1.397,3.076,-279.907,-211.426,36.316,-4.966,-0.165,52.614
 14:18:52.088,eb:33:2e:f9:57:b5, 2085-97-162 253:171:13:6328,-0.325,1.583,3.142,-266.968,-197.144,28.87,-7.767,-2.17,53.207
