Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:22:52.101,eb:33:2e:f9:57:b5, 2085-97-48 02:247:255:1914,0.277,-0.004,0.929,0.671,5.859,0,1.412,-12.651,43.489
 14:22:52.101,eb:33:2e:f9:57:b5, 2085-97-63 02:253:255:1924,0.284,-0.003,0.938,0.366,4.944,0.427,1.417,-12.596,43.489
 14:22:52.101,eb:33:2e:f9:57:b5, 2085-97-71 02:253:255:1933,0.29,-0.001,0.942,0.427,3.235,0.183,1.423,-12.557,43.495
 14:22:52.101,eb:33:2e:f9:57:b5, 2085-97-90 02:251:255:1955,0.289,-0.004,0.948,0.488,2.502,-0.183,1.428,-12.53,43.489
 14:22:52.101,eb:33:2e:f9:57:b5, 2085-97-74 02:250:255:1951,0.282,-0.003,0.956,0.305,5.92,0,1.434,-12.491,43.484
 14:22:52.101,eb:33:2e:f9:57:b5, 2085-97-53 02:253:255:1919,0.272,-0.001,0.945,0.244,8.24,0.122,1.439,-12.42,43.484
 14:22:52.101,eb:33:2e:f9:57:b5, 2085-97-51 02:252:255:1912,0.276,-0.002,0.933,0.366,5.127,-0.366,1.445,-12.349,43.484
 14:22:52.102,eb:33:2e:f9:57:b5, 2085-97-62 02:249:255:1937,0.283,-0.003,0.939,0.793,0.305,-1.221,1.456,-12.327,43.467
 14:22:52.104,eb:33:2e:f9:57:b5, 2085-97-65 02:250:255:1945,0.278,-0.003,0.949,0.671,1.16,-1.16,1.467,-12.327,43.456
 14:22:52.104,eb:33:2e:f9:57:b5, 2085-97-51 02:246:255:1930,0.276,-0.003,0.946,0.488,3.174,-0.854,1.478,-12.299,43.44
 14:22:52.104,eb:33:2e:f9:57:b5, 2085-97-56 02:250:255:1932,0.279,-0.004,0.941,0.61,0.977,-1.038,1.483,-12.277,43.429
 14:22:52.104,eb:33:2e:f9:57:b5, 2085-97-59 02:245:255:1947,0.279,-0.003,0.947,0.61,0.244,-1.038,1.5,-12.277,43.412
 14:22:52.161,eb:33:2e:f9:57:b5, 2085-97-58 02:245:255:1943,0.279,-0.005,0.95,0.549,1.831,-0.61,1.505,-12.266,43.407
 14:22:52.161,eb:33:2e:f9:57:b5, 2085-97-65 02:250:255:1947,0.283,-0.005,0.948,0.793,1.587,-0.427,1.516,-12.25,43.396
 14:22:52.161,eb:33:2e:f9:57:b5, 2085-97-69 02:251:255:1959,0.283,-0.003,0.955,0.977,1.77,-0.366,1.527,-12.233,43.391
 14:22:52.161,eb:33:2e:f9:57:b5, 2085-97-68 02:00:00:1952,0.281,-0.002,0.956,0.916,4.333,0,1.538,-12.206,43.385
 14:22:52.221,eb:33:2e:f9:57:b5, 2085-97-61 02:253:255:1944,0.278,-0.001,0.953,0.916,5.798,0,1.549,-12.151,43.385
 14:22:52.221,eb:33:2e:f9:57:b5, 2085-97-54 02:254:255:1940,0.274,-0.001,0.948,0.854,5.798,-0.183,1.56,-12.096,43.38
 14:22:52.221,eb:33:2e:f9:57:b5, 2085-97-52 02:00:00:1937,0.275,0,0.946,0.732,6.348,-0.122,1.571,-12.036,43.38
 14:22:52.221,eb:33:2e:f9:57:b5, 2085-97-48 02:00:00:1939,0.271,0,0.947,0.732,5.615,-0.427,1.582,-11.975,43.369
 14:22:52.224,eb:33:2e:f9:57:b5, 2085-97-34 02:253:255:1929,0.263,-0.002,0.946,0.549,6.47,-0.305,1.588,-11.915,43.369
 14:22:52.224,eb:33:2e:f9:57:b5, 2085-97-23 02:254:255:1915,0.26,-0.002,0.939,0.305,5.981,-0.061,1.599,-11.854,43.358
 14:22:52.224,eb:33:2e:f9:57:b5, 2085-97-21 02:254:255:1915,0.262,-0.001,0.934,0.122,2.747,-0.122,1.599,-11.81,43.358
 14:22:52.224,eb:33:2e:f9:57:b5, 2085-97-32 02:255:255:1928,0.268,0,0.938,0,0,-0.183,1.604,-11.799,43.352
 14:22:52.341,eb:33:2e:f9:57:b5, 2085-97-41 02:255:255:1939,0.272,0,0.944,-0.061,-1.038,-0.183,1.604,-11.805,43.352
 14:22:52.341,eb:33:2e:f9:57:b5, 2085-97-48 02:253:255:1952,0.275,-0.001,0.95,-0.122,-1.16,-0.183,1.604,-11.821,43.341
 14:22:52.341,eb:33:2e:f9:57:b5, 2085-97-50 02:252:255:1952,0.272,-0.002,0.953,-0.122,-0.183,-0.122,1.604,-11.827,43.341
 14:22:52.341,eb:33:2e:f9:57:b5, 2085-97-42 02:254:255:1942,0.269,-0.001,0.952,-0.183,0.854,0,1.604,-11.827,43.336
 14:22:52.343,eb:33:2e:f9:57:b5, 2085-97-38 02:253:255:1932,0.27,-0.001,0.945,-0.122,0.671,-0.061,1.599,-11.816,43.336
 14:22:52.343,eb:33:2e:f9:57:b5, 2085-97-48 02:251:255:1948,0.277,-0.003,0.946,0.061,-1.648,-0.366,1.604,-11.821,43.33
 14:22:52.343,eb:33:2e:f9:57:b5, 2085-97-54 02:255:255:1960,0.273,-0.001,0.955,0.122,-0.732,-0.183,1.604,-11.838,43.325
 14:22:52.343,eb:33:2e:f9:57:b5, 2085-97-43 02:254:255:1943,0.269,0,0.954,-0.061,2.747,0.122,1.609,-11.827,43.319
 14:22:52.345,eb:33:2e:f9:57:b5, 2085-97-37 02:251:255:1938,0.27,-0.001,0.945,0.061,1.282,-0.122,1.609,-11.805,43.319
 14:22:52.345,eb:33:2e:f9:57:b5, 2085-97-40 02:252:255:1946,0.271,-0.002,0.949,0.244,0,-0.244,1.615,-11.805,43.314
 14:22:52.345,eb:33:2e:f9:57:b5, 2085-97-44 02:254:255:1948,0.272,-0.001,0.951,0.122,0.854,0,1.615,-11.799,43.308
 14:22:52.345,eb:33:2e:f9:57:b5, 2085-97-39 02:254:255:1940,0.266,0,0.95,0,1.526,0,1.62,-11.788,43.308
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-28 02:254:255:1927,0.262,0,0.945,-0.183,2.319,0.305,1.615,-11.766,43.308
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-25 02:00:00:1921,0.263,-0.001,0.939,-0.366,0.732,0.305,1.615,-11.75,43.308
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-29 02:00:00:1924,0.264,0,0.938,-0.61,-1.404,0.305,1.609,-11.755,43.314
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-30 02:00:00:1924,0.265,-0.001,0.94,-0.977,-2.136,0.427,1.599,-11.777,43.308
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-32 02:251:255:1926,0.265,-0.001,0.94,-1.221,-3.296,0.427,1.588,-11.805,43.314
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-37 02:254:255:1929,0.271,-0.002,0.941,-1.343,-5.005,0.488,1.577,-11.849,43.314
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-46 02:252:255:1942,0.272,-0.001,0.945,-1.526,-6.042,0.366,1.56,-11.909,43.319
 14:22:52.433,eb:33:2e:f9:57:b5, 2085-97-43 02:247:255:1943,0.272,-0.003,0.95,-1.648,-5.432,0.549,1.544,-11.964,43.319
 14:22:52.491,eb:33:2e:f9:57:b5, 2085-97-50 02:247:255:1942,0.278,-0.005,0.948,-1.587,-5.859,0.671,1.522,-12.019,43.325
 14:22:52.491,eb:33:2e:f9:57:b5, 2085-97-62 02:248:255:1957,0.279,-0.002,0.952,-1.343,-6.653,0.488,1.511,-12.09,43.325
 14:22:52.491,eb:33:2e:f9:57:b5, 2085-97-52 02:245:255:1945,0.275,-0.006,0.955,-1.343,-3.906,0.977,1.494,-12.14,43.336
 14:22:52.491,eb:33:2e:f9:57:b5, 2085-97-49 02:248:255:1929,0.274,-0.004,0.945,-1.404,-3.296,1.221,1.478,-12.173,43.341
 14:22:52.551,eb:33:2e:f9:57:b5, 2085-97-50 02:248:255:1931,0.274,-0.002,0.942,-1.343,-5.31,0.916,1.461,-12.222,43.352
 14:22:52.551,eb:33:2e:f9:57:b5, 2085-97-43 02:246:255:1926,0.277,-0.004,0.941,-1.587,-5.188,1.221,1.445,-12.272,43.358
 14:22:52.551,eb:33:2e:f9:57:b5, 2085-97-55 02:248:255:1927,0.279,-0.002,0.939,-1.709,-6.775,1.16,1.423,-12.332,43.374
 14:22:52.551,eb:33:2e:f9:57:b5, 2085-97-69 02:248:255:1938,0.286,-0.004,0.943,-1.709,-8.24,1.038,1.406,-12.409,43.38
 14:22:52.553,eb:33:2e:f9:57:b5, 2085-97-71 02:245:255:1944,0.283,-0.004,0.949,-1.831,-7.568,1.038,1.384,-12.491,43.391
 14:22:52.553,eb:33:2e:f9:57:b5, 2085-97-64 02:245:255:1933,0.28,-0.005,0.948,-2.014,-5.554,1.404,1.362,-12.557,43.396
 14:22:52.553,eb:33:2e:f9:57:b5, 2085-97-65 02:244:255:1925,0.285,-0.006,0.94,-2.075,-6.287,1.465,1.34,-12.618,43.412
 14:22:52.553,eb:33:2e:f9:57:b5, 2085-97-81 02:246:255:1938,0.293,-0.005,0.941,-1.709,-9.033,0.977,1.318,-12.695,43.418
 14:22:52.700,eb:33:2e:f9:57:b5, 2085-97-91 02:243:255:1950,0.295,-0.005,0.95,-1.465,-8.972,0.61,1.296,-12.788,43.423
 14:22:52.700,eb:33:2e:f9:57:b5, 2085-97-88 02:241:255:1944,0.292,-0.007,0.952,-1.404,-6.287,0.793,1.285,-12.865,43.429
 14:22:52.700,eb:33:2e:f9:57:b5, 2085-113-58 00:216:235:-5625,0.29,-0.007,0.948,-1.282,-5.188,0.732,1.269,-12.92,43.434
 14:22:52.700,eb:33:2e:f9:57:b5, 2085-97-80 02:241:255:1931,0.289,-0.008,0.945,-1.282,-5.066,0.671,1.263,-12.947,43.434
 14:22:52.700,eb:33:2e:f9:57:b5, 2085-97-76 02:240:255:1926,0.287,-0.007,0.941,-1.16,-5.493,0.671,1.247,-13.002,43.445
 14:22:52.703,eb:33:2e:f9:57:b5, 2085-97-77 02:240:255:1918,0.289,-0.007,0.939,-1.221,-5.92,0.793,1.236,-13.063,43.445
 14:22:52.703,eb:33:2e:f9:57:b5, 2085-97-84 02:239:255:1920,0.294,-0.009,0.936,-1.099,-7.874,0.671,1.219,-13.129,43.451
 14:22:52.703,eb:33:2e:f9:57:b5, 2085-97-97 02:239:255:1937,0.297,-0.009,0.941,-1.038,-9.155,0.549,1.208,-13.217,43.456
 14:22:52.703,eb:33:2e:f9:57:b5, 2085-97-99 02:241:255:1934,0.297,-0.008,0.947,-1.038,-7.751,0.793,1.198,-13.304,43.462
 14:22:52.705,eb:33:2e:f9:57:b5, 2085-97-94 02:239:255:1927,0.298,-0.008,0.943,-1.099,-6.714,0.854,1.187,-13.376,43.467
 14:22:52.705,eb:33:2e:f9:57:b5, 2085-97-100 02:238:255:1926,0.302,-0.008,0.938,-0.977,-7.446,0.732,1.176,-13.447,43.473
 14:22:52.705,eb:33:2e:f9:57:b5, 2085-97-112 02:236:255:1937,0.305,-0.009,0.943,-0.854,-7.874,0.61,1.165,-13.524,43.478
 14:22:52.706,eb:33:2e:f9:57:b5, 2085-97-116 02:237:255:1939,0.307,-0.01,0.947,-0.732,-6.165,0.732,1.154,-13.596,43.484
 14:22:52.708,eb:33:2e:f9:57:b5, 2085-97-120 02:242:255:1935,0.306,-0.009,0.947,-0.671,-4.15,0.671,1.148,-13.651,43.484
 14:22:52.708,eb:33:2e:f9:57:b5, 2085-97-110 02:237:255:1930,0.3,-0.009,0.945,-0.549,-2.93,0.427,1.143,-13.683,43.489
 14:22:52.708,eb:33:2e:f9:57:b5, 2085-97-97 02:238:255:1913,0.295,-0.01,0.938,-0.671,-1.526,0.61,1.132,-13.705,43.495
 14:22:52.708,eb:33:2e:f9:57:b5, 2085-97-94 02:238:255:1903,0.297,-0.008,0.931,-0.732,-3.357,0.61,1.126,-13.727,43.5
 14:22:52.851,eb:33:2e:f9:57:b5, 2085-97-99 02:234:255:1911,0.3,-0.01,0.932,-0.793,-5.859,0.427,1.115,-13.777,43.5
 14:22:52.851,eb:33:2e:f9:57:b5, 2085-97-103 02:234:255:1912,0.299,-0.01,0.933,-1.038,-6.897,0.671,1.104,-13.843,43.506
 14:22:52.851,eb:33:2e:f9:57:b5, 2085-97-102 02:234:255:1908,0.3,-0.011,0.933,-1.16,-7.935,1.038,1.093,-13.92,43.511
 14:22:52.851,eb:33:2e:f9:57:b5, 2085-97-109 02:234:255:1909,0.311,-0.011,0.931,-1.099,-9.888,1.221,1.077,-14.008,43.522
 14:22:52.853,eb:33:2e:f9:57:b5, 2085-97-135 02:237:255:1924,0.319,-0.01,0.935,-0.793,-12.512,0.671,1.066,-14.123,43.528
 14:22:52.853,eb:33:2e:f9:57:b5, 2085-97-142 02:235:255:1937,0.317,-0.01,0.944,-0.671,-11.475,0.366,1.055,-14.249,43.533
 14:22:52.853,eb:33:2e:f9:57:b5, 2085-97-132 02:230:255:1920,0.308,-0.012,0.943,-0.793,-7.507,0.732,1.049,-14.343,43.533
 14:22:52.853,eb:33:2e:f9:57:b5, 2085-97-96 02:228:255:1892,0.283,-0.013,0.932,-0.977,-6.47,1.038,1.033,-14.409,43.544
 14:22:52.855,eb:33:2e:f9:57:b5, 2085-97-55 02:234:255:1836,0.292,-0.012,0.911,-2.136,-7.935,2.808,1.011,-14.48,43.561
 14:22:52.855,eb:33:2e:f9:57:b5, 2085-97-92 02:243:255:1843,0.288,-0.003,0.889,-2.075,-23.804,2.075,0.978,-14.634,43.594
 14:22:52.855,eb:33:2e:f9:57:b5, 2085-97-40 02:222:255:1842,0.26,-0.01,0.91,-3.235,-30.64,2.93,0.95,-14.93,43.61
 14:22:52.855,eb:33:2e:f9:57:b5, 2085-97-06 02:215:255:1756,0.252,-0.018,0.875,-5.371,-41.321,7.324,0.884,-15.271,43.671
 14:22:53.063,eb:33:2e:f9:57:b5, 2085-97-39 02:182:255:1790,0.293,-0.03,0.86,-4.15,-73.975,10.132,0.802,-15.853,43.764
 14:22:53.063,eb:33:2e:f9:57:b5, 2085-97-144 02:184:255:1875,0.348,-0.035,0.893,0,-103.394,16.174,0.731,-16.771,43.912
 14:22:53.063,eb:33:2e:f9:57:b5, 2085-97-39 03:217:255:1904,0.419,-0.028,0.926,2.441,-109.68,24.048,0.665,-17.858,44.138
 14:22:53.063,eb:33:2e:f9:57:b5, 2085-97-150 03:250:255:1941,0.459,-0.016,0.94,6.531,-110.352,26.184,0.599,-18.962,44.423
 14:22:53.067,eb:33:2e:f9:57:b5, 2085-97-161 03:232:255:1948,0.447,-0.006,0.953,8.179,-94.604,27.222,0.56,-19.995,44.72
 14:22:53.067,eb:33:2e:f9:57:b5, 2085-97-135 03:235:255:1863,0.454,-0.01,0.934,7.202,-71.228,30.029,0.5,-20.803,45.049
 14:22:53.067,eb:33:2e:f9:57:b5, 2085-97-193 03:11:00:1830,0.477,-0.005,0.893,7.202,-66.528,28.87,0.428,-21.473,45.385
 14:22:53.067,eb:33:2e:f9:57:b5, 2085-97-209 03:247:255:1885,0.476,0.003,0.908,5.859,-57.556,25.024,0.363,-22.099,45.692
 14:22:53.069,eb:33:2e:f9:57:b5, 2085-97-204 03:246:255:1873,0.482,-0.005,0.922,3.052,-34.241,24.841,0.28,-22.549,45.972
 14:22:53.069,eb:33:2e:f9:57:b5, 2085-97-235 03:202:255:1817,0.486,-0.003,0.899,0.793,-18.127,23.499,0.176,-22.786,46.247
