Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:14:47.779,eb:33:2e:f9:57:b5, 2085-97-106 00:42:00:2033,0.051,0.02,0.99,-0.061,0.061,0.427,0.489,-2.961,-103.738
 14:14:47.779,eb:33:2e:f9:57:b5, 2085-97-107 00:42:00:2031,0.051,0.021,0.991,-0.061,0,0.366,0.489,-2.961,-103.738
 14:14:47.779,eb:33:2e:f9:57:b5, 2085-97-107 00:44:00:2033,0.052,0.021,0.991,0,0,0.366,0.489,-2.961,-103.738
 14:14:47.779,eb:33:2e:f9:57:b5, 2085-97-107 00:42:00:2030,0.052,0.021,0.991,0,0.061,0.366,0.489,-2.961,-103.738
 14:14:47.810,eb:33:2e:f9:57:b5, 2085-97-107 00:41:00:2031,0.053,0.02,0.991,0,0.122,0.366,0.489,-2.961,-103.738
 14:14:47.810,eb:33:2e:f9:57:b5, 2085-97-108 00:42:00:2031,0.053,0.02,0.991,0.061,0.183,0.305,0.489,-2.961,-103.738
 14:14:47.810,eb:33:2e:f9:57:b5, 2085-97-108 00:43:00:2031,0.054,0.02,0.992,0,0.244,0.305,0.489,-2.961,-103.738
 14:14:47.810,eb:33:2e:f9:57:b5, 2085-97-107 00:41:00:2029,0.048,0.021,0.992,0.061,0.244,0.183,0.489,-2.961,-103.738
 14:14:47.839,eb:33:2e:f9:57:b5, 2085-97-98 00:41:00:2026,0.05,0.02,0.988,0,0.244,0.244,0.489,-2.961,-103.738
 14:14:47.839,eb:33:2e:f9:57:b5, 2085-97-109 00:42:00:2032,0.052,0.021,0.99,0,0,0.183,0.489,-2.961,-103.738
 14:14:47.839,eb:33:2e:f9:57:b5, 2085-97-107 00:40:00:2032,0.051,0.021,0.992,0,0.122,0.183,0.489,-2.961,-103.738
 14:14:47.839,eb:33:2e:f9:57:b5, 2085-97-103 00:41:00:2030,0.051,0.021,0.99,0,0,0.183,0.489,-2.961,-103.738
 14:14:47.900,eb:33:2e:f9:57:b5, 2085-97-107 00:41:00:2030,0.051,0.02,0.991,-0.061,0,0.061,0.489,-2.961,-103.738
 14:14:47.900,eb:33:2e:f9:57:b5, 2085-97-106 00:42:00:2030,0.052,0.02,0.991,0,0,0.061,0.489,-2.961,-103.738
 14:14:47.900,eb:33:2e:f9:57:b5, 2085-97-106 00:42:00:2031,0.052,0.02,0.992,0,0,0.061,0.489,-2.961,-103.738
 14:14:47.900,eb:33:2e:f9:57:b5, 2085-97-106 00:42:00:2030,0.051,0.02,0.991,0,0.061,0.061,0.489,-2.961,-103.738
 14:14:47.930,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2028,0.051,0.02,0.99,0,0,-0.061,0.489,-2.961,-103.738
 14:14:47.930,eb:33:2e:f9:57:b5, 2085-97-107 00:42:00:2029,0.051,0.021,0.991,0,-0.122,-0.183,0.489,-2.961,-103.738
 14:14:47.930,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2030,0.052,0.021,0.992,0,-0.122,-0.305,0.489,-2.961,-103.738
 14:14:47.930,eb:33:2e:f9:57:b5, 2085-97-106 00:44:00:2031,0.052,0.021,0.991,0.061,-0.122,-0.488,0.489,-2.961,-103.738
 14:14:47.990,eb:33:2e:f9:57:b5, 2085-97-107 00:43:00:2032,0.051,0.021,0.992,0.122,-0.061,-0.488,0.489,-2.961,-103.738
 14:14:47.990,eb:33:2e:f9:57:b5, 2085-97-106 00:41:00:2031,0.052,0.02,0.992,0.061,-0.061,-0.488,0.489,-2.961,-103.738
 14:14:47.990,eb:33:2e:f9:57:b5, 2085-97-105 00:41:00:2030,0.052,0.021,0.992,0.061,0,-0.366,0.489,-2.961,-103.738
 14:14:47.990,eb:33:2e:f9:57:b5, 2085-97-103 00:41:00:2028,0.05,0.019,0.991,0.061,0.061,-0.305,0.489,-2.961,-103.738
 14:14:48.049,eb:33:2e:f9:57:b5, 2085-97-104 00:42:00:2029,0.051,0.021,0.991,0.061,0,-0.305,0.489,-2.961,-103.738
 14:14:48.049,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2030,0.051,0.02,0.991,0,0,-0.244,0.489,-2.961,-103.738
 14:14:48.049,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2030,0.051,0.021,0.992,0,0,-0.122,0.489,-2.961,-103.738
 14:14:48.049,eb:33:2e:f9:57:b5, 2085-97-104 00:42:00:2028,0.051,0.021,0.991,0,0,-0.122,0.489,-2.961,-103.738
 14:14:48.051,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2029,0.051,0.021,0.991,0,0,-0.122,0.489,-2.961,-103.738
 14:14:48.051,eb:33:2e:f9:57:b5, 2085-97-105 00:41:00:2030,0.051,0.021,0.991,0,-0.061,-0.183,0.489,-2.961,-103.738
 14:14:48.051,eb:33:2e:f9:57:b5, 2085-97-104 00:43:00:2031,0.05,0.021,0.99,0,-0.061,-0.183,0.489,-2.961,-103.738
 14:14:48.051,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2031,0.053,0.021,0.99,0,-0.122,-0.183,0.489,-2.961,-103.738
 14:14:48.111,eb:33:2e:f9:57:b5, 2085-97-107 00:45:00:2031,0.052,0.021,0.993,0,-0.122,-0.183,0.489,-2.961,-103.738
 14:14:48.111,eb:33:2e:f9:57:b5, 2085-97-107 00:41:00:2029,0.051,0.021,0.991,0.061,0,-0.183,0.489,-2.961,-103.738
 14:14:48.111,eb:33:2e:f9:57:b5, 2085-97-106 00:42:00:2031,0.052,0.021,0.99,0,-0.061,-0.244,0.489,-2.961,-103.738
 14:14:48.111,eb:33:2e:f9:57:b5, 2085-97-106 00:41:00:2031,0.052,0.021,0.991,0,0,-0.183,0.489,-2.961,-103.738
 14:14:48.139,eb:33:2e:f9:57:b5, 2085-97-105 00:41:00:2031,0.051,0.02,0.992,0,0,-0.122,0.489,-2.961,-103.738
 14:14:48.139,eb:33:2e:f9:57:b5, 2085-97-104 00:42:00:2029,0.051,0.021,0.991,0,0.061,0,0.489,-2.961,-103.738
 14:14:48.139,eb:33:2e:f9:57:b5, 2085-97-107 00:43:00:2030,0.052,0.021,0.991,0,0,-0.061,0.489,-2.961,-103.738
 14:14:48.139,eb:33:2e:f9:57:b5, 2085-97-106 00:42:00:2031,0.052,0.021,0.992,0,0,-0.122,0.489,-2.961,-103.738
 14:14:48.169,eb:33:2e:f9:57:b5, 2085-97-104 00:41:00:2029,0.051,0.021,0.991,0,0,-0.061,0.489,-2.961,-103.738
 14:14:48.169,eb:33:2e:f9:57:b5, 2085-97-106 00:42:00:2029,0.052,0.021,0.991,0.061,-0.061,-0.122,0.489,-2.961,-103.738
 14:14:48.169,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2031,0.052,0.021,0.991,0,0,-0.122,0.489,-2.961,-103.738
 14:14:48.169,eb:33:2e:f9:57:b5, 2085-97-104 00:43:00:2029,0.051,0.021,0.991,0,-0.061,-0.061,0.489,-2.961,-103.738
 14:14:48.229,eb:33:2e:f9:57:b5, 2085-97-105 00:43:00:2030,0.052,0.021,0.991,0,-0.061,-0.122,0.489,-2.961,-103.738
 14:14:48.229,eb:33:2e:f9:57:b5, 2085-97-105 00:43:00:2030,0.052,0.021,0.991,0,0,-0.061,0.489,-2.961,-103.738
 14:14:48.229,eb:33:2e:f9:57:b5, 2085-97-107 00:42:00:2030,0.052,0.02,0.992,0,0,0,0.489,-2.961,-103.738
 14:14:48.229,eb:33:2e:f9:57:b5, 2085-97-105 00:43:00:2031,0.051,0.021,0.991,0,0,0,0.489,-2.961,-103.738
 14:14:48.259,eb:33:2e:f9:57:b5, 2085-97-104 00:42:00:2030,0.052,0.021,0.991,0.061,0,-0.061,0.489,-2.961,-103.738
 14:14:48.259,eb:33:2e:f9:57:b5, 2085-97-107 00:45:00:2032,0.052,0.021,0.992,0.061,0,-0.061,0.489,-2.961,-103.738
 14:14:48.259,eb:33:2e:f9:57:b5, 2085-97-107 00:42:00:2030,0.053,0.021,0.992,0.061,0,-0.061,0.489,-2.961,-103.738
 14:14:48.259,eb:33:2e:f9:57:b5, 2085-97-109 00:43:00:2031,0.053,0.021,0.992,0.122,0,-0.061,0.489,-2.961,-103.738
 14:14:48.259,eb:33:2e:f9:57:b5, 2085-113-58 00:60:226:-1830,0.051,0.021,0.992,0.061,0.122,-0.061,0.489,-2.961,-103.738
 14:14:48.291,eb:33:2e:f9:57:b5, 2085-97-104 00:43:00:2029,0.05,0.02,0.991,0.122,0.122,0,0.489,-2.961,-103.738
 14:14:48.291,eb:33:2e:f9:57:b5, 2085-97-104 00:43:00:2030,0.05,0.021,0.99,0.061,0,0,0.489,-2.961,-103.738
 14:14:48.291,eb:33:2e:f9:57:b5, 2085-97-103 00:40:00:2027,0.051,0.02,0.991,0.061,0.061,0.122,0.489,-2.961,-103.738
 14:14:48.291,eb:33:2e:f9:57:b5, 2085-97-105 00:42:00:2028,0.052,0.02,0.991,0,0.122,0.122,0.489,-2.961,-103.738
 14:14:48.350,eb:33:2e:f9:57:b5, 2085-97-108 00:42:00:2031,0.052,0.021,0.991,0,0,0.122,0.489,-2.961,-103.738
 14:14:48.350,eb:33:2e:f9:57:b5, 2085-97-107 00:44:00:2030,0.052,0.021,0.991,0,0,0.122,0.489,-2.961,-103.738
 14:14:48.350,eb:33:2e:f9:57:b5, 2085-97-107 00:44:00:2028,0.052,0.022,0.991,0,0,0.061,0.489,-2.961,-103.738
 14:14:48.350,eb:33:2e:f9:57:b5, 2085-97-107 00:45:00:2029,0.052,0.021,0.991,0,0,0,0.489,-2.961,-103.738
 14:14:48.409,eb:33:2e:f9:57:b5, 2085-97-105 00:43:00:2029,0.052,0.021,0.991,0,0,0,0.489,-2.961,-103.738
 14:14:48.409,eb:33:2e:f9:57:b5, 2085-97-105 00:44:00:2029,0.052,0.021,0.991,0.061,-0.061,-0.061,0.489,-2.961,-103.738
