Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:43:49.618,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.042,0.072,0.985,1.282,1.343,0.122, , , , , , ,3.884,2.197,-105.112
 09:43:49.618,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.04,0.068,0.989,1.221,1.282,0.183, , , , , , ,3.889,2.208,-105.112
 09:43:49.618,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.039,0.067,0.992,1.221,1.282,0.244, , , , , , ,3.895,2.214,-105.112
 09:43:49.618,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.04,0.068,0.991,1.16,1.282,0.244, , , , , , ,3.9,2.219,-105.106
 09:43:49.618,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.04,0.071,0.989,1.038,1.343,0.183, , , , , , ,3.906,2.225,-105.106
 09:43:49.618,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.045,0.073,0.988,0.854,1.404,0.244, , , , , , ,3.911,2.23,-105.106
 09:43:49.619,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.048,0.074,0.983,0.671,1.221,0.183, , , , , , ,3.917,2.241,-105.101
 09:43:49.619,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.047,0.073,0.981,0.366,0.854,0.244, , , , , , ,3.917,2.247,-105.101
 09:43:49.774,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.044,0.072,0.984,0.305,0.549,0.122, , , , , , ,3.922,2.247,-105.101
 09:43:49.774,eb:33:2e:f9:57:b5, 2015-01-01 00:32:20.805,-0.041,0.071,0.986,0.122,0.366,0.122, , , , , , ,3.922,2.252,-105.101
