Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:36:57.134,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.007,0.994,0.244,-0.061,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.135,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.008,0.995,0.244,-0.061,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.135,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.008,0.994,0.244,-0.061,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.135,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.007,0.994,0.244,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.135,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.007,0.995,0.305,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.135,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.001,-0.008,0.994,0.305,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.135,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.007,0.994,0.366,-0.061,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.135,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.007,0.995,0.305,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.006,0.994,0.366,0,0.061, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.994,0.366,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.994,0.366,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.994,0.427,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.994,0.305,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.005,0.994,0.305,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.007,0.993,0.305,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.181,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.993,0.305,0,0, , , , , , ,-0.439,-0.264,-108.358
 09:36:57.202,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.001,-0.004,0.993,0.305,0,-0.061, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.202,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.992,0.244,-0.061,-0.061, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.202,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.006,0.992,0.183,-0.061,-0.122, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.202,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.006,0.994,0.183,0,-0.061, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.202,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.994,0.183,0,-0.061, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.202,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.001,-0.005,0.993,0.183,0,-0.122, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.204,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.992,0.183,0,-0.061, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.204,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.006,0.993,0.122,0,-0.122, , , , , , ,-0.434,-0.264,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.005,-0.008,0.994,0.183,-0.061,-0.122, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.007,0.996,0.244,0,-0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.995,0.244,0,-0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.006,0.994,0.244,0,-0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.006,0.994,0.244,0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.007,0.994,0.244,0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.007,0.994,0.244,0.061,-0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.270,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.007,0.995,0.305,0.061,-0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.001,-0.007,0.993,0.305,0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.001,-0.007,0.993,0.244,0,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.007,0.992,0.305,-0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.001,-0.006,0.993,0.305,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.006,0.992,0.305,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.006,0.993,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.006,0.992,0.244,-0.183,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.294,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.007,0.994,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.007,0.995,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.007,0.995,0.305,-0.122,0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.008,0.995,0.305,-0.061,0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.005,0.995,0.366,0,0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.005,0.994,0.305,0,0.061, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.001,-0.004,0.993,0.244,0,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.991,0.244,-0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.339,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.991,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.006,0.992,0.183,-0.183,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.004,-0.006,0.994,0.183,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.994,0.183,-0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.993,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.002,-0.005,0.993,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.994,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.994,0.183,-0.183,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.383,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.090,0.003,-0.006,0.994,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.003,-0.006,0.993,0.244,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.003,-0.005,0.993,0.183,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.002,-0.005,0.994,0.183,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.003,-0.006,0.994,0.183,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.003,-0.006,0.993,0.244,-0.183,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.003,-0.006,0.994,0.183,-0.122,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.004,-0.007,0.993,0.244,-0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.404,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.004,-0.006,0.994,0.244,-0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.450,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.003,-0.007,0.995,0.305,0,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.450,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.002,-0.008,0.995,0.366,0,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.450,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.004,-0.009,0.996,0.366,0,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.450,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.004,-0.005,0.995,0.366,0.061,0, , , , , , ,-0.434,-0.258,-108.358
 09:36:57.451,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.001,-0.003,0.993,0.366,0.061,0, , , , , , ,-0.434,-0.253,-108.358
 09:36:57.451,eb:33:2e:f9:57:b5, 2015-01-01 00:25:34.405,0.001,-0.004,0.992,0.305,0,0, , , , , , ,-0.434,-0.253,-108.358
