Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:39:02.872,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.084,-0.134,1.306,72.754,28.809,-7.812, , , , , , ,3.021,3.62,-107.051
 09:39:02.872,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.038,0.036,1.138,77.148,22.4,-7.324, , , , , , ,3.4,3.746,-107.078
 09:39:02.872,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.067,0.045,1.228,81.177,20.325,-8.484, , , , , , ,3.79,3.851,-107.117
 09:39:02.872,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.037,-0.042,1.4,86.243,25.085,-7.324, , , , , , ,4.208,3.966,-107.15
 09:39:02.873,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.023,-0.021,1.396,92.407,27.405,-6.653, , , , , , ,4.658,4.103,-107.172
 09:39:02.873,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.014,0.031,1.337,99.365,27.283,-8.118, , , , , , ,5.136,4.241,-107.194
 09:39:02.873,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.04,0.034,1.313,105.469,26.245,-8.85, , , , , , ,5.647,4.378,-107.227
 09:39:02.873,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.069,0.005,1.361,111.023,28.015,-9.46, , , , , , ,6.191,4.515,-107.26
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.097,-0.014,1.44,116.272,31.067,-9.766, , , , , , ,6.757,4.669,-107.287
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.099,-0.043,1.414,122.925,32.532,-9.399, , , , , , ,7.355,4.834,-107.314
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.131,-0.057,1.355,130.31,32.715,-8.606, , , , , , ,7.987,5.004,-107.342
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.152,-0.031,1.364,135.559,31.982,-7.751, , , , , , ,8.652,5.169,-107.358
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.14,-0.117,1.468,142.517,36.438,-5.676, , , , , , ,9.349,5.345,-107.364
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.026,-0.051,1.479,151.917,37.659,-4.089, , , , , , ,10.091,5.526,-107.353
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.024,0.061,1.415,159.668,36.621,-6.531, , , , , , ,10.871,5.713,-107.347
 09:39:02.936,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.053,0.059,1.374,170.166,34.058,-11.353, , , , , , ,11.7,5.894,-107.358
 09:39:03.026,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.054,0.063,1.422,179.199,34.607,-15.93, , , , , , ,12.574,6.075,-107.391
 09:39:03.026,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.078,0.081,1.495,187.805,35.95,-20.996, , , , , , ,13.491,6.268,-107.446
 09:39:03.026,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.008,0.039,1.495,197.449,37.659,-24.963, , , , , , ,14.447,6.476,-107.512
 09:39:03.026,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.004,0.049,1.57,205.627,36.255,-27.71, , , , , , ,15.447,6.691,-107.595
 09:39:03.027,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.025,0.01,1.758,216.553,38.208,-28.687, , , , , , ,16.496,6.905,-107.682
 09:39:03.027,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.058,-0.055,1.895,229.004,39.673,-29.541, , , , , , ,17.606,7.13,-107.77
 09:39:03.027,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.138,-0.041,2.063,241.394,44.189,-29.663, , , , , , ,18.776,7.377,-107.842
 09:39:03.027,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.237,-0.094,2.156,257.08,48.828,-29.724, , , , , , ,20.023,7.646,-107.902
 09:39:03.029,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.373,-0.05,2.249,271.667,52.856,-31.799, , , , , , ,21.341,7.943,-107.957
 09:39:03.029,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.379,-0.011,2.421,285.645,61.523,-36.499, , , , , , ,22.731,8.267,-108.012
 09:39:03.029,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.438,-0.071,2.591,301.27,71.777,-41.687, , , , , , ,24.197,8.657,-108.056
 09:39:03.029,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.502,-0.102,2.72,318.359,82.886,-46.082, , , , , , ,25.746,9.108,-108.094
 09:39:03.029,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.562,-0.097,2.743,335.754,92.224,-51.514, , , , , , ,27.389,9.619,-108.116
 09:39:03.029,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.544,-0.084,2.872,346.191,101.44,-59.082, , , , , , ,29.097,10.179,-108.133
 09:39:03.029,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.696,-0.199,3.207,355.164,112.427,-67.017, , , , , , ,30.85,10.8,-108.144
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.696,-0.592,3.299,374.695,137.329,-69.58, , , , , , ,32.69,11.519,-108.105
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.641,-0.629,3.162,394.897,156.128,-73.12, , , , , , ,34.645,12.338,-107.985
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.423,-0.729,3.048,416.077,170.044,-78.674, , , , , , ,36.716,13.228,-107.809
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.229,-0.818,3.074,436.34,181.396,-81.055, , , , , , ,38.914,14.172,-107.584
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.309,-0.666,2.948,457.703,177.856,-79.59, , , , , , ,41.232,15.128,-107.292
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.551,-0.582,2.743,485.046,153.625,-80.994, , , , , , ,43.66,16.007,-107.029
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.546,-0.684,2.005,510.742,122.803,-92.712, , , , , , ,46.219,16.787,-106.859
 09:39:03.030,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.629,-0.186,2.159,493.225,103.027,-104.614, , , , , , ,48.752,17.523,-106.793
 09:39:03.032,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.557,-0.58,2.464,473.022,113.831,-113.037, , , , , , ,51.163,18.292,-106.732
 09:39:03.228,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.205,-0.928,2.732,466.37,152.405,-122.192, , , , , , ,53.553,19.16,-106.567
 09:39:03.228,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,-0.001,-1.556,2.986,464.05,205.811,-101.624, , , , , , ,56.047,20.154,-106.095
 09:39:03.229,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.195,-1.199,1.787,440.613,207.092,-82.642, , , , , , ,58.541,21.088,-105.408
 09:39:03.229,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.554,-0.816,1.12,398.438,188.904,-66.284, , , , , , ,60.886,21.901,-104.7
 09:39:03.229,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.33,-2.118,0.264,335.205,162.476,-44.983, , , , , , ,62.941,22.544,-104.013
 09:39:03.229,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.229,-1.449,-0.4,278.015,135.132,-38.208, , , , , , ,64.677,23.066,-103.387
 09:39:03.229,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.105,-0.141,-0.008,206.604,93.384,-25.94, , , , , , ,66.05,23.423,-102.936
 09:39:03.229,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.035,-0.013,0.256,112.671,72.632,-8.911, , , , , , ,66.945,23.659,-102.563
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.246,-0.846,-0.038,36.133,45.288,7.935, , , , , , ,67.374,23.758,-102.283
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.225,-1.329,-0.039,-41.443,32.715,26.611, , , , , , ,67.412,23.736,-102.063
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.149,-1.174,0.351,-88.135,30.396,40.283, , , , , , ,67.148,23.637,-101.832
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.203,-1.013,0.619,-113.77,19.775,51.331, , , , , , ,66.709,23.467,-101.607
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.286,-1.012,0.632,-125,6.714,59.082, , , , , , ,66.16,23.231,-101.431
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.339,-1.062,0.548,-127.625,-4.944,64.209, , , , , , ,65.577,22.945,-101.299
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.355,-1.046,0.501,-124.695,-14.343,67.078, , , , , , ,64.984,22.621,-101.201
 09:39:03.273,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.358,-0.972,0.505,-118.652,-22.4,67.383, , , , , , ,64.396,22.275,-101.14
 09:39:03.275,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.329,-0.9,0.494,-112.61,-27.527,66.284, , , , , , ,63.825,21.918,-101.118
 09:39:03.275,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.3,-0.85,0.428,-109.741,-31.189,64.819, , , , , , ,63.27,21.555,-101.102
 09:39:03.275,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.266,-0.8,0.364,-111.511,-33.264,63.354, , , , , , ,62.721,21.198,-101.102
 09:39:03.275,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.241,-0.736,0.302,-118.53,-34.912,61.523, , , , , , ,62.139,20.841,-101.113
 09:39:03.275,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.225,-0.68,0.256,-130.249,-35.767,59.143, , , , , , ,61.49,20.49,-101.135
 09:39:03.275,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.216,-0.65,0.222,-145.813,-36.316,56.335, , , , , , ,60.787,20.149,-101.157
 09:39:03.275,eb:33:2e:f9:57:b5, 2015-01-01 00:27:38.775,0.21,-0.635,0.187,-164.124,-37.476,53.406, , , , , , ,59.991,19.819,-101.184
