Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:42:07.323,eb:33:2e:f9:57:b5, 2085-97-21 14:97:249:8551,1.596,-1.126,4.354,482.971,206.299,-150.879,23.912,5.18,-74.559
 14:42:07.323,eb:33:2e:f9:57:b5, 2085-97-240 08:100:09:5196,0.763,-0.393,3.479,589.478,276.123,-186.829,29.344,8.245,-74.954
 14:42:07.323,eb:33:2e:f9:57:b5, 2085-97-126 05:233:27:5312,0.038,2.574,2.584,605.103,140.015,-249.451,35.294,11.195,-75.624
 14:42:07.323,eb:33:2e:f9:57:b5, 2085-97-229 03:40:16:6269,-0.151,4.597,2.442,473.45,-100.891,-382.507,40.177,13.184,-78.129
 14:42:07.354,eb:33:2e:f9:57:b5, 2085-97-202 01:114:253:9345,0.538,1.338,3.707,323.792,15.625,-336.548,43.308,15.018,-81.271
 14:42:07.354,eb:33:2e:f9:57:b5, 2085-97-226 253:186:251:2038,-0.172,-1.962,4.027,356.079,271.606,-128.662,46.505,17.935,-81.733
 14:42:07.355,eb:33:2e:f9:57:b5, 2085-97-226 254:225:254:4441,0.15,-0.285,0.897,244.08,202.82,31.433,50.026,19.786,-80.107
 14:42:07.355,eb:33:2e:f9:57:b5, 2085-97-171 03:57:00:11525,0.578,-0.169,4.124,229.919,154.236,113.098,52.883,20.105,-78.261
 14:42:07.413,eb:33:2e:f9:57:b5, 2085-97-125 06:99:07:11433,1.048,0.629,5.888,312.134,243.774,140.686,56.492,20.154,-75.707
 14:42:07.413,eb:33:2e:f9:57:b5, 2085-97-63 11:60:03:10121,1.628,0.786,5.135,381.104,254.089,105.896,61.057,20.369,-72.636
 14:42:07.413,eb:33:2e:f9:57:b5, 2085-97-159 13:23:251:8730,1.776,-0.199,4.672,386.658,197.632,27.954,65.83,20.759,-70.197
 14:42:07.413,eb:33:2e:f9:57:b5, 2085-97-58 14:88:245:7701,1.714,-1.01,3.959,338.562,124.878,-55.603,69.944,21.478,-68.708
 14:42:07.444,eb:33:2e:f9:57:b5, 2085-97-218 12:223:241:7126,1.491,-1.577,3.621,265.259,91.797,-135.315,73.218,22.753,-68.033
 14:42:07.444,eb:33:2e:f9:57:b5, 2085-97-161 10:121:239:6422,1.185,-1.926,3.322,181.58,89.172,-192.139,75.542,24.593,-67.56
 14:42:07.444,eb:33:2e:f9:57:b5, 2085-97-189 08:95:237:5520,0.945,-2.186,2.938,96.436,92.224,-212.097,77.091,26.807,-67.148
 14:42:07.444,eb:33:2e:f9:57:b5, 2085-97-170 06:87:234:4570,0.686,-2.514,2.466,17.456,100.281,-193.359,77.827,28.982,-66.555
 14:42:07.474,eb:33:2e:f9:57:b5, 2085-97-207 04:182:230:2969,0.714,-2.926,1.87,-65.369,107.361,-140.747,77.959,30.822,-65.797
 14:42:07.474,eb:33:2e:f9:57:b5, 2085-97-09 06:107:228:1324,0.722,-3.358,1.094,-164.429,121.338,-69.885,77.234,32.042,-64.764
 14:42:07.474,eb:33:2e:f9:57:b5, 2085-97-01 06:212:229:-765,0.918,-3.398,0.17,-281.25,150.208,22.4,75.773,32.536,-63.276
 14:42:07.474,eb:33:2e:f9:57:b5, 2085-113-58 00:176:230:-3000,1.116,-3.12,-0.689,-395.081,158.081,108.276,73.306,32.228,-61.276
 14:42:07.474,eb:33:2e:f9:57:b5, 2085-97-226 10:135:235:-2121,1.607,-2.869,-0.914,-442.383,143.311,139.343,71.752,31.833,-60.266
