Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:35:28.304,eb:33:2e:f9:57:b5, 2085-97-32 255:15:253:986,-0.462,-1.083,0.412,273.01,136.658,118.774,-19.924,-9.393,-88.748
 14:35:28.304,eb:33:2e:f9:57:b5, 2085-97-66 252:221:252:444,-0.242,-0.374,0.296,310.669,111.267,110.962,-17.029,-7.8,-88.127
 14:35:28.304,eb:33:2e:f9:57:b5, 2085-97-195 255:204:255:1470,0.118,-0.217,0.423,312.073,15.93,156.616,-14.046,-6.866,-86.946
 14:35:28.304,eb:33:2e:f9:57:b5, 2085-97-206 01:150:04:3120,0.251,0.376,1.203,287.231,-25.574,170.166,-11.245,-6.674,-85.237
 14:35:28.364,eb:33:2e:f9:57:b5, 2085-97-00 00:26:06:3423,-0.083,0.793,1.81,244.446,40.222,122.131,-8.767,-6.4,-83.771
 14:35:28.364,eb:33:2e:f9:57:b5, 2085-97-195 246:253:06:2397,-1.023,0.515,1.512,204.651,124.146,53.894,-6.636,-5.427,-83.073
 14:35:28.364,eb:33:2e:f9:57:b5, 2085-97-148 253:58:04:2295,-0.142,1.268,1.188,151.672,114.319,-33.264,-4.839,-4.158,-83.128
 14:35:28.364,eb:33:2e:f9:57:b5, 2085-97-182 01:140:01:2376,0.288,0.266,1.054,120.178,96.741,-60.181,-3.499,-3.115,-83.705
 14:35:28.394,eb:33:2e:f9:57:b5, 2085-97-93 02:181:02:2519,-0.098,0.156,1.159,60.303,67.932,2.625,-2.576,-2.357,-84.045
 14:35:28.394,eb:33:2e:f9:57:b5, 2085-97-249 254:194:00:1824,-0.052,0.219,0.967,24.353,63.721,16.296,-2.23,-1.659,-83.903
 14:35:28.394,eb:33:2e:f9:57:b5, 2085-97-118 255:22:00:1890,-0.026,0.061,0.904,16.541,32.654,7.812,-2.038,-1.181,-83.804
 14:35:28.394,eb:33:2e:f9:57:b5, 2085-97-41 00:21:00:2048,0.004,0.013,0.958,14.709,16.602,5.615,-1.879,-0.956,-83.749
 14:35:28.455,eb:33:2e:f9:57:b5, 2085-97-230 255:73:00:1992,-0.008,0.027,0.987,10.62,13.916,6.409,-1.758,-0.802,-83.688
