Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:40:33.959,eb:33:2e:f9:57:b5, 2085-97-40 03:244:249:3840,0.217,-0.681,1.762,-545.166,-317.505,-91.125,31.547,20.045,-28.987
 14:40:33.959,eb:33:2e:f9:57:b5, 2085-97-99 00:66:249:4429,-0.106,-0.805,2.002,-551.208,-333.496,-61.829,25.247,17.545,-31.382
 14:40:33.959,eb:33:2e:f9:57:b5, 2085-97-226 253:143:249:5000,-0.32,-0.856,2.345,-547.18,-341.431,-9.277,19.276,14.557,-33.096
 14:40:33.959,eb:33:2e:f9:57:b5, 2085-97-86 253:115:252:5261,-0.327,-0.678,2.518,-535.217,-332.764,52.307,13.651,11.239,-33.882
 14:40:34.021,eb:33:2e:f9:57:b5, 2085-97-102 253:17:02:5444,-0.321,-0.125,2.611,-518.799,-329.712,109.497,8.405,7.844,-33.728
 14:40:34.021,eb:33:2e:f9:57:b5, 2085-97-95 253:210:08:5771,-0.325,0.672,2.727,-496.216,-343.506,145.752,3.389,4.34,-32.8
 14:40:34.021,eb:33:2e:f9:57:b5, 2085-97-65 253:250:15:7005,-0.458,1.531,3.025,-464.294,-364.197,158.997,-1.346,0.747,-31.36
 14:40:34.021,eb:33:2e:f9:57:b5, 2085-97-244 250:251:21:8053,-0.796,2.377,3.718,-415.771,-370.667,151.978,-5.795,-2.884,-29.597
 14:40:34.051,eb:33:2e:f9:57:b5, 2085-97-118 248:228:27:8804,-1.109,3.108,4.082,-384.277,-345.764,130.066,-9.915,-6.279,-27.751
 14:40:34.051,eb:33:2e:f9:57:b5, 2085-97-228 244:45:34:9300,-1.763,3.867,4.507,-350.403,-287.415,99.548,-13.876,-9.168,-25.999
 14:40:34.051,eb:33:2e:f9:57:b5, 2085-97-00 239:14:40:8562,-2.196,4.695,4.416,-264.648,-229.736,64.941,-17.227,-11.426,-24.543
 14:40:34.051,eb:33:2e:f9:57:b5, 2085-97-20 235:71:40:8401,-2.957,4.935,4.025,-135.742,-156.067,45.959,-19.44,-13.173,-23.423
 14:40:34.110,eb:33:2e:f9:57:b5, 2085-97-19 233:101:38:7555,-2.832,5.083,3.923,-31.189,-64.697,19.714,-20.336,-14.084,-22.747
 14:40:34.110,eb:33:2e:f9:57:b5, 2085-97-245 234:166:36:5323,-2.337,4.751,3.125,7.324,11.353,5.493,-20.44,-14.26,-22.582
 14:40:34.110,eb:33:2e:f9:57:b5, 2085-113-81 00:59:122:-6208,-2.027,4.425,2.294,26.917,53.345,18.799,-20.281,-13.887,-22.588
 14:40:34.110,eb:33:2e:f9:57:b5, 2085-97-121 242:238:33:3683,-1.41,4.355,2.06,54.016,68.604,17.822,-20.078,-13.557,-22.604
 14:40:34.110,eb:33:2e:f9:57:b5, 2085-97-182 243:203:18:15966,5.861,4.083,1.5,167.297,-24.597,-39.062,-19.045,-12.98,-22.786
 14:40:34.139,eb:33:2e:f9:57:b5, 2085-97-25 46:117:253:9694,1.49,-4.266,-0.828,563.904,90.027,-103.577,-14.282,-13.304,-24.186
 14:40:34.139,eb:33:2e:f9:57:b5, 2085-97-177 211:34:22:1553,-4.6,-0.772,2.75,590.393,714.539,-202.881,-7.773,-8.163,-27.103
 14:40:34.139,eb:33:2e:f9:57:b5, 2085-97-01 241:04:10:1354,0.155,3.26,0.776,293.335,369.141,-77.942,-2.983,-2.933,-29.18
 14:40:34.139,eb:33:2e:f9:57:b5, 2085-97-135 08:114:249:4933,0.179,1.162,0.804,66.711,109.375,-0.916,-1.505,-0.494,-29.548
 14:40:34.169,eb:33:2e:f9:57:b5, 2085-97-18 251:234:07:741,-0.875,-0.444,0.798,91.919,282.715,83.496,-0.637,1.989,-29.163
 14:40:34.169,eb:33:2e:f9:57:b5, 2085-97-211 252:232:00:1493,-0.047,0.642,0.154,37.842,57.922,9.583,-0.077,3.373,-28.619
 14:40:34.169,eb:33:2e:f9:57:b5, 2085-97-105 255:72:00:1935,-0.334,0.126,0.971,31.25,16.846,-6.409,0.291,3.719,-28.663
 14:40:34.169,eb:33:2e:f9:57:b5, 2085-97-154 255:247:00:2016,0.208,0.072,0.729,23.926,-27.161,-8.911,0.549,3.68,-28.724
 14:40:34.289,eb:33:2e:f9:57:b5, 2085-97-145 02:50:00:2578,0.1,0.057,1.196,18.738,-17.639,-13.123,0.753,3.395,-28.872
 14:40:34.289,eb:33:2e:f9:57:b5, 2085-97-73 255:145:00:1944,-0.164,0.13,1.021,23.499,-14.221,-15.503,0.961,3.318,-28.987
 14:40:34.289,eb:33:2e:f9:57:b5, 2085-97-55 254:147:255:1834,0.127,-0.012,0.929,21.423,-25.208,-18.127,1.181,3.109,-29.191
 14:40:34.289,eb:33:2e:f9:57:b5, 2085-97-93 03:38:00:2901,0.558,0.01,1.179,20.081,-40.588,-6.958,1.373,2.747,-29.333
 14:40:34.291,eb:33:2e:f9:57:b5, 2085-97-255 253:53:252:5192,-0.118,-0.262,1.435,75.928,-111.938,3.906,1.796,2.087,-29.372
 14:40:34.291,eb:33:2e:f9:57:b5, 2085-97-178 00:125:253:4983,0.068,-0.348,2.551,72.693,-46.631,8.911,2.51,1.395,-29.317
 14:40:34.291,eb:33:2e:f9:57:b5, 2085-97-17 01:01:251:5527,0.26,-0.554,2.734,106.14,-29.602,15.869,3.4,1.033,-29.218
 14:40:34.291,eb:33:2e:f9:57:b5, 2085-97-156 02:31:251:5222,0.264,-0.614,2.622,152.466,-18.433,25.818,4.713,0.775,-29.026
 14:40:34.292,eb:33:2e:f9:57:b5, 2085-97-64 02:237:250:4762,0.311,-0.578,2.4,202.209,4.395,21.545,6.504,0.687,-28.768
 14:40:34.292,eb:33:2e:f9:57:b5, 2085-97-167 02:177:248:4756,0.482,-0.812,2.327,262.573,26.123,6.592,8.849,0.824,-28.636
 14:40:34.292,eb:33:2e:f9:57:b5, 2085-97-170 04:252:248:4166,0.631,-0.968,2.194,330.566,53.101,-0.977,11.849,1.225,-28.531
 14:40:34.292,eb:33:2e:f9:57:b5, 2085-97-220 03:230:248:3738,0.284,-0.857,1.918,405.64,63.904,-23.926,15.562,1.84,-28.521
 14:40:34.350,eb:33:2e:f9:57:b5, 2085-97-23 00:63:250:3221,-0.349,-0.854,1.744,470.398,87.097,-48.279,19.984,2.675,-28.625
 14:40:34.350,eb:33:2e:f9:57:b5, 2085-97-226 249:165:252:5276,-0.969,-0.66,1.814,502.014,124.268,-40.161,24.873,3.801,-28.691
 14:40:34.350,eb:33:2e:f9:57:b5, 2085-97-93 248:69:10:5840,-0.785,0.176,2.863,505.92,138.184,-32.959,29.976,5.229,-28.301
 14:40:34.350,eb:33:2e:f9:57:b5, 2085-97-255 250:181:11:4746,-0.319,1.4,2.916,417.419,78.674,-36.072,34.623,6.306,-28.109
 14:40:34.380,eb:33:2e:f9:57:b5, 2085-97-84 254:98:03:4098,0.083,1.093,2.125,307.617,89.966,-3.845,38.216,7.064,-27.762
 14:40:34.380,eb:33:2e:f9:57:b5, 2085-97-239 04:92:09:3463,0.741,0.742,2.318,256.592,180.237,5.188,40.963,8.02,-26.856
 14:40:34.380,eb:33:2e:f9:57:b5, 2085-97-105 03:138:10:452,0.286,1.585,0.414,245.789,134.399,-73.853,43.759,9.47,-26.043
 14:40:34.380,eb:33:2e:f9:57:b5, 2085-97-109 02:61:07:2625,0.116,1.16,0.497,181.946,70.801,-131.409,45.797,10.986,-26.01
 14:40:34.410,eb:33:2e:f9:57:b5, 2085-97-177 255:99:01:5774,-0.136,0.494,2.184,205.444,19.348,-164.246,47.51,12.332,-26.818
 14:40:34.412,eb:33:2e:f9:57:b5, 2085-97-48 254:143:252:6328,-0.268,-0.112,3.095,260.559,56.885,-163.879,49.691,13.826,-27.68
 14:40:34.412,eb:33:2e:f9:57:b5, 2085-97-129 253:230:249:5948,-0.297,-0.677,2.988,281.982,111.389,-138.367,52.372,15.551,-27.938
 14:40:34.412,eb:33:2e:f9:57:b5, 2085-97-144 254:137:251:6372,-0.05,-0.709,2.954,274.597,148.071,-109.131,55.272,17.303,-27.565
 14:40:34.470,eb:33:2e:f9:57:b5, 2085-97-28 01:203:254:6974,0.329,-0.346,3.247,267.639,173.523,-107.971,58.217,19.072,-26.702
 14:40:34.470,eb:33:2e:f9:57:b5, 2085-97-78 04:131:255:7429,0.738,-0.047,3.533,275.269,182.739,-144.165,61.265,21.044,-25.73
 14:40:34.470,eb:33:2e:f9:57:b5, 2085-97-95 07:180:253:7225,1.087,-0.159,3.636,288.086,201.172,-197.632,64.451,23.45,-24.708
 14:40:34.470,eb:33:2e:f9:57:b5, 2085-97-187 09:223:251:6422,1.29,-0.411,3.349,290.649,213.928,-252.686,67.835,26.373,-23.593
 14:40:34.500,eb:33:2e:f9:57:b5, 2085-97-199 10:83:250:5662,1.366,-0.619,2.917,277.954,205.2,-300.354,71.197,29.718,-22.429
 14:40:34.500,eb:33:2e:f9:57:b5, 2085-97-77 10:07:249:5567,1.156,-0.77,2.707,253.54,173.645,-335.205,74.405,33.333,-21.385
 14:40:34.500,eb:33:2e:f9:57:b5, 2085-97-216 07:108:245:5722,0.778,-1.058,2.767,216.37,122.742,-352.234,77.135,37.04,-20.66
 14:40:34.500,eb:33:2e:f9:57:b5, 2085-97-133 04:111:240:5413,0.43,-1.639,2.775,160.339,88.44,-330.688,79.261,40.611,-20.264
 14:40:34.559,eb:33:2e:f9:57:b5, 2085-97-144 02:37:237:4677,0.27,-2.2,2.503,87.891,94.177,-257.69,80.788,43.66,-19.759
 14:40:34.559,eb:33:2e:f9:57:b5, 2085-97-152 02:140:235:3525,0.462,-2.472,2.014,12.756,129.395,-140.32,82.079,45.753,-18.594
 14:40:34.559,eb:33:2e:f9:57:b5, 2085-97-144 05:75:236:1887,0.93,-2.586,1.354,-50.903,161.56,-6.775,83.249,46.593,-16.6
 14:40:34.559,eb:33:2e:f9:57:b5, 2085-97-174 10:201:238:313,1.386,-2.302,0.558,-110.657,149.963,123.962,84.128,46.044,-14.216
 14:40:34.591,eb:33:2e:f9:57:b5, 2085-97-63 13:67:243:-1096,1.96,-1.862,-0.203,-158.386,78.247,208.435,84.007,44.412,-12.409
 14:40:34.591,eb:33:2e:f9:57:b5, 2085-97-79 17:227:247:-2538,2.269,-1.304,-0.905,-211.426,-10.62,255.798,82.65,42.078,-11.695
 14:40:34.591,eb:33:2e:f9:57:b5, 2085-97-216 18:114:251:-2934,2.343,-0.771,-1.481,-280.334,-88.989,260.864,79.975,39.408,-11.937
 14:40:34.591,eb:33:2e:f9:57:b5, 2085-97-35 18:127:253:-1434,2.183,-0.416,-1.115,-344.666,-172.18,221.924,76.146,36.76,-13.035
 14:40:34.651,eb:33:2e:f9:57:b5, 2085-97-177 16:23:254:-109,1.976,-0.252,-0.339,-393.982,-235.413,165.71,71.301,34.349,-14.919
 14:40:34.653,eb:33:2e:f9:57:b5, 2085-97-242 14:58:254:942,1.769,-0.24,0.216,-438.904,-261.597,109.009,65.874,32.195,-17.194
 14:40:34.653,eb:33:2e:f9:57:b5, 2085-97-81 13:196:254:1788,1.567,-0.188,0.683,-476.013,-268.555,54.077,60.002,30.3,-19.594
 14:40:34.653,eb:33:2e:f9:57:b5, 2085-97-249 11:255:254:2404,1.411,-0.13,1.026,-500.671,-274.597,-0.732,53.877,28.641,-22.099
 14:40:34.679,eb:33:2e:f9:57:b5, 2085-97-65 10:227:254:2892,1.136,-0.122,1.316,-514.832,-282.776,-52.185,47.494,27.114,-24.791
 14:40:34.679,eb:33:2e:f9:57:b5, 2085-97-150 07:150:253:3373,0.745,-0.205,1.528,-524.292,-295.715,-92.529,41.017,25.598,-27.691
 14:40:34.679,eb:33:2e:f9:57:b5, 2085-97-166 04:150:251:3752,0.407,-0.414,1.743,-531.128,-307.922,-109.68,34.453,23.851,-30.674
 14:40:34.679,eb:33:2e:f9:57:b5, 2085-97-219 01:55:250:4090,0.059,-0.659,1.912,-532.288,-316.467,-95.947,28.065,21.747,-33.442
 14:40:34.709,eb:33:2e:f9:57:b5, 2085-97-65 255:27:250:4210,-0.205,-0.75,2.042,-526.978,-322.021,-58.96,21.951,19.182,-35.673
 14:40:34.709,eb:33:2e:f9:57:b5, 2085-97-161 253:113:251:4134,-0.362,-0.682,2.043,-517.822,-328.125,-6.836,16.282,16.227,-37.145
 14:40:34.710,eb:33:2e:f9:57:b5, 2085-97-176 252:99:254:4053,-0.429,-0.411,2,-509.521,-334.351,51.819,10.959,12.931,-37.744
 14:40:34.710,eb:33:2e:f9:57:b5, 2085-97-210 252:121:03:4183,-0.349,0.054,1.986,-500.977,-342.224,105.774,5.955,9.465,-37.469
 14:40:34.740,eb:33:2e:f9:57:b5, 2085-97-173 253:219:09:4852,-0.265,0.814,2.146,-480.957,-360.474,146.729,1.137,5.845,-36.409
 14:40:34.740,eb:33:2e:f9:57:b5, 2085-97-68 253:233:16:6285,-0.485,1.671,2.708,-447.754,-389.282,161.438,-3.389,2.104,-34.81
 14:40:34.740,eb:33:2e:f9:57:b5, 2085-97-204 250:219:22:7735,-0.804,2.505,3.426,-411.133,-423.096,149.536,-7.707,-1.851,-32.899
 14:40:34.740,eb:33:2e:f9:57:b5, 2085-97-58 248:130:27:8845,-1.179,3.166,4.098,-377.075,-412.842,132.263,-11.772,-5.812,-30.855
 14:40:34.769,eb:33:2e:f9:57:b5, 2085-97-195 244:202:32:8872,-1.679,3.746,4.366,-338.135,-342.285,123.352,-15.65,-9.207,-28.746
 14:40:34.769,eb:33:2e:f9:57:b5, 2085-97-199 240:198:38:8702,-2.148,4.458,4.28,-275.208,-281.494,111.328,-19.111,-11.81,-26.708
 14:40:34.769,eb:33:2e:f9:57:b5, 2085-97-22 237:110:43:8456,-2.409,5.249,4.148,-145.752,-195.557,84.351,-21.621,-13.766,-24.911
 14:40:34.769,eb:33:2e:f9:57:b5, 2085-97-248 236:177:39:7249,-2.28,5.222,4.03,-29.663,-89.111,67.2,-22.698,-14.837,-23.681
 14:40:34.860,eb:33:2e:f9:57:b5, 2085-97-108 239:105:37:4913,-1.769,4.787,2.978,12.695,24.658,71.045,-22.912,-14.793,-22.934
 14:40:34.860,eb:33:2e:f9:57:b5, 2085-97-202 243:93:37:3495,2.438,4.619,1.857,31.067,53.101,53.284,-22.813,-14.117,-22.516
 14:40:34.860,eb:33:2e:f9:57:b5, 2085-97-203 246:07:19:-8311,7.523,1.169,6.792,532.898,217.651,191.589,-21,-13.755,-22.148
 14:40:34.860,eb:33:2e:f9:57:b5, 2085-97-197 31:156:02:10479,-1.187,2.229,5.381,730.286,301.27,-194.275,-13.815,-13.365,-23.384
 14:40:34.862,eb:33:2e:f9:57:b5, 2085-97-255 220:104:29:4094,-3.422,2.805,3.823,555.359,607.544,-308.228,-6.454,-8.355,-26.999
 14:40:34.862,eb:33:2e:f9:57:b5, 2085-97-36 246:67:255:1371,1.04,1.715,0.402,212.28,343.079,-124.146,-2.532,-3.851,-29.608
 14:40:34.862,eb:33:2e:f9:57:b5, 2085-97-133 10:90:250:4985,-0.452,0.256,1.487,89.6,206.177,14.343,-1.214,-1.055,-29.927
 14:40:34.862,eb:33:2e:f9:57:b5, 2085-97-60 248:148:07:179,-0.855,0.479,0.017,72.205,251.831,76.416,-0.308,1.994,-29.366
 14:40:34.919,eb:33:2e:f9:57:b5, 2085-97-194 253:66:01:1549,0.079,0.457,0.304,34.607,45.959,-2.136,0.165,3.192,-28.987
 14:40:34.919,eb:33:2e:f9:57:b5, 2085-97-17 253:221:00:1377,-0.233,-0.042,1.105,26.672,-1.038,-0.977,0.472,3.323,-29.075
 14:40:34.919,eb:33:2e:f9:57:b5, 2085-97-66 00:184:00:2073,0.357,0.151,0.811,18.555,-41.26,-15.076,0.698,3.049,-29.163
 14:40:34.919,eb:33:2e:f9:57:b5, 2085-97-118 02:232:00:2454,0.244,-0.007,1.322,17.029,-18.555,-10.681,0.851,2.692,-29.333
 14:40:34.949,eb:33:2e:f9:57:b5, 2085-97-74 00:248:255:2103,-0.322,0.128,1.14,24.658,-16.357,-19.836,1.055,2.543,-29.482
 14:40:34.949,eb:33:2e:f9:57:b5, 2085-113-58 00:174:217:2565,0.038,-0.085,0.829,27.344,-34.546,-12.39,1.324,2.324,-29.674
 14:40:34.949,eb:33:2e:f9:57:b5, 2085-97-161 04:158:254:2700,-0.004,0.011,1.101,28.87,-48.096,-3.906,1.456,2.12,-29.718
 14:40:34.949,eb:33:2e:f9:57:b5, 2085-97-112 255:137:252:6547,0.176,-0.323,2.136,78.491,-81.116,9.46,2.126,1.165,-29.685
 14:40:34.980,eb:33:2e:f9:57:b5, 2085-97-112 02:195:251:6030,0.285,-0.457,3.064,92.041,-19.104,4.395,2.928,0.714,-29.724
 14:40:34.980,eb:33:2e:f9:57:b5, 2085-97-126 02:166:250:5888,0.378,-0.68,2.968,141.602,4.761,10.559,4.109,0.637,-29.658
 14:40:34.980,eb:33:2e:f9:57:b5, 2085-97-254 02:202:250:5127,0.391,-0.636,2.64,195.19,32.532,14.893,5.823,0.829,-29.498
 14:40:34.980,eb:33:2e:f9:57:b5, 2085-97-235 03:171:248:4915,0.505,-0.768,2.443,258.24,54.565,-3.296,8.113,1.258,-29.388
 14:40:35.010,eb:33:2e:f9:57:b5, 2085-97-237 03:45:248:4370,0.483,-0.955,2.274,329.773,85.632,-8.362,11.08,1.972,-29.333
 14:40:35.010,eb:33:2e:f9:57:b5, 2085-97-231 02:194:249:3197,0.239,-0.933,1.916,403.809,99.854,-19.47,14.788,2.939,-29.24
 14:40:35.010,eb:33:2e:f9:57:b5, 2085-97-226 253:111:251:2583,-0.574,-0.763,1.205,455.444,90.576,-41.26,19.133,3.922,-29.306
 14:40:35.010,eb:33:2e:f9:57:b5, 2085-97-16 247:152:253:5141,-0.955,-0.659,1.839,476.685,123.474,-28.931,23.824,5.01,-29.262
 14:40:35.070,eb:33:2e:f9:57:b5, 2085-97-179 247:244:12:4751,-0.517,0.396,2.555,470.581,102.051,-20.142,28.663,6.235,-28.922
 14:40:35.070,eb:33:2e:f9:57:b5, 2085-97-32 251:159:10:4447,-0.432,1.24,2.499,373.23,78.247,-14.404,32.877,7.004,-28.746
 14:40:35.070,eb:33:2e:f9:57:b5, 2085-97-84 254:212:07:4625,0.481,0.836,2.225,284.119,156.494,10.62,36.178,8.009,-28.087
 14:40:35.070,eb:33:2e:f9:57:b5, 2085-97-228 08:54:19:4183,1.332,1.766,2.328,291.565,199.829,-22.339,39.111,9.421,-26.895
 14:40:35.129,eb:33:2e:f9:57:b5, 2085-97-203 06:04:16:919,0.731,2.1,1.256,325.195,162.415,-151.184,42.38,11.508,-26.351
 14:40:35.129,eb:33:2e:f9:57:b5, 2085-97-93 04:105:09:2478,0.375,1.429,0.619,265.381,57.19,-249.512,45.093,13.733,-27.158
 14:40:35.129,eb:33:2e:f9:57:b5, 2085-97-03 01:74:02:7055,-0.036,0.76,2.44,258.85,-23.682,-296.143,47.164,15.771,-29.163
 14:40:35.129,eb:33:2e:f9:57:b5, 2085-97-208 254:38:253:8378,-0.193,-0.063,3.98,294.495,44.495,-283.875,49.362,18.012,-31.141
 14:40:35.131,eb:33:2e:f9:57:b5, 2085-97-154 254:221:251:7575,-0.179,-0.501,3.866,325.073,134.705,-231.812,52.213,20.638,-32.025
 14:40:35.131,eb:33:2e:f9:57:b5, 2085-97-213 254:89:252:7977,-0.059,-0.473,3.708,333.13,163.879,-178.223,55.541,23.159,-31.943
 14:40:35.131,eb:33:2e:f9:57:b5, 2085-97-115 00:103:251:8892,0.189,-0.487,4.144,338.135,183.838,-137.451,59.189,25.389,-31.24
 14:40:35.131,eb:33:2e:f9:57:b5, 2085-97-208 02:00:250:8800,0.529,-0.667,4.396,345.581,212.952,-112.61,63.177,27.4,-29.932
 14:40:35.189,eb:33:2e:f9:57:b5, 2085-97-140 05:96:249:8000,0.814,-0.797,4.119,342.59,235.107,-104.797,67.511,29.295,-28.092
 14:40:35.189,eb:33:2e:f9:57:b5, 2085-97-191 07:170:248:6981,1.056,-0.904,3.622,329.529,229.553,-116.516,71.9,31.108,-25.977
 14:40:35.189,eb:33:2e:f9:57:b5, 2085-97-206 08:192:248:6420,1.098,-0.882,3.228,306.641,197.266,-144.47,76.152,32.937,-23.967
 14:40:35.189,eb:33:2e:f9:57:b5, 2085-97-78 08:42:247:6083,0.98,-0.982,3.058,277.588,153.503,-180.298,79.942,34.882,-22.33
 14:40:35.220,eb:33:2e:f9:57:b5, 2085-97-202 06:243:243:5834,0.674,-1.282,2.933,239.563,119.446,-203.674,83.276,36.996,-21.044
 14:40:35.220,eb:33:2e:f9:57:b5, 2085-97-154 04:96:239:5102,0.517,-1.767,2.701,187.866,90.942,-201.477,86.028,39.111,-19.973
 14:40:35.220,eb:33:2e:f9:57:b5, 2085-97-232 03:02:235:3762,0.472,-2.411,2.177,120.483,92.163,-164.001,88.231,40.99,-18.929
 14:40:35.220,eb:33:2e:f9:57:b5, 2085-97-191 03:179:234:2660,0.542,-2.673,1.554,45.715,108.582,-87.891,89.857,42.231,-17.622
