Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:19:03.946,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.253,0.662,1.86,-226.624,-164.551,-26.123, , , , , , ,-10.305,-10.723,-108.226
 09:19:03.946,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.376,0.631,1.906,-224.915,-166.504,-24.78, , , , , , ,-11.453,-11.574,-108.199
 09:19:03.946,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.501,0.604,1.966,-223.022,-164.673,-21.545, , , , , , ,-12.585,-12.409,-108.138
 09:19:03.948,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.611,0.577,2.036,-220.459,-158.02,-15.93, , , , , , ,-13.711,-13.211,-108.04
 09:19:03.948,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.721,0.566,2.115,-217.59,-145.813,-7.568, , , , , , ,-14.837,-13.958,-107.908
 09:19:03.948,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.804,0.572,2.177,-213.684,-128.845,3.296, , , , , , ,-15.974,-14.623,-107.726
 09:19:03.948,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.821,0.609,2.232,-207.214,-103.516,18.921, , , , , , ,-17.084,-15.156,-107.496
 09:19:03.948,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.797,0.682,2.228,-200.439,-81.177,32.776, , , , , , ,-18.171,-15.546,-107.221
 09:19:03.949,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.739,0.783,2.164,-192.139,-60.364,46.204, , , , , , ,-19.237,-15.804,-106.908
 09:19:03.949,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.673,0.896,2.058,-181.702,-43.091,57.922, , , , , , ,-20.275,-15.952,-106.556
 09:19:03.949,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.625,1.018,1.911,-168.762,-31.25,67.2, , , , , , ,-21.248,-16.007,-106.183
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.612,1.147,1.732,-153.992,-26.367,73.914, , , , , , ,-22.159,-16.002,-105.782
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.625,1.272,1.549,-137.939,-28.198,78.369, , , , , , ,-22.994,-15.98,-105.359
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.653,1.382,1.41,-121.094,-34.912,81.177, , , , , , ,-23.769,-15.969,-104.914
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.689,1.464,1.345,-104.004,-42.603,83.069, , , , , , ,-24.456,-15.985,-104.436
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.732,1.525,1.355,-87.036,-47.058,84.595, , , , , , ,-25.06,-16.018,-103.942
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.762,1.572,1.414,-70.435,-46.387,85.632, , , , , , ,-25.582,-16.046,-103.436
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.772,1.608,1.491,-53.833,-40.222,86.06, , , , , , ,-26.032,-16.057,-102.936
 09:19:03.992,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.757,1.643,1.547,-37.109,-29.907,85.205, , , , , , ,-26.384,-16.024,-102.453
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.712,1.682,1.564,-20.264,-17.761,82.397, , , , , , ,-26.642,-15.936,-102.014
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.646,1.721,1.552,-4.15,-5.737,76.782, , , , , , ,-26.801,-15.804,-101.624
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.572,1.752,1.537,10.315,5.432,68.359, , , , , , ,-26.873,-15.639,-101.288
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.492,1.758,1.535,22.949,16.968,57.556, , , , , , ,-26.851,-15.447,-101.03
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.414,1.741,1.542,33.875,29.663,44.861, , , , , , ,-26.746,-15.222,-100.86
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.335,1.707,1.53,42.847,43.213,31.25, , , , , , ,-26.57,-14.974,-100.778
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.263,1.65,1.498,50.72,55.969,16.785, , , , , , ,-26.334,-14.694,-100.789
 09:19:04.059,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.192,1.593,1.436,57.617,65.43,1.648, , , , , , ,-26.032,-14.398,-100.893
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.113,1.527,1.367,63.721,71.289,-13.733, , , , , , ,-25.681,-14.101,-101.085
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.035,1.446,1.331,69.519,75.012,-29.175, , , , , , ,-25.274,-13.821,-101.36
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,1.472,1.352,1.309,89.478,53.833,-45.654, , , , , , ,-24.818,-13.579,-101.695
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,0.534,-0.124,7.667,193.665,114.502,-102.173, , , , , , ,-23.857,-13.53,-102.2
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,1.383,-0.54,1.612,197.021,84.229,-130.249, , , , , , ,-22.709,-13.228,-102.964
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,0.552,-0.772,1.458,205.322,121.094,-139.16, , , , , , ,-21.5,-13.03,-103.815
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,0.343,-0.625,1.16,213.562,130.249,-128.784, , , , , , ,-20.253,-12.667,-104.683
 09:19:04.082,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.094,-1.328,0.995,237.671,141.052,-99.304, , , , , , ,-18.951,-12.195,-105.469
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.2,-1.142,0.721,264.954,123.413,-70.984, , , , , , ,-17.556,-11.7,-106.073
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.266,-1.225,0.702,290.344,103.638,-49.133, , , , , , ,-16.062,-11.245,-106.518
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.22,-0.591,0.869,298.645,87.769,-35.706, , , , , , ,-14.513,-10.844,-106.842
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.149,0.005,0.986,285.583,73.486,-29.541, , , , , , ,-13.002,-10.503,-107.095
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.104,0.357,1.168,260.681,65.491,-26.55, , , , , , ,-11.607,-10.195,-107.303
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.223,0.536,1.173,223.816,58.044,-29.48, , , , , , ,-10.377,-9.921,-107.507
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.142,0.504,1.06,194.458,43.64,-38.696, , , , , , ,-9.311,-9.701,-107.721
 09:19:04.104,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.570,-0.083,0.423,1.073,168.945,26.917,-49.866, , , , , , ,-8.377,-9.575,-107.974
 09:19:04.172,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,-0.035,0.336,1.128,148.193,16.846,-58.777, , , , , , ,-7.548,-9.509,-108.27
 09:19:04.172,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,-0.044,0.194,1.073,134.46,10.315,-66.772, , , , , , ,-6.795,-9.487,-108.6
 09:19:04.172,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,-0.007,0.121,1.068,123.962,6.287,-69.702, , , , , , ,-6.097,-9.487,-108.951
 09:19:04.173,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.119,0.097,1.149,112.305,2.625,-65.552, , , , , , ,-5.455,-9.503,-109.292
 09:19:04.173,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.122,0.021,1.07,103.394,6.531,-56.885, , , , , , ,-4.867,-9.509,-109.605
 09:19:04.173,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.132,0.084,1.061,92.59,9.827,-44.678, , , , , , ,-4.34,-9.487,-109.858
 09:19:04.173,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.155,0.102,1.029,81.116,11.23,-32.471, , , , , , ,-3.878,-9.443,-110.05
 09:19:04.173,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.173,0.081,1.021,71.838,12.756,-22.888, , , , , , ,-3.483,-9.393,-110.187
 09:19:04.216,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.205,0.105,1.044,62.927,14.587,-16.052, , , , , , ,-3.131,-9.327,-110.286
 09:19:04.216,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.228,0.128,1.041,53.162,16.235,-11.475, , , , , , ,-2.834,-9.256,-110.358
 09:19:04.216,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.224,0.117,1.034,44.922,18.433,-8.301, , , , , , ,-2.582,-9.168,-110.407
 09:19:04.216,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.184,0.071,1.011,39.062,20.081,-5.249, , , , , , ,-2.373,-9.075,-110.446
 09:19:04.216,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.148,0.006,1,36.377,20.203,-1.709, , , , , , ,-2.181,-8.976,-110.468
 09:19:04.216,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.17,0.001,1.006,34.241,19.043,2.014, , , , , , ,-2.005,-8.877,-110.468
 09:19:04.217,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.15,-0.019,1.03,33.264,18.86,4.272, , , , , , ,-1.84,-8.778,-110.451
 09:19:04.217,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.125,-0.019,1.026,31.982,17.212,5.798, , , , , , ,-1.675,-8.69,-110.429
 09:19:04.238,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.105,-0.017,1.018,30.762,15.442,7.141, , , , , , ,-1.527,-8.608,-110.396
 09:19:04.238,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.096,0.015,0.996,28.992,11.963,7.019, , , , , , ,-1.384,-8.542,-110.363
 09:19:04.239,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.078,0.002,1.002,28.198,9.705,6.592, , , , , , ,-1.241,-8.487,-110.33
 09:19:04.239,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.104,0.017,0.984,27.161,7.141,5.005, , , , , , ,-1.11,-8.448,-110.303
 09:19:04.239,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.097,0.009,0.979,26.367,5.188,3.052, , , , , , ,-0.978,-8.416,-110.281
 09:19:04.239,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.095,0.005,0.968,25.635,3.052,1.526, , , , , , ,-0.851,-8.399,-110.27
 09:19:04.239,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.091,0.012,0.973,24.536,1.16,0.793, , , , , , ,-0.725,-8.388,-110.264
 09:19:04.239,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.078,0.011,0.975,23.56,-0.916,0.183, , , , , , ,-0.604,-8.388,-110.264
 09:19:04.283,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.105,0.019,0.965,22.156,-3.906,-0.549, , , , , , ,-0.489,-8.405,-110.264
 09:19:04.283,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.131,0.031,0.974,20.63,-6.104,-1.77, , , , , , ,-0.385,-8.432,-110.27
 09:19:04.283,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.156,0.032,0.988,19.226,-7.507,-2.625, , , , , , ,-0.28,-8.465,-110.281
 09:19:04.283,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.173,0.031,0.997,17.944,-7.507,-3.296, , , , , , ,-0.187,-8.503,-110.297
 09:19:04.283,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.171,0.03,1,16.724,-6.775,-3.906, , , , , , ,-0.099,-8.542,-110.319
 09:19:04.284,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.22,0.033,0.991,15.503,-5.615,-4.028, , , , , , ,-0.016,-8.569,-110.336
 09:19:04.284,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.215,0.029,1.01,14.16,-2.747,-4.211, , , , , , ,0.06,-8.591,-110.358
 09:19:04.284,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.187,0.03,1.003,13.062,-0.244,-4.028, , , , , , ,0.132,-8.597,-110.38
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.159,0.032,0.991,11.78,1.648,-3.601, , , , , , ,0.192,-8.591,-110.396
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.139,0.028,0.979,10.62,2.686,-3.113, , , , , , ,0.253,-8.58,-110.413
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.133,0.022,0.968,9.705,2.808,-2.808, , , , , , ,0.308,-8.569,-110.429
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.13,0.013,0.973,9.216,2.563,-2.686, , , , , , ,0.357,-8.553,-110.446
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.128,0,0.983,9.399,2.502,-2.686, , , , , , ,0.406,-8.542,-110.457
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.127,-0.007,0.987,10.01,2.38,-2.747, , , , , , ,0.456,-8.531,-110.473
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.125,-0.009,0.987,10.62,2.441,-2.808, , , , , , ,0.511,-8.514,-110.484
 09:19:04.351,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.134,-0.005,0.986,11.353,2.319,-2.747, , , , , , ,0.571,-8.503,-110.5
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.148,0,0.989,11.902,2.869,-2.93, , , , , , ,0.632,-8.492,-110.511
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.153,0.002,0.993,12.146,4.15,-2.869, , , , , , ,0.692,-8.476,-110.528
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.16,0.009,0.997,12.268,5.676,-2.441, , , , , , ,0.758,-8.448,-110.539
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.155,0.021,0.989,11.841,7.324,-2.075, , , , , , ,0.818,-8.416,-110.55
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.159,0.026,0.987,11.353,8.972,-1.465, , , , , , ,0.879,-8.377,-110.561
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.17,0.026,0.991,10.803,10.864,-1.038, , , , , , ,0.934,-8.328,-110.566
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.18,0.029,0.992,10.315,13.428,-0.671, , , , , , ,0.989,-8.262,-110.566
 09:19:04.353,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.179,0.032,0.996,9.644,16.418,-0.427, , , , , , ,1.038,-8.185,-110.572
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.17,0.037,0.99,8.85,19.714,-0.366, , , , , , ,1.088,-8.097,-110.566
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.172,0.028,0.989,8.545,22.644,0.061, , , , , , ,1.126,-7.987,-110.566
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.174,0.027,0.996,8.179,25.879,0.61, , , , , , ,1.17,-7.866,-110.561
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.167,0.029,1.001,7.935,29.114,1.16, , , , , , ,1.208,-7.729,-110.555
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.154,0.028,1,7.629,31.921,1.465, , , , , , ,1.247,-7.575,-110.544
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.128,0.021,0.995,7.69,33.997,1.587, , , , , , ,1.285,-7.405,-110.533
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.126,0.012,0.995,8.057,35.767,2.014, , , , , , ,1.324,-7.229,-110.517
 09:19:04.419,eb:33:2e:f9:57:b5, 2015-01-01 00:11:33.950,0.117,0.021,0.998,8.24,36.987,2.136, , , , , , ,1.362,-7.048,-110.506
