Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:21:05.090,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,-0.287,-0.612,2.344,-468.384,-398.01,1.343, , , , , , ,23.566,17.221,-111.237
 09:21:05.091,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,-0.241,-0.892,4.486,256.165,-34.973,49.316, , , , , , ,8.41,-0.703,-104.81
 09:21:05.091,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,0.187,-1.278,4.42,328.491,-54.443,41.87, , , , , , ,9.915,-0.961,-104.623
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,1.459,-1.37,4.491,397.766,-54.138,30.945, , , , , , ,11.761,-1.285,-104.502
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,2.128,-0.995,4.937,453.979,-3.174,19.043, , , , , , ,13.92,-1.472,-104.409
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,1.513,-1.076,4.572,498.169,57.8,-1.526, , , , , , ,16.315,-1.302,-104.326
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,1.04,-1.221,4.192,544.8,73.364,-28.32, , , , , , ,18.951,-0.945,-104.304
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,0.894,-1.282,4.237,586.304,81.482,-54.138, , , , , , ,21.813,-0.494,-104.376
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,1.357,-1.187,4.084,608.215,97.29,-65.369, , , , , , ,24.818,0.038,-104.48
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,1.309,-1.992,1.292,44.983,167.48,-192.81, , , , , , ,71.801,28.043,-102.469
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,1.231,-1.969,0.917,25.208,146.545,-201.965, , , , , , ,72.169,29.218,-102.003
 09:21:05.092,eb:33:2e:f9:57:b5, 2015-01-01 00:12:58.885,1.138,-1.975,0.734,4.395,119.69,-208.557, , , , , , ,72.411,30.399,-101.646
