Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.629,-0.21,2.506,304.688,125.916,-53.284, , , , , , ,16.952,9.333,-102.931
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.604,-0.111,2.823,321.228,130.493,-65.552, , , , , , ,18.512,10.042,-103.024
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.538,-0.353,3.167,338.684,141.785,-71.228, , , , , , ,20.149,10.8,-103.129
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.489,-0.571,3.035,362.793,149.658,-73.242, , , , , , ,21.896,11.618,-103.206
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.358,-0.585,2.72,386.658,144.226,-80.078, , , , , , ,23.769,12.448,-103.277
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.37,-0.445,2.676,406.982,127.747,-90.82, , , , , , ,25.735,13.239,-103.387
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.371,-0.618,2.854,431.885,116.394,-98.389, , , , , , ,27.806,13.986,-103.552
 09:24:11.125,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.327,-0.792,2.758,455.933,107.117,-105.652, , , , , , ,29.993,14.722,-103.738
 09:24:11.172,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.338,-0.714,2.804,461.609,104.187,-112.793, , , , , , ,32.239,15.458,-103.947
 09:24:11.172,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.506,-0.881,3.119,459.656,113.953,-120.361, , , , , , ,34.492,16.243,-104.145
 09:24:11.172,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.654,-1.269,3.226,451.721,138.611,-122.009, , , , , , ,36.727,17.1,-104.282
 09:24:11.172,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.495,-1.582,3.316,436.584,196.289,-113.892, , , , , , ,38.952,18.138,-104.222
 09:24:11.172,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.857,-0.963,3.476,437.744,251.648,-114.38, , , , , , ,41.248,19.396,-103.881
 09:24:11.172,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.813,-1.225,3.007,424.927,286.926,-116.028, , , , , , ,43.583,20.781,-103.359
 09:24:11.173,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.549,-0.904,2.09,412.598,319.397,-122.498, , , , , , ,45.912,22.308,-102.656
 09:24:11.173,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.571,-0.725,1.008,386.536,303.223,-109.314, , , , , , ,48.235,23.802,-101.827
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.507,-1.342,-0.565,331.482,228.882,-95.398, , , , , , ,50.317,25.049,-101.096
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.442,-2.416,-2.621,237.61,114.136,-71.045, , , , , , ,51.888,25.873,-100.684
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.523,-1.507,-2.162,131.226,22.278,-50.354, , , , , , ,52.745,26.257,-100.646
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.359,-0.844,-0.12,103.76,-38.757,-35.522, , , , , , ,53.223,26.378,-100.849
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.248,-0.782,1.094,45.959,-41.382,-19.47, , , , , , ,53.448,26.351,-101.14
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.498,-1.729,0.839,-12.878,-17.883,5.432, , , , , , ,53.432,26.285,-101.283
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.566,-2.155,0.753,-46.326,9.216,29.053, , , , , , ,53.273,26.197,-101.228
 09:24:11.215,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.521,-1.819,0.754,-60.425,24.841,44.739, , , , , , ,53.091,26.098,-101.008
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.547,-1.426,0.576,-65.674,24.719,54.443, , , , , , ,52.894,25.977,-100.717
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.594,-1.312,0.199,-65.186,6.287,60.669, , , , , , ,52.679,25.79,-100.459
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.595,-1.3,-0.156,-62.683,-22.949,64.697, , , , , , ,52.421,25.505,-100.3
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.56,-1.235,-0.247,-61.768,-53.223,66.101, , , , , , ,52.13,25.115,-100.256
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.527,-1.151,-0.12,-64.819,-76.416,65.674, , , , , , ,51.784,24.648,-100.327
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.487,-1.123,0.062,-74.036,-88.257,65.43, , , , , , ,51.378,24.126,-100.464
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.434,-1.145,0.202,-89.844,-89.111,66.467, , , , , , ,50.883,23.588,-100.629
 09:24:11.261,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.408,-1.143,0.296,-115.479,-80.872,68.848, , , , , , ,50.317,23.055,-100.75
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.399,-1.097,0.313,-139.587,-71.899,70.374, , , , , , ,49.636,22.544,-100.816
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.413,-1.035,0.273,-164.001,-65.979,70.74, , , , , , ,48.856,22.055,-100.849
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.433,-0.975,0.204,-187.134,-65.613,69.397, , , , , , ,47.95,21.572,-100.865
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.449,-0.914,0.142,-207.642,-71.655,66.345, , , , , , ,46.939,21.088,-100.893
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.457,-0.848,0.122,-224.915,-82.581,61.768, , , , , , ,45.824,20.588,-100.959
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.453,-0.792,0.152,-239.502,-95.459,56.58, , , , , , ,44.61,20.067,-101.08
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.44,-0.75,0.233,-252.258,-107.483,51.575, , , , , , ,43.303,19.501,-101.261
 09:24:11.305,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.675,0.424,-0.719,0.36,-263.55,-116.455,47.119, , , , , , ,41.935,18.924,-101.475
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.407,-0.688,0.504,-273.621,-121.338,43.64, , , , , , ,40.512,18.325,-101.711
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.378,-0.648,0.644,-282.166,-122.437,40.955, , , , , , ,39.04,17.721,-101.953
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.346,-0.6,0.754,-289.185,-121.826,38.757, , , , , , ,37.524,17.111,-102.195
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.319,-0.546,0.835,-294.678,-121.094,37.17, , , , , , ,35.997,16.512,-102.415
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.295,-0.49,0.91,-298.645,-121.216,36.133, , , , , , ,34.453,15.914,-102.623
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.273,-0.439,0.979,-301.208,-122.009,35.889, , , , , , ,32.899,15.304,-102.821
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.254,-0.394,1.04,-302.49,-123.657,36.56, , , , , , ,31.328,14.683,-103.002
 09:24:11.350,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.242,-0.354,1.096,-302.856,-126.221,37.964, , , , , , ,29.773,14.052,-103.167
 09:24:11.372,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.231,-0.317,1.152,-302.856,-129.333,40.039, , , , , , ,28.224,13.392,-103.31
 09:24:11.372,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.223,-0.278,1.203,-302.917,-132.69,42.725, , , , , , ,26.68,12.717,-103.431
 09:24:11.372,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.228,-0.238,1.247,-303.406,-136.169,45.654, , , , , , ,25.131,12.003,-103.535
 09:24:11.372,eb:33:2e:f9:57:b5, 2015-01-01 00:16:38.965,0.232,-0.2,1.299,-304.565,-139.526,48.462, , , , , , ,23.593,11.277,-103.607
