Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:14:31.824,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.032,-0.031,0.993,0.061,0.488,0.183, , , , , , ,-1.758,-1.664,-119.52
 09:14:41.904,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.033,-0.031,0.993,0.061,0.427,0.122, , , , , , ,-1.758,-1.664,-119.52
 09:14:41.905,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.033,-0.031,0.994,0,0.366,0.183, , , , , , ,-1.758,-1.664,-119.52
 09:14:41.905,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.032,-0.03,0.993,0.061,0.366,0.122, , , , , , ,-1.758,-1.664,-119.52
 09:14:41.905,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.032,-0.031,0.993,0,0.305,0.122, , , , , , ,-1.758,-1.664,-119.52
 09:14:41.905,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.033,-0.031,0.991,0,0.244,0.122, , , , , , ,-1.758,-1.664,-119.52
 09:14:41.905,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.032,-0.031,0.992,0,0.305,0.061, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.905,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.033,-0.031,0.992,-0.061,0.244,0.122, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.906,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.034,-0.03,0.993,-0.122,0.183,0.061, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.906,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.034,-0.031,0.993,-0.061,0.183,0.122, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.906,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.035,-0.03,0.994,-0.061,0.244,0.122, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.906,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.034,-0.031,0.993,-0.061,0.244,0.061, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.906,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.035,-0.03,0.994,-0.183,0.305,0.122, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.034,-0.031,0.994,-0.122,0.244,0.122, , , , , , ,-1.758,-1.67,-119.52
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.035,-0.031,0.995,-0.183,0.244,0.061, , , , , , ,-1.758,-1.67,-119.526
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.035,-0.032,0.996,-0.122,0.305,0.122, , , , , , ,-1.758,-1.67,-119.526
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.035,-0.031,0.995,-0.122,0.366,0.061, , , , , , ,-1.758,-1.67,-119.526
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.034,-0.031,0.995,-0.061,0.488,0.122, , , , , , ,-1.758,-1.67,-119.526
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.034,-0.033,0.996,0,0.549,0.183, , , , , , ,-1.758,-1.67,-119.526
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.033,-0.032,0.996,0,0.549,0.183, , , , , , ,-1.758,-1.67,-119.526
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.031,-0.032,0.995,0,0.488,0.183, , , , , , ,-1.758,-1.67,-119.526
 09:14:41.907,eb:33:2e:f9:57:b5, 2015-01-01 00:07:03.485,0.032,-0.033,0.994,0.061,0.488,0.183, , , , , , ,-1.758,-1.67,-119.526
