Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 15:39:55.373,eb:33:2e:f9:57:b5, 2085-97-215 15:150:00:291,2.067,0.049,0.236,-572.388,-90.637,-45.593,51.79,22.786,-113.148
 15:39:55.373,eb:33:2e:f9:57:b5, 2085-97-146 16:144:02:1434,1.87,0.146,0.431,-555.969,-197.205,-2.197,45.604,21.879,-114.593
 15:39:55.373,eb:33:2e:f9:57:b5, 2085-97-38 14:230:05:1958,1.622,0.471,0.884,-529.785,-220.581,44.8,39.644,20.193,-115.928
 15:39:55.373,eb:33:2e:f9:57:b5, 2085-97-230 10:185:07:2258,1.33,0.892,1.051,-470.276,-266.174,84.717,34.31,17.803,-116.927
 15:39:55.375,eb:33:2e:f9:57:b5, 2085-97-61 10:192:10:2574,1.123,1.173,1.148,-375.244,-347.961,119.568,29.905,14.59,-117.669
 15:39:55.375,eb:33:2e:f9:57:b5, 2085-97-184 07:249:12:2556,0.835,1.487,1.282,-301.331,-375.427,125.183,26.428,10.767,-118.312
 15:39:55.375,eb:33:2e:f9:57:b5, 2085-97-68 05:234:13:2324,0.439,1.693,1.192,-255.676,-395.569,101.501,23.571,6.74,-118.916
 15:39:55.375,eb:33:2e:f9:57:b5, 2085-97-186 01:62:14:1816,-0.044,1.747,1.038,-234.192,-383.24,62.683,21.083,2.829,-119.636
 15:39:55.377,eb:33:2e:f9:57:b5, 2085-97-183 253:91:14:1198,-0.603,1.793,0.759,-228.638,-363.281,23.315,18.748,-0.835,-120.515
 15:39:55.377,eb:33:2e:f9:57:b5, 2085-97-193 248:165:13:209,-1.264,1.739,0.388,-235.291,-335.999,-17.883,16.469,-4.164,-121.564
 15:39:55.377,eb:33:2e:f9:57:b5, 2085-97-208 243:29:14:-271,-1.77,1.682,-0.034,-239.502,-334.839,-33.02,14.183,-7.339,-122.706
 15:39:55.377,eb:33:2e:f9:57:b5, 2085-97-25 239:01:17:773,-2.536,1.898,-0.017,-241.455,-336.121,-25.146,11.926,-10.574,-123.805
 15:39:55.433,eb:33:2e:f9:57:b5, 2085-97-115 233:196:23:2611,-2.744,2.519,0.827,-221.741,-291.931,6.104,9.723,-13.634,-124.415
 15:39:55.433,eb:33:2e:f9:57:b5, 2085-97-58 233:124:28:4275,-2.836,3.36,1.66,-208.862,-250.671,-41.87,7.729,-16.342,-125.035
 15:39:55.433,eb:33:2e:f9:57:b5, 2085-97-192 233:178:30:4157,-2.737,3.745,2.075,-178.528,-146.79,-68.298,6.021,-18.133,-125.821
 15:39:55.433,eb:33:2e:f9:57:b5, 2085-97-91 234:150:28:3769,-2.809,3.777,1.956,-140.747,-79.163,-96.252,4.757,-19.166,-126.815
 15:39:55.463,eb:33:2e:f9:57:b5, 2085-97-19 234:01:27:3854,-2.767,3.489,1.513,-89.905,-60.12,-92.285,3.933,-19.605,-127.842
 15:39:55.463,eb:33:2e:f9:57:b5, 2085-97-69 233:104:28:5740,-2.936,3.379,2.53,-38.696,-29.907,-67.383,3.625,-20.149,-128.743
 15:39:55.463,eb:33:2e:f9:57:b5, 2085-97-82 233:84:31:6545,-3.002,3.801,3.029,20.081,-6.531,-27.893,3.713,-20.242,-129.227
 15:39:55.463,eb:33:2e:f9:57:b5, 2085-97-125 232:40:33:6287,-2.777,4.105,3.207,79.59,32.349,10.315,4.268,-20.121,-129.194
 15:39:55.463,eb:33:2e:f9:57:b5, 2085-113-81 00:54:55:-4344,-2.663,4.162,2.586,141.968,67.2,40.283,5.279,-19.567,-128.914
 15:39:55.493,eb:33:2e:f9:57:b5, 2085-97-189 235:207:35:4546,-2.474,4.361,2.528,173.218,96.497,45.105,5.993,-19.166,-128.639
 15:39:55.493,eb:33:2e:f9:57:b5, 2085-97-211 235:219:34:2964,-2.59,4.492,1.902,246.216,146.423,27.527,7.943,-17.996,-128.084
 15:39:55.493,eb:33:2e:f9:57:b5, 2085-97-176 234:66:26:1528,-2.638,3.938,1.051,313.232,153.992,-11.78,10.695,-16.479,-127.771
 15:39:55.493,eb:33:2e:f9:57:b5, 2085-97-11 236:213:09:-538,-3.885,2.369,0.326,345.825,146.79,-40.527,14.03,-14.941,-127.727
 15:39:55.582,eb:33:2e:f9:57:b5, 2085-97-229 221:148:240:721,-0.198,2.328,0.37,273.254,285.889,-25.818,17.523,-13.151,-127.54
 15:39:55.582,eb:33:2e:f9:57:b5, 2085-97-226 78:52:59:-7871,9.667,0.449,-2.475,-152.954,17.334,423.95,16.677,-10.69,-126.546
 15:39:55.582,eb:33:2e:f9:57:b5, 2085-97-106 58:06:250:8750,5.871,4.938,5.15,-215.637,-125,298.157,14.469,-14.573,-124.047
 15:39:55.582,eb:33:2e:f9:57:b5, 2085-97-164 50:112:254:7609,3.223,-1.145,5.26,-256.287,-41.443,-191.711,11.755,-14.447,-123.305
 15:39:55.584,eb:33:2e:f9:57:b5, 2085-97-92 231:64:246:5556,-5.518,-0.2,3.205,-96.13,298.706,-151.794,10.371,-12.272,-124.942
 15:39:55.584,eb:33:2e:f9:57:b5, 2085-97-134 214:58:236:6229,-4.617,-2.227,2.807,30.457,-42.236,-150.696,10.481,-11.299,-126.436
 15:39:55.584,eb:33:2e:f9:57:b5, 2085-97-12 232:04:247:4235,-0.75,-2.062,2.98,160.4,-13.611,30.212,11.646,-11.398,-126.931
 15:39:55.584,eb:33:2e:f9:57:b5, 2085-97-135 10:157:03:2839,2.63,-0.039,1.4,220.093,-78.064,82.581,13.519,-12.03,-126.359
 15:39:55.613,eb:33:2e:f9:57:b5, 2085-97-08 22:95:07:2961,2.35,0.525,1.553,211.914,-15.686,21.362,15.623,-12.739,-125.98
 15:39:55.613,eb:33:2e:f9:57:b5, 2085-97-154 12:137:03:2935,0.761,0.84,1.493,190.43,27.405,-69.702,17.677,-12.48,-126.249
 15:39:55.613,eb:33:2e:f9:57:b5, 2085-97-152 00:145:254:4040,-0.293,0.123,1.734,198.364,22.095,-105.164,19.781,-12.003,-127.095
 15:39:55.613,eb:33:2e:f9:57:b5, 2085-97-143 254:63:250:5579,0.251,-0.466,2.18,242.615,-12.878,-96.069,22.159,-11.563,-128.029
 15:39:55.674,eb:33:2e:f9:57:b5, 2085-97-210 06:06:249:6908,1.516,-0.829,3.174,316.895,16.724,-84.229,25.131,-11.217,-128.848
 15:39:55.674,eb:33:2e:f9:57:b5, 2085-97-85 17:248:246:8360,2.787,-0.987,3.699,414.673,27.71,-110.84,28.971,-10.613,-129.617
 15:39:55.674,eb:33:2e:f9:57:b5, 2085-97-225 28:65:242:10450,4.419,-1.354,4.501,531.311,49.072,-178.772,33.915,-9.498,-130.633
 15:39:55.674,eb:33:2e:f9:57:b5, 2085-97-188 40:50:243:13527,5.564,-2.001,5.639,678.833,115.479,-297.791,40.21,-7.388,-132.056
 15:39:55.704,eb:33:2e:f9:57:b5, 2085-97-101 45:116:02:14331,4.877,-0.975,7.191,798.889,253.784,-439.453,47.895,-3.4,-133.412
 15:39:55.704,eb:33:2e:f9:57:b5, 2085-97-31 19:11:24:14983,1.802,1.613,6.634,756.531,269.775,-543.457,55.723,2.318,-134.423
 15:39:55.704,eb:33:2e:f9:57:b5, 2085-97-226 10:134:46:7749,2.494,4.38,6.58,656.067,314.27,-425.964,62.913,7.839,-134.346
 15:39:55.704,eb:33:2e:f9:57:b5, 2085-97-47 34:210:28:6939,5.293,6.786,1.847,367.004,172.668,-258.118,68.324,11.827,-132.654
 15:39:55.733,eb:33:2e:f9:57:b5, 2085-97-133 18:213:43:26378,-1.743,-0.425,5.597,632.812,-227.722,-187.866,71.499,14.859,-134.539
 15:39:55.733,eb:33:2e:f9:57:b5, 2085-97-205 19:94:01:4824,1.741,1.846,9.534,502.319,561.401,-306.458,77.635,18.918,-133.874
 15:39:55.733,eb:33:2e:f9:57:b5, 2085-97-61 21:63:235:19892,3.114,-1.131,10.515,562.561,-32.837,-130.676,82.908,20.616,-134.225
 15:39:55.733,eb:33:2e:f9:57:b5, 2085-97-237 24:125:234:16850,2.267,-2.751,7.884,550.476,254.15,-27.283,89.247,21.374,-131.885
 15:39:55.822,eb:33:2e:f9:57:b5, 2085-97-71 14:197:235:11708,2.076,-2.714,7.097,530.762,426.086,22.4,96.114,21.231,-127.738
 15:39:55.822,eb:33:2e:f9:57:b5, 2085-97-29 19:155:243:6311,2.402,-1.949,4.54,483.826,386.23,74.585,102.722,19.957,-123.777
 15:39:55.822,eb:33:2e:f9:57:b5, 2085-97-33 16:70:243:2312,1.547,-1.53,1.277,282.776,250.549,18.677,107.661,18.594,-120.278
 15:39:55.822,eb:33:2e:f9:57:b5, 2085-97-147 12:164:242:4897,1.6,-1.657,2.026,108.215,51.147,-28.32,109.891,18.298,-119.136
 15:39:55.883,eb:33:2e:f9:57:b5, 2085-97-202 10:41:240:5880,1.036,-1.852,2.676,-34.241,-1.16,-80.261,110.22,18.776,-118.751
 15:39:55.883,eb:33:2e:f9:57:b5, 2085-97-44 05:38:237:4360,0.207,-2.139,2.576,-156.616,35.095,-117.31,109.391,19.677,-118.163
 15:39:55.883,eb:33:2e:f9:57:b5, 2085-97-99 255:31:234:2530,-0.195,-2.56,1.772,-286.011,77.515,-121.887,107.408,20.665,-117.257
 15:39:55.883,eb:33:2e:f9:57:b5, 2085-97-34 253:16:232:011,-0.507,-2.833,0.643,-431.396,152.222,-93.323,104.321,21.385,-115.703
 15:39:55.885,eb:33:2e:f9:57:b5, 2085-97-54 253:04:229:-1292,-0.104,-3.223,-0.533,-565.369,152.161,-26.672,99.877,21.632,-113.868
 15:39:55.885,eb:33:2e:f9:57:b5, 2085-97-218 00:106:230:-695,0.393,-3.351,-0.556,-671.082,112.366,64.575,94.136,21.237,-112.478
