Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 15:42:32.939,eb:33:2e:f9:57:b5, 2085-97-01 04:225:253:3332,0.413,-0.175,1.737,78.552,24.841,-21.79,-0.604,-0.374,124.991
 15:42:32.939,eb:33:2e:f9:57:b5, 2085-97-142 02:66:00:2507,-0.016,-0.078,1.359,89.905,56.458,-36.011,0.269,0.082,124.706
 15:42:32.939,eb:33:2e:f9:57:b5, 2085-97-253 253:08:01:1252,-0.495,0.158,1.007,81.726,89.722,-40.71,1.137,0.851,124.349
 15:42:32.939,eb:33:2e:f9:57:b5, 2085-97-137 250:35:01:673,-0.754,0.114,0.35,59.387,80.505,-26.733,1.84,1.736,124.03
 15:42:32.941,eb:33:2e:f9:57:b5, 2085-97-120 249:167:01:401,-0.823,0.204,0.25,28.625,72.144,-7.874,2.258,2.499,123.926
 15:42:32.941,eb:33:2e:f9:57:b5, 2085-97-92 250:64:01:595,-0.459,0.166,0.202,2.869,48.279,11.047,2.401,3.104,123.981
 15:42:32.941,eb:33:2e:f9:57:b5, 2085-97-78 254:62:01:1779,-0.006,0.183,0.521,-16.174,26.123,18.921,2.329,3.433,124.2
 15:42:32.941,eb:33:2e:f9:57:b5, 2085-97-98 01:247:255:2969,0.335,0.073,1.178,-20.325,42.542,19.531,2.142,3.768,124.409
 15:42:32.970,eb:33:2e:f9:57:b5, 2085-97-183 03:11:255:3786,0.519,-0.069,1.676,-3.174,59.631,10.498,2.032,4.279,124.623
 15:42:32.970,eb:33:2e:f9:57:b5, 2085-97-207 03:10:255:3488,0.325,-0.156,1.922,27.71,72.388,-2.869,2.17,4.949,124.678
 15:42:32.970,eb:33:2e:f9:57:b5, 2085-97-132 255:77:00:1678,-0.56,-0.028,1.179,44.739,87.585,-21.301,2.554,5.773,124.618
 15:42:32.970,eb:33:2e:f9:57:b5, 2085-97-49 249:25:01:-057,-0.979,0.115,0.471,34.546,86.731,-19.226,2.944,6.691,124.442
 15:42:33.031,eb:33:2e:f9:57:b5, 2085-97-255 246:123:02:-745,-1.249,0.194,-0.356,4.517,47.424,-9.094,3.126,7.333,124.365
 15:42:33.031,eb:33:2e:f9:57:b5, 2085-113-58 00:00:226:-8565,-1.198,0.322,-0.217,-33.325,24.902,9.705,2.966,7.69,124.393
 15:42:33.031,eb:33:2e:f9:57:b5, 2085-97-218 248:11:01:1220,-0.476,0.246,0.136,-50.476,16.602,17.883,2.758,7.784,124.514
 15:42:33.031,eb:33:2e:f9:57:b5, 2085-97-13 00:80:255:3183,0.445,0.037,0.968,-58.838,-5.432,20.813,2.208,7.883,124.733
 15:42:33.061,eb:33:2e:f9:57:b5, 2085-97-51 04:87:254:3615,0.326,-0.149,1.862,-39.246,19.653,13.489,1.73,7.899,124.948
 15:42:33.061,eb:33:2e:f9:57:b5, 2085-97-21 01:71:255:2728,-0.099,-0.158,1.493,-16.479,37.842,2.869,1.489,8.262,125.035
 15:42:33.061,eb:33:2e:f9:57:b5, 2085-97-140 254:171:255:2255,-0.162,-0.07,1.141,-7.141,26.733,2.991,1.39,8.608,125.107
 15:42:33.061,eb:33:2e:f9:57:b5, 2085-97-82 255:171:255:2311,-0.018,-0.065,1.139,-2.258,21.301,3.784,1.346,8.828,125.14
 15:42:33.092,eb:33:2e:f9:57:b5, 2085-97-251 255:03:00:2310,-0.018,-0.01,1.123,1.526,11.353,1.587,1.357,8.97,125.217
 15:42:33.092,eb:33:2e:f9:57:b5, 2085-97-60 255:23:00:2155,-0.146,0.032,1.1,0.854,0.122,0.183,1.373,9.042,125.233
 15:42:33.092,eb:33:2e:f9:57:b5, 2085-97-230 254:104:255:2641,-0.065,-0.06,1.175,1.465,-34.729,-1.465,1.379,8.822,125.255
 15:42:33.092,eb:33:2e:f9:57:b5, 2085-97-04 254:63:253:3666,-0.413,-0.171,1.523,10.62,3.296,12.329,1.445,8.646,125.299
 15:42:33.151,eb:33:2e:f9:57:b5, 2085-97-245 250:36:252:4718,-0.663,-0.415,1.939,30.823,26.672,26.428,1.681,8.784,125.53
 15:42:33.151,eb:33:2e:f9:57:b5, 2085-97-250 254:156:252:5952,0.199,-0.291,2.151,76.66,74.829,46.814,2.291,9.525,125.986
 15:42:33.151,eb:33:2e:f9:57:b5, 2085-97-255 01:179:253:8580,1,-0.701,4.287,147.766,139.404,58.167,3.549,10.151,126.535
 15:42:33.151,eb:33:2e:f9:57:b5, 2085-97-05 18:154:252:11592,2.962,-0.279,4.673,246.948,64.331,23.132,5.669,11.398,127.128
 15:42:33.181,eb:33:2e:f9:57:b5, 2085-97-232 25:218:251:11201,3.437,-0.503,5.878,348.389,238.037,3.662,8.773,12.859,127.496
 15:42:33.181,eb:33:2e:f9:57:b5, 2085-97-73 27:06:255:10089,3.01,-0.601,5.206,426.636,287.781,-50.903,12.75,15.507,127.7
 15:42:33.181,eb:33:2e:f9:57:b5, 2085-97-109 18:218:02:7481,2.101,0.616,4.283,511.169,341.614,-138.977,17.463,18.962,127.705
 15:42:33.181,eb:33:2e:f9:57:b5, 2085-97-73 13:41:05:8219,1.086,0.588,3.871,608.032,279.846,-241.028,22.714,22.396,126.755
 15:42:33.211,eb:33:2e:f9:57:b5, 2085-97-202 02:132:02:13883,-0.003,0.314,4.889,658.508,334.106,-276.306,28.581,26.329,125.579
 15:42:33.211,eb:33:2e:f9:57:b5, 2085-97-44 01:208:15:10479,-0.249,0.955,7.264,622.62,419.983,-176.941,35.145,30.8,125.508
 15:42:33.211,eb:33:2e:f9:57:b5, 2085-97-14 255:61:06:14682,2.415,2.546,5.487,454.285,328.735,100.342,42.149,33.959,128.381
 15:42:33.211,eb:33:2e:f9:57:b5, 2085-97-58 31:09:232:18970,3.041,-4.02,9.639,439.026,72.388,105.103,47.241,34.31,130.38
 15:42:33.271,eb:33:2e:f9:57:b5, 2085-97-06 13:184:243:9333,1.68,-2.459,4.539,400.33,1371.582,532.715,58.513,37.167,141.828
 15:42:33.271,eb:33:2e:f9:57:b5, 2085-97-195 33:207:249:7342,5.44,-1.648,3.367,355.713,301.758,491.028,68.84,36.414,153.188
 15:42:33.271,eb:33:2e:f9:57:b5, 2085-97-124 39:97:06:10733,4.306,-0.098,4.425,366.76,198.181,329.407,74.564,33.047,156.978
 15:42:33.271,eb:33:2e:f9:57:b5, 2085-97-05 33:255:10:4572,4.245,1.636,4.161,349.792,629.639,280.518,81.502,30.921,162.96
 15:42:33.300,eb:33:2e:f9:57:b5, 2085-97-95 28:103:01:3035,2.905,0.916,1.321,202.393,347.046,49.866,87.155,29.839,168.772
 15:42:33.300,eb:33:2e:f9:57:b5, 2085-97-156 18:03:252:-315,1.72,-0.113,0.727,31.372,453.247,-42.48,90.566,29.96,173.331
 15:42:33.300,eb:33:2e:f9:57:b5, 2085-97-122 10:227:241:652,1.087,-1.093,-0.212,-105.164,188.538,-129.028,92.038,30.817,177.275
 15:42:33.300,eb:33:2e:f9:57:b5, 2085-97-228 07:05:234:2258,0.734,-2.347,0.809,-175.659,60.791,-109.009,91.049,32.091,178.264
 15:42:33.362,eb:33:2e:f9:57:b5, 2085-97-17 02:22:228:1865,0.036,-3.076,1.111,-218.933,151.55,-5.676,89.747,32.635,179.572
