Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:48:22.346,eb:33:2e:f9:57:b5, 2085-97-254 255:92:01:2016,0.019,0.165,0.966,26.123,-0.061,0.916,3.884,2.834,-141.971,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.346,eb:33:2e:f9:57:b5, 2085-97-60 00:135:01:2102,-0.113,0.178,1.011,46.692,3.418,1.282,4.252,2.851,-141.96,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.349,eb:33:2e:f9:57:b5, 2085-97-92 252:215:01:1417,-0.123,0.539,1.061,51.636,3.54,-9.216,4.823,2.889,-141.965,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.349,eb:33:2e:f9:57:b5, 2085-97-67 00:227:00:2041,-0.151,-0.124,0.886,-31.86,-6.165,-3.845,4.708,2.911,-142.031,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.349,eb:33:2e:f9:57:b5, 2085-97-136 254:60:00:1753,-0.297,0.233,0.797,0.061,-24.597,-22.4,4.57,2.829,-142.191,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.349,eb:33:2e:f9:57:b5, 2085-97-120 253:175:254:2075,-0.12,-0.165,0.963,-17.944,-18.982,-7.385,4.482,2.587,-142.383,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.408,eb:33:2e:f9:57:b5, 2085-97-35 00:158:01:1750,-0.015,0.047,0.971,-24.292,-14.282,4.456,4.257,2.444,-142.377,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.408,eb:33:2e:f9:57:b5, 2085-97-169 255:198:00:1891,-0.044,0.184,0.792,-24.475,-26.245,-2.319,4.016,2.241,-142.388,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.408,eb:33:2e:f9:57:b5, 2085-97-163 255:25:00:2261,-0.018,0.021,1.08,-29.602,-24.414,-0.061,3.741,1.972,-142.427,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.408,eb:33:2e:f9:57:b5, 2085-97-252 255:230:00:1990,-0.011,0.066,1.019,-31.433,-20.935,1.709,3.428,1.758,-142.421,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.436,eb:33:2e:f9:57:b5, 2085-97-201 255:39:00:2204,-0.032,0.081,1.041,-34.912,-21.179,-1.038,3.098,1.538,-142.438,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.436,eb:33:2e:f9:57:b5, 2085-97-01 255:05:00:2269,-0.09,0.026,1.037,-35.034,-17.517,-0.488,2.747,1.351,-142.454,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.436,eb:33:2e:f9:57:b5, 2085-97-149 00:138:255:2651,-0.033,-0.272,1.597,-6.531,-33.875,-6.653,2.538,1.044,-142.52,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.436,eb:33:2e:f9:57:b5, 2085-97-215 00:47:00:2523,0.099,0.013,1.018,-0.977,-27.832,-5.493,2.51,0.791,-142.592,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.467,eb:33:2e:f9:57:b5, 2085-97-106 00:135:00:2214,0.069,0.075,1.125,1.343,-14.404,-5.554,2.521,0.593,-142.652,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.467,eb:33:2e:f9:57:b5, 2085-97-71 00:94:00:2167,0.034,0.06,1.1,1.221,-8.667,-4.944,2.532,0.478,-142.712,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.467,eb:33:2e:f9:57:b5, 2085-97-52 00:82:00:2144,0.021,0.04,1.061,1.526,-5.615,-3.418,2.549,0.412,-142.756,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.467,eb:33:2e:f9:57:b5, 2085-97-39 00:110:00:2096,0.01,0.048,1.034,1.831,-4.089,-2.258,2.565,0.363,-142.784,-46.2,-57.3,-26.307,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.498,eb:33:2e:f9:57:b5, 2085-97-03 00:92:00:2060,-0.01,0.055,1.01,1.282,-2.869,-1.77,2.582,0.33,-142.811,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.498,eb:33:2e:f9:57:b5, 2085-97-220 255:70:00:2025,-0.014,0.039,0.993,1.526,-2.93,-1.465,2.593,0.308,-142.828,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.498,eb:33:2e:f9:57:b5, 2085-97-245 255:88:00:2032,0,0.038,0.989,2.197,-4.028,-1.404,2.615,0.269,-142.844,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.498,eb:33:2e:f9:57:b5, 2085-97-06 00:102:00:2036,0.001,0.048,0.994,2.197,-4.028,-1.404,2.637,0.231,-142.861,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.557,eb:33:2e:f9:57:b5, 2085-97-01 00:102:00:2025,0.001,0.049,0.99,2.136,-3.54,-1.465,2.659,0.192,-142.877,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.557,eb:33:2e:f9:57:b5, 2085-97-248 255:97:00:2009,-0.012,0.05,0.986,2.197,-3.174,-1.892,2.681,0.159,-142.899,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.557,eb:33:2e:f9:57:b5, 2085-97-236 255:85:00:2014,-0.002,0.041,0.979,2.625,-3.357,-2.319,2.703,0.132,-142.921,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.557,eb:33:2e:f9:57:b5, 2085-97-12 00:110:00:2029,0.004,0.047,0.984,2.991,-3.662,-2.502,2.736,0.093,-142.949,-49.2,-55.8,-24.707,29.49,0.32648,0.03394,-0.02017,-0.94434
 13:48:22.616,eb:33:2e:f9:57:b5, 2085-97-16 00:121:00:2022,-0.004,0.056,0.986,2.563,-3.174,-2.625,2.763,0.066,-142.976,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.616,eb:33:2e:f9:57:b5, 2085-97-241 255:97:00:2003,0,0.053,0.981,2.319,-2.808,-3.174,2.785,0.038,-143.009,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.616,eb:33:2e:f9:57:b5, 2085-97-18 00:109:00:2038,0.008,0.05,0.989,2.502,-3.296,-3.357,2.812,0.005,-143.042,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.616,eb:33:2e:f9:57:b5, 2085-97-09 00:96:00:2040,0.012,0.052,0.997,2.93,-3.113,-3.662,2.84,-0.016,-143.08,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.618,eb:33:2e:f9:57:b5, 2085-97-29 00:103:00:2065,0.021,0.048,1.003,3.967,-3.418,-3.967,2.873,-0.049,-143.119,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.618,eb:33:2e:f9:57:b5, 2085-97-36 00:113:00:2071,0.013,0.057,1.014,4.395,-3.296,-3.601,2.917,-0.082,-143.163,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.618,eb:33:2e:f9:57:b5, 2085-97-40 00:108:00:2087,0.021,0.051,1.012,4.395,-3.174,-2.869,2.961,-0.11,-143.196,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.618,eb:33:2e:f9:57:b5, 2085-97-56 00:124:00:2103,0.029,0.054,1.024,3.906,-2.197,-1.953,3.005,-0.137,-143.223,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.676,eb:33:2e:f9:57:b5, 2085-97-44 00:122:00:2098,0.016,0.062,1.028,2.991,-0.854,-0.916,3.038,-0.148,-143.24,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.676,eb:33:2e:f9:57:b5, 2085-97-28 00:113:00:2091,0.021,0.057,1.021,2.38,0.061,0,3.065,-0.154,-143.245,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.676,eb:33:2e:f9:57:b5, 2085-97-52 00:121:00:2106,0.025,0.056,1.026,1.892,0.916,0.61,3.087,-0.148,-143.24,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.677,eb:33:2e:f9:57:b5, 2085-97-38 00:125:00:2086,0.007,0.062,1.025,1.16,2.502,1.038,3.104,-0.132,-143.234,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.736,eb:33:2e:f9:57:b5, 2085-97-17 00:104:00:2069,0.017,0.055,1.009,0.793,3.296,1.343,3.109,-0.099,-143.218,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.736,eb:33:2e:f9:57:b5, 2085-97-43 00:122:00:2076,0.01,0.053,1.015,0.61,3.845,1.953,3.12,-0.066,-143.201,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.736,eb:33:2e:f9:57:b5, 2085-97-00 00:124:00:2027,-0.002,0.061,1.001,0,4.517,2.441,3.12,-0.022,-143.179,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.736,eb:33:2e:f9:57:b5, 2085-97-04 00:126:00:2029,0.007,0.061,0.986,-0.122,3.967,2.258,3.12,0.016,-143.152,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.738,eb:33:2e:f9:57:b5, 2085-97-12 00:130:00:2033,0,0.062,0.996,-0.183,3.723,2.014,3.12,0.049,-143.13,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.738,eb:33:2e:f9:57:b5, 2085-97-248 255:115:00:2019,-0.002,0.06,0.989,-0.305,3.479,1.709,3.12,0.088,-143.108,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.738,eb:33:2e:f9:57:b5, 2085-97-02 00:120:00:2027,0.004,0.055,0.988,-0.305,2.93,1.648,3.115,0.121,-143.091,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.738,eb:33:2e:f9:57:b5, 2085-97-00 00:115:00:2028,0,0.062,0.991,-0.549,2.93,1.465,3.109,0.148,-143.075,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.798,eb:33:2e:f9:57:b5, 2085-97-06 00:120:00:2028,0.002,0.054,0.99,-0.61,2.563,1.526,3.104,0.176,-143.058,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.798,eb:33:2e:f9:57:b5, 2085-97-251 255:127:00:2019,-0.008,0.062,0.988,-0.977,2.625,1.465,3.098,0.203,-143.042,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.798,eb:33:2e:f9:57:b5, 2085-97-244 255:117:00:2018,-0.001,0.057,0.982,-1.404,2.136,1.221,3.087,0.225,-143.031,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.798,eb:33:2e:f9:57:b5, 2085-97-255 255:124:00:2023,0,0.06,0.99,-1.709,1.892,1.038,3.071,0.247,-143.02,-49.2,-55.8,-24.707,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.827,eb:33:2e:f9:57:b5, 2085-113-58 00:44:227:-8385,-0.013,0.062,0.985,-2.197,1.892,0.793,3.049,0.264,-143.009,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.827,eb:33:2e:f9:57:b5, 2085-97-208 255:89:00:2002,-0.021,0.052,0.979,-2.258,1.526,0.671,3.038,0.269,-143.004,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.827,eb:33:2e:f9:57:b5, 2085-97-237 255:102:00:2032,-0.001,0.046,0.981,-1.709,0.122,0.549,3.021,0.28,-142.998,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.828,eb:33:2e:f9:57:b5, 2085-97-253 255:100:00:2054,0.004,0.051,1,-1.465,-0.122,0.366,3.005,0.28,-142.993,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.887,eb:33:2e:f9:57:b5, 2085-97-08 00:118:00:2055,0.002,0.056,1.003,-1.343,0,0.305,2.988,0.28,-142.993,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.887,eb:33:2e:f9:57:b5, 2085-97-04 00:114:00:2050,0.001,0.056,1.002,-1.343,0.183,0.183,2.977,0.28,-142.993,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.887,eb:33:2e:f9:57:b5, 2085-97-01 00:113:00:2048,0.003,0.056,1,-1.465,0.244,0.061,2.961,0.28,-142.987,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.887,eb:33:2e:f9:57:b5, 2085-97-13 00:121:00:2056,0.009,0.057,1.002,-1.526,0.305,0,2.95,0.286,-142.987,-49.2,-55.9,-24.113,29.49,0.3179,0.0087,-0.02185,-0.94778
 13:48:22.918,eb:33:2e:f9:57:b5, 2085-97-19 00:119:00:2061,0.008,0.06,1.006,-1.892,0.854,-0.061,2.933,0.291,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.918,eb:33:2e:f9:57:b5, 2085-97-05 00:111:00:2054,0,0.057,1.007,-2.075,1.465,-0.061,2.911,0.302,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.918,eb:33:2e:f9:57:b5, 2085-97-253 255:107:00:2043,-0.002,0.053,1,-2.136,1.709,0,2.889,0.324,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.918,eb:33:2e:f9:57:b5, 2085-97-240 255:98:00:2031,-0.012,0.052,0.995,-2.136,1.648,-0.061,2.867,0.341,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.946,eb:33:2e:f9:57:b5, 2085-97-235 255:98:00:2024,-0.01,0.046,0.988,-2.075,1.16,0.061,2.845,0.352,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.946,eb:33:2e:f9:57:b5, 2085-97-238 255:100:00:2021,-0.009,0.049,0.987,-2.075,0.732,0.122,2.829,0.363,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.946,eb:33:2e:f9:57:b5, 2085-97-235 255:95:00:2016,-0.014,0.046,0.987,-2.014,0.488,0.183,2.807,0.368,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.946,eb:33:2e:f9:57:b5, 2085-97-230 255:97:00:2013,-0.009,0.046,0.981,-1.831,0,0.183,2.785,0.374,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.976,eb:33:2e:f9:57:b5, 2085-97-243 255:105:00:2021,-0.002,0.049,0.985,-1.709,-0.427,0.122,2.769,0.368,-142.987,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.976,eb:33:2e:f9:57:b5, 2085-97-00 00:106:00:2033,0.001,0.052,0.989,-1.77,-0.427,-0.061,2.752,0.368,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.976,eb:33:2e:f9:57:b5, 2085-97-04 00:102:00:2039,0,0.05,0.994,-1.709,-0.244,-0.244,2.736,0.363,-142.993,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:22.976,eb:33:2e:f9:57:b5, 2085-97-03 00:102:00:2041,0,0.048,0.996,-1.648,0.061,-0.305,2.719,0.363,-142.998,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.037,eb:33:2e:f9:57:b5, 2085-97-253 255:98:00:2037,-0.004,0.049,0.996,-1.587,0.244,-0.427,2.703,0.363,-143.004,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.037,eb:33:2e:f9:57:b5, 2085-97-251 255:98:00:2040,-0.001,0.047,0.994,-1.404,0.305,-0.549,2.686,0.368,-143.009,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.037,eb:33:2e:f9:57:b5, 2085-97-255 255:96:00:2042,-0.001,0.048,0.996,-1.16,0.305,-0.549,2.675,0.374,-143.015,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.037,eb:33:2e:f9:57:b5, 2085-97-255 255:93:00:2046,0,0.047,0.997,-0.977,0.549,-0.61,2.664,0.379,-143.02,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.067,eb:33:2e:f9:57:b5, 2085-97-01 00:94:00:2050,0,0.044,1,-0.61,0.732,-0.671,2.653,0.385,-143.031,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.067,eb:33:2e:f9:57:b5, 2085-97-254 255:96:00:2049,0,0.047,1,-0.366,0.977,-0.488,2.653,0.396,-143.036,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.067,eb:33:2e:f9:57:b5, 2085-97-00 00:98:00:2049,0,0.048,1,-0.183,1.099,-0.549,2.648,0.406,-143.042,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.067,eb:33:2e:f9:57:b5, 2085-97-247 255:94:00:2045,-0.005,0.047,1,-0.122,1.282,-0.488,2.648,0.417,-143.047,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.098,eb:33:2e:f9:57:b5, 2085-97-246 255:90:00:2045,-0.003,0.044,0.998,0.061,1.16,-0.366,2.648,0.434,-143.053,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.098,eb:33:2e:f9:57:b5, 2085-97-248 255:95:00:2044,-0.004,0.046,1,0.183,1.16,-0.183,2.648,0.445,-143.053,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.098,eb:33:2e:f9:57:b5, 2085-97-248 255:93:00:2042,-0.005,0.045,0.998,0.244,1.038,-0.061,2.653,0.456,-143.058,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.098,eb:33:2e:f9:57:b5, 2085-97-243 255:95:00:2041,-0.006,0.046,0.997,0.427,1.099,0.061,2.653,0.467,-143.058,-49.2,-55.9,-24.113,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.159,eb:33:2e:f9:57:b5, 2085-97-248 255:98:00:2042,-0.003,0.047,0.995,0.488,0.916,0.183,2.659,0.478,-143.058,-48.5,-58,-24.16,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.159,eb:33:2e:f9:57:b5, 2085-97-250 255:104:00:2039,-0.004,0.049,0.997,0.427,0.977,0.122,2.664,0.489,-143.053,-48.5,-58,-24.16,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.159,eb:33:2e:f9:57:b5, 2085-97-242 255:101:00:2028,-0.008,0.05,0.993,0.366,1.16,0.061,2.67,0.5,-143.053,-48.5,-58,-24.16,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.159,eb:33:2e:f9:57:b5, 2085-97-238 255:96:00:2029,-0.009,0.048,0.991,0.305,1.038,-0.061,2.675,0.511,-143.053,-48.5,-58,-24.16,29.49,0.31717,0.01056,-0.02368,-0.94797
 13:48:23.187,eb:33:2e:f9:57:b5, 2085-97-242 255:100:00:2034,-0.007,0.046,0.991,0.305,0.671,-0.061,2.681,0.522,-143.053,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.187,eb:33:2e:f9:57:b5, 2085-97-240 255:97:00:2035,-0.005,0.049,0.993,0.244,0.732,-0.061,2.681,0.527,-143.058,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.187,eb:33:2e:f9:57:b5, 2085-97-247 255:96:00:2042,-0.006,0.047,0.997,0.305,0.61,-0.061,2.686,0.538,-143.058,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.187,eb:33:2e:f9:57:b5, 2085-97-239 255:96:00:2034,-0.011,0.047,0.994,0.366,0.61,0,2.686,0.544,-143.058,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.248,eb:33:2e:f9:57:b5, 2085-97-229 255:98:00:2021,-0.013,0.048,0.99,0.366,0.427,0,2.692,0.549,-143.058,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.248,eb:33:2e:f9:57:b5, 2085-97-233 255:97:00:2025,-0.009,0.047,0.987,0.305,0,-0.122,2.697,0.549,-143.058,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.248,eb:33:2e:f9:57:b5, 2085-97-238 255:101:00:2029,-0.009,0.048,0.991,0.244,-0.244,-0.122,2.703,0.549,-143.064,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.248,eb:33:2e:f9:57:b5, 2085-97-231 255:102:00:2022,-0.012,0.05,0.99,0.061,-0.427,-0.244,2.703,0.544,-143.069,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.277,eb:33:2e:f9:57:b5, 2085-97-240 255:105:00:2030,-0.005,0.049,0.989,0,-0.854,-0.122,2.703,0.538,-143.069,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.277,eb:33:2e:f9:57:b5, 2085-97-250 255:99:00:2042,-0.003,0.05,0.996,-0.122,-0.854,-0.244,2.703,0.533,-143.075,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.277,eb:33:2e:f9:57:b5, 2085-97-251 255:98:00:2045,-0.002,0.047,0.999,-0.061,-0.732,-0.183,2.703,0.522,-143.075,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
 13:48:23.277,eb:33:2e:f9:57:b5, 2085-97-248 255:101:00:2040,-0.006,0.049,0.998,0,-0.549,-0.122,2.703,0.516,-143.08,-48.5,-58,-24.16,29.49,0.31662,0.01178,-0.02072,-0.94821
