Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:40:28.835,eb:33:2e:f9:57:b5, 2085-97-190 00:194:252:1802,0.12,-0.441,0.868,-319.946,-80.322,-44.006,32.355,17.369,166.218
 14:40:28.835,eb:33:2e:f9:57:b5, 2085-97-22 01:128:253:1926,0.148,-0.354,0.894,-318.726,-98.145,-35.217,28.976,16.793,165.449
 14:40:28.835,eb:33:2e:f9:57:b5, 2085-97-06 01:212:253:2261,0.101,-0.286,1.014,-311.523,-119.751,-29.602,25.631,15.936,164.669
 14:40:28.835,eb:33:2e:f9:57:b5, 2085-97-166 00:18:254:2706,0.06,-0.251,1.21,-300.11,-138.55,-22.4,22.429,14.832,163.938
 14:40:28.837,eb:33:2e:f9:57:b5, 2085-97-72 00:217:253:3072,0.007,-0.248,1.43,-287.231,-147.217,-11.536,19.358,13.519,163.295
 14:40:28.837,eb:33:2e:f9:57:b5, 2085-97-242 255:158:253:3218,-0.006,-0.29,1.54,-276.855,-146.179,3.052,16.474,12.118,162.861
 14:40:28.837,eb:33:2e:f9:57:b5, 2085-97-21 00:219:253:3424,0.055,-0.295,1.604,-268.311,-140.686,19.897,13.7,10.69,162.642
 14:40:28.837,eb:33:2e:f9:57:b5, 2085-97-129 00:39:254:3589,0.12,-0.271,1.715,-258.057,-133.85,35.583,11.074,9.289,162.697
 14:40:28.954,eb:33:2e:f9:57:b5, 2085-97-14 01:176:254:3663,0.167,-0.207,1.782,-245.972,-134.399,49.316,8.553,7.888,162.933
 14:40:28.954,eb:33:2e:f9:57:b5, 2085-97-164 01:228:254:3605,0.211,-0.15,1.794,-236.206,-141.663,60.425,6.174,6.454,163.378
 14:40:28.954,eb:33:2e:f9:57:b5, 2085-97-207 01:190:254:3961,0.245,-0.146,1.856,-233.459,-153.931,70.251,3.823,4.911,163.943
 14:40:28.954,eb:33:2e:f9:57:b5, 2085-97-27 02:197:254:4317,0.274,-0.16,2.019,-236.328,-161.926,79.834,1.478,3.307,164.696
 14:40:28.954,eb:33:2e:f9:57:b5, 2085-97-80 02:229:254:4770,0.283,-0.148,2.208,-243.286,-167.664,89.05,-0.967,1.659,165.575
 14:40:28.956,eb:33:2e:f9:57:b5, 2085-113-81 00:04:15:986,0.255,-0.126,2.47,-252.441,-173.523,100.708,-3.505,0.011,166.668
 14:40:28.956,eb:33:2e:f9:57:b5, 2085-97-221 01:107:255:5729,0.23,-0.108,2.635,-258.362,-174.072,108.398,-4.834,-0.807,167.272
 14:40:28.956,eb:33:2e:f9:57:b5, 2085-97-236 01:15:01:6130,0.234,0.005,2.924,-274.658,-164.978,126.526,-7.663,-2.351,168.668
 14:40:28.956,eb:33:2e:f9:57:b5, 2085-97-80 01:193:03:5688,0.17,0.306,2.968,-294.861,-144.714,143.005,-10.723,-3.631,170.338
 14:40:28.960,eb:33:2e:f9:57:b5, 2085-97-19 02:235:07:4955,0.377,0.692,2.524,-302.551,-150.818,145.142,-14.002,-4.697,172.106
 14:40:28.961,eb:33:2e:f9:57:b5, 2085-97-189 03:53:12:5272,0.579,1.238,2.498,-297.913,-161.743,128.052,-17.309,-5.834,173.952
 14:40:28.961,eb:33:2e:f9:57:b5, 2085-97-41 05:25:21:5607,0.75,2.101,2.621,-277.893,-146.057,85.815,-20.49,-6.927,175.512
