Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:41:48.248,eb:33:2e:f9:57:b5, 2085-97-171 09:128:239:6815,1.057,-2.034,3.178,-11.719,-49.927,-436.707,95.46,14.354,165.284
 14:41:48.248,eb:33:2e:f9:57:b5, 2085-97-83 06:94:238:7339,0.517,-2.092,3.461,-34.058,-71.289,-420.593,95.109,18.666,164.965
 14:41:48.248,eb:33:2e:f9:57:b5, 2085-97-125 01:04:235:6734,-0.031,-2.358,3.512,-34.363,-84.106,-382.629,94.543,22.714,164.361
 14:41:48.248,eb:33:2e:f9:57:b5, 2085-97-115 254:77:228:5562,-0.34,-3.009,3.076,-43.64,-75.623,-319.519,93.928,26.257,163.674
 14:41:48.309,eb:33:2e:f9:57:b5, 2085-97-48 252:246:223:2407,-0.505,-3.816,2.068,-87.83,-3.418,-223.755,93.098,28.965,163.312
 14:41:48.309,eb:33:2e:f9:57:b5, 2085-97-169 252:07:224:-1449,-0.324,-4.062,0.215,-176.086,70.129,-109.497,91.989,30.564,163.823
 14:41:48.309,eb:33:2e:f9:57:b5, 2085-97-64 254:136:229:-4398,0.004,-3.734,-1.593,-308.472,84.839,-1.709,89.901,31.058,164.729
 14:41:48.309,eb:33:2e:f9:57:b5, 2085-97-173 02:100:237:-3657,0.636,-2.777,-2.179,-453.003,49.133,79.346,86.358,30.624,165.526
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-00 07:125:243:-1233,1.103,-1.972,-1.176,-550.293,2.747,114.868,81.359,29.641,165.905
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-191 10:112:250:712,1.498,-1.12,-0.078,-577.82,-51.636,111.694,75.652,28.444,165.916
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-88 12:84:254:1674,1.491,-0.372,0.624,-558.105,-122.925,75.684,69.664,27.263,165.295
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-90 11:151:254:2304,1.251,-0.162,0.957,-533.752,-199.097,31.799,63.688,26.104,163.905
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-94 08:155:253:3017,0.855,-0.224,1.256,-526.794,-254.395,2.319,57.596,24.802,161.812
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-23 05:141:252:4168,0.453,-0.383,1.766,-538.879,-264.404,3.357,51.498,23.225,159.571
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-180 02:115:253:5035,0.234,-0.42,2.303,-550.842,-225.891,31.189,45.412,21.418,157.764
 14:41:48.370,eb:33:2e:f9:57:b5, 2085-97-248 00:00:01:4441,0.108,-0.118,2.418,-544.189,-174.927,65.247,39.65,19.616,156.824
 14:41:48.400,eb:33:2e:f9:57:b5, 2085-97-198 00:26:05:3417,0.079,0.381,1.9,-519.653,-167.664,89.661,34.189,17.787,156.462
 14:41:48.400,eb:33:2e:f9:57:b5, 2085-97-144 00:67:10:2980,0.049,0.923,1.527,-495.361,-183.35,107.971,29.125,15.76,156.456
 14:41:48.400,eb:33:2e:f9:57:b5, 2085-97-12 00:47:17:2810,-0.094,1.711,1.41,-475.037,-195.068,119.568,24.269,13.535,156.665
 14:41:48.400,eb:33:2e:f9:57:b5, 2085-97-134 254:254:23:2345,-0.288,2.632,1.252,-434.753,-216.858,117.188,19.759,11.201,157.094
 14:41:48.489,eb:33:2e:f9:57:b5, 2085-97-209 252:37:29:2710,-0.511,3.333,1.141,-373.962,-244.69,105.103,15.721,8.63,157.484
 14:41:48.489,eb:33:2e:f9:57:b5, 2085-97-52 251:22:34:4077,-0.671,3.952,1.635,-309.082,-227.783,95.337,12.365,6.064,157.95
 14:41:48.489,eb:33:2e:f9:57:b5, 2085-97-48 250:53:39:4920,-0.745,4.568,2.28,-244.08,-157.959,88.44,9.591,4.005,158.516
 14:41:48.489,eb:33:2e:f9:57:b5, 2085-97-30 250:64:44:3959,-0.711,5.23,2.293,-188.965,-70.557,83.374,7.465,2.812,159.263
 14:41:48.491,eb:33:2e:f9:57:b5, 2085-97-159 250:106:48:2077,-0.59,5.809,1.444,-156.067,-14.893,81.116,5.713,2.373,160.043
 14:41:48.491,eb:33:2e:f9:57:b5, 2085-97-87 252:203:51:760,-0.252,6.267,0.679,-130.432,-22.888,78.308,4.263,2.181,160.867
 14:41:48.491,eb:33:2e:f9:57:b5, 2085-97-37 255:124:55:440,-0.114,6.704,0.184,-92.773,-94.666,66.528,3.098,1.555,161.576
 14:41:48.491,eb:33:2e:f9:57:b5, 2085-97-176 254:108:58:1537,-0.211,7.116,0.435,-49.194,-155.151,44.373,2.379,0.209,162.131
 14:41:48.548,eb:33:2e:f9:57:b5, 2085-97-220 253:100:61:2666,-0.264,7.511,1.081,21.301,-160.767,8.545,2.203,-1.417,162.378
 14:41:48.548,eb:33:2e:f9:57:b5, 2085-97-179 253:77:61:2605,-0.405,7.75,1.371,121.094,-146.423,-54.199,2.988,-2.939,162.142
 14:41:48.548,eb:33:2e:f9:57:b5, 2085-97-227 250:225:53:2214,-0.989,7.323,1.137,201.111,-152.039,-138.184,4.818,-4.378,161.076
 14:41:48.548,eb:33:2e:f9:57:b5, 2085-97-188 244:178:38:2902,-1.849,5.901,1.185,234.802,-143.921,-209.961,7.355,-5.729,159.164
 14:41:48.580,eb:33:2e:f9:57:b5, 2085-97-28 238:233:19:3275,-1.284,3.656,1.596,251.892,-80.078,-240.784,10.239,-6.548,156.698
 14:41:48.580,eb:33:2e:f9:57:b5, 2085-97-50 229:168:18:13066,-4.611,6.811,2.196,219.971,-182.495,-275.696,13.222,-7.015,154.089
 14:41:48.580,eb:33:2e:f9:57:b5, 2085-97-163 248:09:19:-2729,2.417,0.499,9.104,-119.446,523.865,9.46,13.975,-5.894,152.523
 14:41:48.580,eb:33:2e:f9:57:b5, 2085-97-37 15:207:15:-7349,-0.666,3.429,-6.807,-194.519,232.361,-68.115,12.442,-1.346,153.682
 14:41:48.609,eb:33:2e:f9:57:b5, 2085-97-212 241:124:240:13136,-0.95,-2.223,4.939,-285.4,244.324,-85.022,9.778,0.187,152.935
 14:41:48.609,eb:33:2e:f9:57:b5, 2085-97-90 254:31:00:4180,-0.855,-0.256,4.41,-59.937,189.209,-54.443,8.13,2.774,152.792
 14:41:48.609,eb:33:2e:f9:57:b5, 2085-97-20 245:66:253:1102,-0.603,-0.293,0.423,-57.861,153.748,-27.588,7.707,4.477,152.534
 14:41:48.609,eb:33:2e:f9:57:b5, 2085-97-158 251:24:253:5302,-0.446,-0.258,2.359,-17.7,53.345,-13.611,7.284,5.323,152.441
 14:41:48.638,eb:33:2e:f9:57:b5, 2085-97-232 01:132:01:3710,0.07,-0.228,1.617,22.949,57.556,10.864,7.366,5.993,152.567
 14:41:48.638,eb:33:2e:f9:57:b5, 2085-97-171 255:161:253:7250,-0.091,-0.017,2.71,63.965,41.565,7.568,7.8,6.405,152.715
 14:41:48.638,eb:33:2e:f9:57:b5, 2085-97-17 253:105:252:7063,-0.479,-0.377,3.529,139.893,66.65,26.611,8.866,6.987,152.963
