Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 15:08:58.314,eb:33:2e:f9:57:b5, 2085-97-00 00:01:00:2053,0,0,1.003,0,0.061,0.183,0.236,0.044,-174.781
 15:08:58.314,eb:33:2e:f9:57:b5, 2085-97-00 00:255:255:2054,0,0,1.003,0.061,-0.122,0.122,0.236,0.044,-174.781
 15:08:58.314,eb:33:2e:f9:57:b5, 2085-97-255 255:01:00:2058,0,0,1.004,0.061,-0.244,0.061,0.231,0.044,-174.781
 15:08:58.314,eb:33:2e:f9:57:b5, 2085-97-00 00:04:00:2058,0.001,0.001,1.005,0.061,-0.427,0.061,0.231,0.044,-174.781
 15:08:58.342,eb:33:2e:f9:57:b5, 2085-97-03 00:02:00:2057,0.002,0.001,1.004,0,-0.427,0.061,0.231,0.044,-174.787
 15:08:58.342,eb:33:2e:f9:57:b5, 2085-97-05 00:04:00:2057,0.002,0.002,1.004,-0.061,-0.305,0.061,0.231,0.044,-174.787
 15:08:58.342,eb:33:2e:f9:57:b5, 2085-97-04 00:04:00:2054,0.003,0.002,1.003,-0.061,-0.061,0.061,0.231,0.044,-174.787
 15:08:58.342,eb:33:2e:f9:57:b5, 2085-97-08 00:04:00:2052,0.003,0.003,1.001,-0.183,0.061,0.122,0.231,0.044,-174.787
 15:08:58.374,eb:33:2e:f9:57:b5, 2085-97-02 00:02:00:2054,0.001,0.002,1.002,-0.244,0.366,0.183,0.231,0.038,-174.787
 15:08:58.374,eb:33:2e:f9:57:b5, 2085-97-00 00:01:00:2057,0,0,1.003,-0.183,0.427,0.183,0.231,0.038,-174.787
 15:08:58.374,eb:33:2e:f9:57:b5, 2085-97-00 00:01:00:2055,0,0,1.004,-0.183,0.305,0.183,0.225,0.038,-174.792
 15:08:58.374,eb:33:2e:f9:57:b5, 2085-97-01 00:01:00:2052,0,0,1.002,-0.122,0.183,0.122,0.225,0.038,-174.792
 15:08:58.433,eb:33:2e:f9:57:b5, 2085-97-255 255:00:00:2055,-0.001,0,1.003,-0.061,0.122,0.061,0.225,0.038,-174.792
 15:08:58.433,eb:33:2e:f9:57:b5, 2085-97-255 255:00:00:2054,0,0,1.003,0,0,0.061,0.225,0.038,-174.792
 15:08:58.434,eb:33:2e:f9:57:b5, 2085-97-00 00:00:00:2056,0.001,0,1.003,0.061,-0.183,0.061,0.225,0.033,-174.792
 15:08:58.434,eb:33:2e:f9:57:b5, 2085-97-05 00:02:00:2053,0,0,1.003,0.122,-0.183,0,0.225,0.033,-174.792
 15:08:58.463,eb:33:2e:f9:57:b5, 2085-97-01 00:02:00:2056,0.002,0,1.004,0.122,-0.122,0,0.22,0.033,-174.792
 15:08:58.463,eb:33:2e:f9:57:b5, 2085-97-05 00:01:00:2053,0.001,0.001,1.002,0.061,-0.061,0,0.22,0.033,-174.798
 15:08:58.463,eb:33:2e:f9:57:b5, 2085-97-00 00:01:00:2056,0,0.001,1.003,0.183,0,0.061,0.22,0.033,-174.798
 15:08:58.463,eb:33:2e:f9:57:b5, 2085-97-00 00:02:00:2059,0,0,1.005,0.061,-0.061,0.061,0.22,0.033,-174.798
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-253 255:00:00:2060,-0.003,0,1.005,0.122,-0.061,0.061,0.22,0.033,-174.798
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-02 00:07:00:2058,0,0.001,1.008,0,-0.488,0,0.22,0.033,-174.798
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-00 00:04:00:2058,0,0.001,1.004,0.061,-0.427,0.122,0.22,0.027,-174.798
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-01 00:03:00:2060,0.001,0.001,1.005,0,-0.488,0.244,0.22,0.027,-174.798
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-06 00:06:00:2057,0.003,0.002,1.005,-0.061,-0.305,0.244,0.214,0.027,-174.803
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-07 00:05:00:2054,0.002,0.003,1.004,-0.122,-0.122,0.244,0.214,0.027,-174.803
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-04 00:03:00:2052,0.002,0.002,1.003,-0.122,0.183,0.244,0.214,0.027,-174.803
 15:08:58.553,eb:33:2e:f9:57:b5, 2085-97-05 00:02:00:2053,0.002,0.001,1.002,-0.183,0.244,0.244,0.214,0.027,-174.803
 15:08:58.583,eb:33:2e:f9:57:b5, 2085-97-01 00:02:00:2054,0,0.001,1.003,-0.183,0.305,0.244,0.214,0.027,-174.803
 15:08:58.583,eb:33:2e:f9:57:b5, 2085-97-02 00:02:00:2052,0,0.001,1.002,-0.183,0.427,0.122,0.214,0.027,-174.803
 15:08:58.583,eb:33:2e:f9:57:b5, 2085-97-00 00:02:00:2054,0,0,1.003,-0.183,0.305,0.122,0.214,0.022,-174.803
 15:08:58.583,eb:33:2e:f9:57:b5, 2085-97-00 00:00:00:2054,0,0,1.002,-0.061,0.244,0,0.214,0.022,-174.803
 15:08:58.643,eb:33:2e:f9:57:b5, 2085-97-255 255:00:00:2057,-0.003,0,1.003,0,0.183,0,0.214,0.022,-174.809
 15:08:58.643,eb:33:2e:f9:57:b5, 2085-97-252 255:00:00:2061,-0.002,0,1.006,0,-0.061,-0.061,0.214,0.022,-174.809
 15:08:58.643,eb:33:2e:f9:57:b5, 2085-97-254 255:01:00:2060,0,0,1.006,0,-0.305,0,0.209,0.022,-174.809
 15:08:58.643,eb:33:2e:f9:57:b5, 2085-97-00 00:02:00:2059,0,0.001,1.005,0,-0.549,-0.061,0.209,0.022,-174.809
 15:08:58.672,eb:33:2e:f9:57:b5, 2085-97-01 00:02:00:2057,0,0.001,1.004,0,-0.549,0,0.209,0.022,-174.809
 15:08:58.672,eb:33:2e:f9:57:b5, 2085-97-02 00:03:00:2057,0.001,0.001,1.004,0,-0.549,0,0.209,0.022,-174.809
 15:08:58.672,eb:33:2e:f9:57:b5, 2085-97-05 00:03:00:2055,0.003,0,1.004,-0.061,-0.549,0,0.209,0.022,-174.809
