Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:49:46.410,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.033,0,1,3.113,8.667,5.737, , , , , , ,0.753,-1.857,-105.837
 09:49:46.411,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.038,-0.002,1.001,3.601,9.033,6.104, , , , , , ,0.764,-1.813,-105.809
 09:49:46.411,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.038,-0.004,1.005,4.333,9.705,6.409, , , , , , ,0.786,-1.769,-105.776
 09:49:46.411,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.04,-0.008,1.008,5.066,10.559,6.592, , , , , , ,0.807,-1.714,-105.743
 09:49:46.411,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.048,-0.013,1.012,6.042,11.536,6.836, , , , , , ,0.829,-1.659,-105.705
 09:49:46.411,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.053,-0.018,1.021,7.263,12.512,7.202, , , , , , ,0.862,-1.604,-105.672
 09:49:46.411,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.052,-0.014,1.024,8.301,13.916,7.507, , , , , , ,0.901,-1.538,-105.634
 09:49:46.414,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.039,-0.004,1.019,9.277,15.381,7.812, , , , , , ,0.945,-1.461,-105.595
 09:49:46.454,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.032,0.003,1.01,9.949,16.296,7.874, , , , , , ,0.989,-1.384,-105.557
 09:49:46.456,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.025,0.008,1.006,10.62,16.785,7.629, , , , , , ,1.038,-1.302,-105.518
 09:49:46.457,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.024,0.013,1,11.23,17.029,7.263, , , , , , ,1.093,-1.219,-105.48
 09:49:46.457,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.018,0.016,0.997,11.841,17.273,6.653, , , , , , ,1.148,-1.137,-105.441
 09:49:46.457,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.013,0.021,0.993,12.207,17.334,6.042, , , , , , ,1.208,-1.049,-105.408
 09:49:46.457,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.01,0.023,0.992,12.695,17.395,5.249, , , , , , ,1.269,-0.961,-105.381
 09:49:46.457,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.008,0.025,0.991,13.306,17.517,4.272, , , , , , ,1.335,-0.879,-105.353
 09:49:46.457,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.002,0.019,0.992,14.221,17.639,3.235, , , , , , ,1.401,-0.791,-105.331
 09:49:46.458,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.007,0.012,0.994,15.381,17.761,2.563, , , , , , ,1.472,-0.703,-105.315
 09:49:46.458,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.017,0.013,1.002,16.357,18.25,1.892, , , , , , ,1.555,-0.615,-105.304
 09:49:46.458,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.023,0.009,1.013,17.578,19.043,1.465, , , , , , ,1.637,-0.522,-105.293
 09:49:46.458,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.025,0,1.023,18.982,20.02,1.343, , , , , , ,1.73,-0.423,-105.287
 09:49:46.458,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.037,-0.007,1.037,20.935,21.179,1.587, , , , , , ,1.829,-0.319,-105.276
 09:49:46.458,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.067,-0.013,1.055,23.254,22.034,1.953, , , , , , ,1.939,-0.214,-105.26
 09:49:46.459,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.077,-0.021,1.083,26.062,24.475,2.258, , , , , , ,2.06,-0.099,-105.249
 09:49:46.459,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.092,-0.032,1.106,29.297,27.71,2.808, , , , , , ,2.197,0.027,-105.233
 09:49:46.499,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.123,-0.045,1.13,33.936,31.433,3.723, , , , , , ,2.357,0.176,-105.205
 09:49:46.499,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.172,-0.047,1.173,40.1,34.973,3.54, , , , , , ,2.543,0.341,-105.183
 09:49:46.499,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.212,-0.117,1.3,48.584,41.626,4.089, , , , , , ,2.769,0.533,-105.156
 09:49:46.499,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.232,-0.115,1.318,58.044,49.561,5.432, , , , , , ,3.038,0.764,-105.117
 09:49:46.500,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.311,-0.137,1.372,69.519,59.082,8.179, , , , , , ,3.362,1.033,-105.068
 09:49:46.500,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.56,-0.087,1.522,87.524,67.871,6.958, , , , , , ,3.763,1.351,-105.007
 09:49:46.500,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.717,-0.164,2.08,100.281,89.233,2.869, , , , , , ,4.241,1.741,-104.963
 09:49:46.500,eb:33:2e:f9:57:b5, 2015-01-01 00:38:17.585,0.75,0.031,2.226,113.586,121.826,-8.118, , , , , , ,4.785,2.285,-104.936
