Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 13:50:22.451,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.774,-0.006,2.436,265.991,205.2,-53.04, , , , , , ,12.656,4.977,-119.762
 13:50:22.452,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.448,-0.086,2.77,282.715,218.14,-42.542, , , , , , ,14.041,6.075,-119.745
 13:50:22.453,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.561,-0.468,2.811,298.828,228.394,-36.804, , , , , , ,15.513,7.202,-119.647
 13:50:22.453,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.573,-0.808,2.474,312.744,235.413,-27.893, , , , , , ,17.073,8.361,-119.476
 13:50:22.453,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.743,-0.905,2.325,328.674,244.507,-29.236, , , , , , ,18.721,9.547,-119.24
 13:50:22.453,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.727,-0.77,2.148,346.069,252.991,-31.189, , , , , , ,20.473,10.767,-118.954
 13:50:22.453,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.668,-0.742,2.184,353.943,266.541,-36.743, , , , , , ,22.28,12.036,-118.647
 13:50:22.453,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.816,-0.948,2.507,368.347,290.71,-40.405, , , , , , ,24.175,13.414,-118.262
 13:50:22.456,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.972,-0.742,2.251,389.954,316.101,-37.109, , , , , , ,26.202,14.875,-117.762
 13:50:22.456,eb:33:2e:f9:57:b5, 2015-01-01 00:14:31.480,0.969,-0.327,2.365,413.696,339.844,-46.143, , , , , , ,28.383,16.441,-117.175
