Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 13:52:33.426,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.153,-0.785,0.783,-391.113,-204.102,-27.466, , , , , , ,46.983,22.203,-93.631
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.118,-0.816,0.938,-399.353,-200.073,-17.639, , , , , , ,44.676,21.583,-94.488
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.1,-0.833,1.102,-406.677,-192.932,-7.385, , , , , , ,42.38,20.912,-95.262
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.057,-0.819,1.242,-412.903,-183.655,2.991, , , , , , ,40.073,20.204,-95.938
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.05,-0.74,1.302,-418.457,-174.194,14.221, , , , , , ,37.798,19.479,-96.487
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.096,-0.61,1.305,-421.631,-167.664,20.752, , , , , , ,35.546,18.743,-96.949
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.156,-0.465,1.335,-422.913,-162.964,24.231, , , , , , ,33.311,17.996,-97.339
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.207,-0.339,1.389,-422.119,-160.217,23.499, , , , , , ,31.069,17.243,-97.69
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.234,-0.244,1.428,-418.823,-160.095,20.081, , , , , , ,28.872,16.496,-98.015
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.239,-0.181,1.446,-413.147,-162.537,14.526, , , , , , ,26.708,15.743,-98.328
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.256,-0.149,1.446,-405.884,-167.969,7.568, , , , , , ,24.576,14.974,-98.652
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.266,-0.142,1.452,-397.888,-176.208,1.343, , , , , , ,22.462,14.167,-98.998
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.281,-0.138,1.486,-391.174,-184.57,-6.47, , , , , , ,20.407,13.326,-99.355
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.287,-0.146,1.561,-386.963,-191.772,-15.076, , , , , , ,18.38,12.453,-99.734
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.277,-0.16,1.669,-386.292,-196.533,-24.78, , , , , , ,16.364,11.558,-100.129
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.232,-0.173,1.789,-389.648,-199.219,-34.973, , , , , , ,14.315,10.629,-100.558
 13:52:33.540,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.174,-0.177,1.902,-396.912,-199.829,-45.898, , , , , , ,12.272,9.706,-100.997
 13:52:33.585,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.101,-0.177,2.02,-407.593,-199.097,-57.373, , , , , , ,10.179,8.778,-101.459
 13:52:33.585,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,0.015,-0.164,2.132,-421.814,-197.937,-69.458, , , , , , ,8.031,7.85,-101.942
 13:52:33.585,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.064,-0.163,2.224,-438.538,-198.669,-80.383, , , , , , ,5.784,6.899,-102.448
 13:52:33.585,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.117,-0.189,2.327,-456.787,-200.317,-89.6, , , , , , ,3.477,5.938,-102.964
 13:52:33.585,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.156,-0.237,2.455,-475.525,-202.454,-96.008, , , , , , ,1.088,4.949,-103.475
 13:52:33.585,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.185,-0.29,2.607,-492.493,-205.078,-98.938, , , , , , ,-1.373,3.933,-103.964
 13:52:33.586,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.228,-0.297,2.778,-506.104,-208.679,-98.389, , , , , , ,-3.933,2.856,-104.414
 13:52:33.586,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.261,-0.201,2.964,-515.076,-211.67,-98.999, , , , , , ,-6.509,1.763,-104.81
 13:52:33.654,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.315,-0.004,3.143,-517.7,-216.248,-99.243, , , , , , ,-9.102,0.637,-105.156
 13:52:33.654,eb:33:2e:f9:57:b5, 2015-01-01 00:16:41.815,-0.397,0.276,3.336,-512.756,-221.924,-101.257, , , , , , ,-11.678,-0.527,-105.452
