Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:52:01.592,eb:33:2e:f9:57:b5, 2085-97-77 16:150:247:6033,1.209,0.478,1.102,262.939,-425.415,-39.001,90.291,12.041,65.132
 14:52:01.592,eb:33:2e:f9:57:b5, 2085-97-210 05:215:230:9972,0.317,-2.27,4.218,46.814,-458.984,-248.657,90.637,13.782,60.447
 14:52:01.592,eb:33:2e:f9:57:b5, 2085-97-35 00:04:221:10098,-0.102,-3.883,5.104,-116.272,-357.605,-313.416,89.022,16.71,56.179
 14:52:01.592,eb:33:2e:f9:57:b5, 2085-97-119 255:42:218:7944,0.038,-4.652,4.528,-218.445,-194.824,-290.649,86.298,19.66,53.218
 14:52:02.012,eb:33:2e:f9:57:b5, 2085-97-52 01:03:222:4288,0.396,-4.57,2.989,-328.064,-47.18,-220.764,83.046,22.094,51.828
 14:52:02.012,eb:33:2e:f9:57:b5, 2085-97-128 05:86:227:2008,1.007,-3.896,1.449,-456.848,26.062,-156.555,78.865,23.895,51.476
 14:52:02.012,eb:33:2e:f9:57:b5, 2085-97-114 10:210:230:930,1.552,-3.347,0.683,-572.205,64.758,-108.643,73.718,25.269,51.685
 14:52:02.012,eb:33:2e:f9:57:b5, 2085-97-58 14:71:234:527,1.94,-2.944,0.298,-635.376,55.847,-76.172,67.687,26.318,52.009
 14:52:02.015,eb:33:2e:f9:57:b5, 2085-97-130 16:244:237:202,2.076,-2.463,0.189,-651.917,-5.188,-49.438,61.21,26.982,52.004
 14:52:02.015,eb:33:2e:f9:57:b5, 2085-97-164 15:230:238:-390,1.772,-2.144,-0.027,-641.235,-135.498,-18.86,54.272,26.867,51.092
 14:52:02.015,eb:33:2e:f9:57:b5, 2085-97-231 12:55:235:723,1.539,-2.327,-0.115,-628.906,-315.613,39.124,47.087,25.302,49.153
 14:52:02.015,eb:33:2e:f9:57:b5, 2085-97-187 12:255:235:3166,1.703,-2.707,0.973,-636.108,-429.688,139.282,39.831,21.835,46.95
 14:52:02.017,eb:33:2e:f9:57:b5, 2085-97-161 14:134:246:4806,1.858,-1.986,2.007,-637.512,-455.933,238.037,33.047,17.062,45.813
 14:52:02.017,eb:33:2e:f9:57:b5, 2085-97-145 13:150:06:4720,1.284,-0.212,2.44,-603.943,-468.872,264.221,26.752,11.761,45.742
 14:52:02.017,eb:33:2e:f9:57:b5, 2085-97-24 06:173:18:4622,0.31,1.71,2.157,-551.636,-536.438,211.792,21.022,6.185,45.917
 14:52:02.017,eb:33:2e:f9:57:b5, 2085-97-221 254:72:22:6171,-0.669,2.606,2.694,-507.751,-566.895,119.995,15.699,0.28,45.654
 14:52:02.194,eb:33:2e:f9:57:b5, 2085-97-154 244:193:28:6614,-1.471,3.043,3.252,-506.531,-460.876,48.096,10.679,-4.944,45.22
 14:52:02.194,eb:33:2e:f9:57:b5, 2085-97-227 244:106:222:8147,-1.116,-4.093,4.571,-111.938,14.221,-148.865,80.596,6.141,55.992
 14:52:02.194,eb:33:2e:f9:57:b5, 2085-97-01 250:161:223:6118,-0.269,-4.161,3.491,-191.711,115.417,-113.403,79.107,7.542,56.464
 14:52:02.194,eb:33:2e:f9:57:b5, 2085-97-102 02:19:228:4215,0.734,-3.82,2.508,-288.635,204.956,-89.294,76.789,8.849,57.903
 14:52:02.311,eb:33:2e:f9:57:b5, 2085-97-241 08:128:235:890,1.478,-3.059,1.345,-398.865,265.686,-94.482,73.663,10.327,60.073
 14:52:02.312,eb:33:2e:f9:57:b5, 2085-97-156 14:206:242:-1845,2.05,-2.072,-0.378,-511.78,236.389,-145.02,69.368,12.266,62.15
 14:52:02.312,eb:33:2e:f9:57:b5, 2085-97-96 17:232:244:-1929,2.159,-1.411,-1.162,-616.028,153.992,-227.356,63.902,14.76,63.232
 14:52:02.312,eb:33:2e:f9:57:b5, 2085-97-105 16:124:243:-282,1.916,-1.48,-0.515,-657.227,2.869,-309.753,57.151,17.507,62.479
 14:52:02.522,eb:33:2e:f9:57:b5, 2085-97-170 13:246:241:1187,0.86,-1.619,0.177,-652.954,-170.166,-362.122,49.653,19.682,59.546
 14:52:02.522,eb:33:2e:f9:57:b5, 2085-97-14 04:110:217:-249,-0.775,0.198,1.24,486.511,86.243,-115.845,77.305,9.937,40.435
 14:52:02.522,eb:33:2e:f9:57:b5, 2085-113-81 00:63:162:-18588,-0.107,-5.005,3.315,41.87,488.403,134.521,79.684,10.508,43.193
 14:52:02.522,eb:33:2e:f9:57:b5, 2085-97-06 04:176:247:7146,1.826,-2.494,2.266,-29.48,595.764,181.213,80.244,10.129,46.198
 14:52:02.525,eb:33:2e:f9:57:b5, 2085-97-168 18:114:05:17137,3.072,-0.434,7.164,-119.263,542.297,209.351,80.079,9.25,52.278
 14:52:02.525,eb:33:2e:f9:57:b5, 2085-97-37 24:79:251:10635,2.894,0.316,7.775,59.692,313.477,195.618,80.497,7.96,56.755
 14:52:02.525,eb:33:2e:f9:57:b5, 2085-97-27 23:143:251:2927,2.471,-0.948,2.796,212.097,57.312,99.915,82.277,6.801,58.766
 14:52:02.525,eb:33:2e:f9:57:b5, 2085-97-08 14:178:249:4018,0.874,-0.46,1.162,170.776,-207.703,-78.247,84.188,6.636,57.849
 14:52:02.734,eb:33:2e:f9:57:b5, 2085-97-225 02:79:237:10094,-0.119,-1.605,3.652,40.771,-343.628,-254.15,84.765,8.141,54.684
 14:52:02.734,eb:33:2e:f9:57:b5, 2085-97-23 11:221:242:1681,1.207,-2.977,5.735,-38.818,-291.138,-302.551,84.1,10.701,51.108
 14:52:02.734,eb:33:2e:f9:57:b5, 2085-97-00 08:08:243:2910,0.814,-1.604,1.166,-655.029,-257.812,-148.499,47.214,26.279,45.439
 14:52:02.734,eb:33:2e:f9:57:b5, 2085-97-116 05:154:241:4534,0.476,-1.704,1.781,-646.362,-350.708,-113.159,39.238,24.895,42.028
 14:52:02.762,eb:33:2e:f9:57:b5, 2085-97-55 02:195:240:6281,0.188,-1.882,2.634,-656.433,-393.433,-59.692,31.371,22.28,38.826
 14:52:02.762,eb:33:2e:f9:57:b5, 2085-97-67 224:185:71:12564,-4.285,-1.762,3.526,-678.772,-373.84,-0.916,23.912,18.968,36.639
 14:52:02.762,eb:33:2e:f9:57:b5, 2085-97-223 220:247:79:12892,-4.304,9.518,6.419,-110.718,-326.05,89.905,-22.165,-17.721,41.495
 14:52:02.762,eb:33:2e:f9:57:b5, 2085-97-150 224:103:89:11565,-3.305,10.577,6.046,-44.922,-159.058,67.505,-23.423,-19.589,43.198
 14:52:02.764,eb:33:2e:f9:57:b5, 2085-97-120 234:72:93:7909,-2.329,11.623,4.786,-2.014,12.817,-16.724,-23.879,-20.023,43.693
 14:52:02.764,eb:33:2e:f9:57:b5, 2085-97-87 238:249:81:5537,-2.4,11.244,3.133,103.333,78.918,-142.334,-23.027,-19.819,42.55
 14:52:02.764,eb:33:2e:f9:57:b5, 2085-97-09 235:117:59:4407,3.383,8.879,2.385,245.3,93.506,-223.45,-20.457,-19.72,40.248
 14:52:02.764,eb:33:2e:f9:57:b5, 2085-97-27 244:117:71:1678,1.624,9.362,10.097,745.056,461.67,-297.058,-15.161,-19.709,37.238
