Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:49:53.788,eb:33:2e:f9:57:b5, 2085-97-04 00:06:00:2030,0.003,0.004,0.992,-0.122,0,-0.061,0.203,-0.308,-127.919
 14:49:53.788,eb:33:2e:f9:57:b5, 2085-97-10 00:03:00:2034,0.004,0.002,0.993,-0.122,-0.244,-0.122,0.203,-0.308,-127.919
 14:49:53.788,eb:33:2e:f9:57:b5, 2085-97-07 00:06:00:2033,0.004,0.003,0.993,-0.061,-0.122,-0.061,0.203,-0.308,-127.925
 14:49:53.788,eb:33:2e:f9:57:b5, 2085-97-09 00:07:00:2034,0.005,0.003,0.992,-0.122,-0.122,-0.122,0.203,-0.308,-127.925
 14:49:53.817,eb:33:2e:f9:57:b5, 2085-97-09 00:06:00:2031,0.007,0.003,0.993,-0.122,0.061,-0.183,0.203,-0.308,-127.925
 14:49:53.817,eb:33:2e:f9:57:b5, 2085-97-09 00:06:00:2033,0.004,0.003,0.995,-0.244,0.122,-0.183,0.203,-0.308,-127.925
 14:49:53.817,eb:33:2e:f9:57:b5, 2085-97-09 00:08:00:2034,0.005,0.004,0.993,-0.305,0.305,-0.122,0.203,-0.308,-127.925
 14:49:53.817,eb:33:2e:f9:57:b5, 2085-97-08 00:08:00:2032,0.005,0.002,0.994,-0.244,0.427,-0.122,0.203,-0.308,-127.925
 14:49:53.878,eb:33:2e:f9:57:b5, 2085-97-08 00:04:00:2032,0.004,0.003,0.994,-0.244,0.488,0,0.203,-0.308,-127.93
 14:49:53.878,eb:33:2e:f9:57:b5, 2085-97-06 00:06:00:2033,0.002,0.002,0.994,-0.244,0.305,0,0.203,-0.308,-127.93
 14:49:53.878,eb:33:2e:f9:57:b5, 2085-97-06 00:06:00:2031,0.003,0.003,0.992,-0.244,0.122,-0.061,0.203,-0.308,-127.93
 14:49:53.878,eb:33:2e:f9:57:b5, 2085-97-03 00:02:00:2026,0.004,0.003,0.992,-0.305,0,-0.183,0.203,-0.308,-127.93
 14:49:53.907,eb:33:2e:f9:57:b5, 2085-97-05 00:06:00:2030,0.003,0.004,0.992,-0.305,-0.061,-0.244,0.203,-0.308,-127.93
 14:49:53.907,eb:33:2e:f9:57:b5, 2085-97-04 00:03:00:2030,0.004,0.002,0.992,-0.305,-0.122,-0.305,0.203,-0.308,-127.93
 14:49:53.907,eb:33:2e:f9:57:b5, 2085-97-07 00:04:00:2035,0.003,0.002,0.994,-0.305,-0.183,-0.244,0.203,-0.308,-127.936
 14:49:53.907,eb:33:2e:f9:57:b5, 2085-97-07 00:03:00:2034,0.004,0.002,0.994,-0.244,-0.244,-0.183,0.203,-0.308,-127.936
 14:49:53.937,eb:33:2e:f9:57:b5, 2085-97-11 00:06:00:2037,0.004,0.002,0.995,-0.122,-0.244,-0.183,0.203,-0.308,-127.936
 14:49:53.937,eb:33:2e:f9:57:b5, 2085-97-07 00:05:00:2034,0.005,0.002,0.993,-0.122,-0.244,-0.061,0.198,-0.308,-127.936
 14:49:53.937,eb:33:2e:f9:57:b5, 2085-113-58 00:180:226:-5865,0.003,0.003,0.995,-0.122,-0.183,-0.122,0.198,-0.308,-127.941
 14:49:53.937,eb:33:2e:f9:57:b5, 2085-97-10 00:05:00:2036,0.004,0.002,0.993,0,-0.305,-0.122,0.198,-0.308,-127.941
 14:49:53.996,eb:33:2e:f9:57:b5, 2085-97-10 00:05:00:2036,0.004,0.002,0.994,0,-0.244,0,0.198,-0.302,-127.941
 14:49:53.996,eb:33:2e:f9:57:b5, 2085-97-09 00:05:00:2033,0.003,0.003,0.993,0,-0.305,-0.061,0.198,-0.302,-127.941
 14:49:53.996,eb:33:2e:f9:57:b5, 2085-97-12 00:04:00:2035,0.004,0.002,0.993,0,-0.305,-0.061,0.198,-0.302,-127.941
 14:49:53.996,eb:33:2e:f9:57:b5, 2085-97-06 00:04:00:2032,0.005,0.002,0.993,0,-0.244,0,0.198,-0.302,-127.941
 14:49:54.026,eb:33:2e:f9:57:b5, 2085-97-11 00:03:00:2036,0.006,0.002,0.994,0,-0.244,0.061,0.198,-0.302,-127.941
 14:49:54.026,eb:33:2e:f9:57:b5, 2085-97-05 00:03:00:2031,0.004,0.002,0.995,0,0,0.183,0.198,-0.302,-127.947
 14:49:54.026,eb:33:2e:f9:57:b5, 2085-97-11 00:04:00:2036,0.005,0.002,0.992,0.061,-0.183,0.122,0.198,-0.302,-127.947
 14:49:54.026,eb:33:2e:f9:57:b5, 2085-97-09 00:06:00:2035,0.005,0.001,0.994,0,-0.061,0.183,0.198,-0.302,-127.947
 14:49:54.056,eb:33:2e:f9:57:b5, 2085-97-04 00:03:00:2029,0.005,0.003,0.995,0.061,0,0.305,0.198,-0.302,-127.947
 14:49:54.056,eb:33:2e:f9:57:b5, 2085-97-09 00:02:00:2034,0.004,0.003,0.993,0.183,-0.305,0.244,0.198,-0.302,-127.947
 14:49:54.056,eb:33:2e:f9:57:b5, 2085-97-11 00:06:00:2035,0.005,0.001,0.993,0.244,-0.366,0.366,0.198,-0.302,-127.947
 14:49:54.056,eb:33:2e:f9:57:b5, 2085-97-09 00:05:00:2033,0.005,0.002,0.994,0.244,-0.244,0.427,0.198,-0.302,-127.952
 14:49:54.117,eb:33:2e:f9:57:b5, 2085-97-09 00:07:00:2031,0.005,0.003,0.992,0.244,-0.305,0.366,0.198,-0.302,-127.952
 14:49:54.117,eb:33:2e:f9:57:b5, 2085-97-09 00:06:00:2030,0.003,0.003,0.993,0.244,-0.244,0.366,0.198,-0.302,-127.952
 14:49:54.117,eb:33:2e:f9:57:b5, 2085-97-07 00:09:00:2030,0.004,0.004,0.993,0.122,-0.244,0.244,0.198,-0.302,-127.952
 14:49:54.117,eb:33:2e:f9:57:b5, 2085-97-11 00:06:00:2033,0.005,0.003,0.991,0.061,-0.244,0.122,0.198,-0.302,-127.952
 14:49:54.147,eb:33:2e:f9:57:b5, 2085-97-09 00:05:00:2030,0.004,0.003,0.994,0,-0.183,0,0.198,-0.302,-127.952
 14:49:54.147,eb:33:2e:f9:57:b5, 2085-97-08 00:05:00:2032,0.004,0.003,0.992,0,-0.244,0,0.198,-0.302,-127.958
 14:49:54.147,eb:33:2e:f9:57:b5, 2085-97-11 00:06:00:2036,0.004,0.002,0.992,-0.061,-0.244,-0.122,0.198,-0.302,-127.958
 14:49:54.147,eb:33:2e:f9:57:b5, 2085-97-12 00:08:00:2032,0.004,0.003,0.992,0,-0.183,0,0.198,-0.302,-127.958
 14:49:54.207,eb:33:2e:f9:57:b5, 2085-97-11 00:05:00:2032,0.006,0.003,0.992,-0.061,-0.244,-0.122,0.198,-0.302,-127.958
 14:49:54.207,eb:33:2e:f9:57:b5, 2085-97-09 00:04:00:2032,0.004,0.003,0.993,-0.061,-0.183,-0.122,0.198,-0.302,-127.958
 14:49:54.207,eb:33:2e:f9:57:b5, 2085-97-10 00:06:00:2034,0.005,0.003,0.992,0,-0.244,-0.122,0.198,-0.302,-127.958
 14:49:54.207,eb:33:2e:f9:57:b5, 2085-97-11 00:06:00:2033,0.004,0.003,0.993,0,-0.183,-0.061,0.198,-0.302,-127.963
 14:49:54.237,eb:33:2e:f9:57:b5, 2085-97-11 00:06:00:2034,0.005,0.003,0.992,-0.061,-0.122,-0.061,0.198,-0.302,-127.963
 14:49:54.237,eb:33:2e:f9:57:b5, 2085-97-13 00:06:00:2032,0.005,0.003,0.993,-0.061,-0.061,-0.122,0.198,-0.302,-127.963
 14:49:54.237,eb:33:2e:f9:57:b5, 2085-97-13 00:07:00:2034,0.006,0.003,0.992,-0.122,-0.061,-0.183,0.198,-0.302,-127.963
