Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°)
 14:53:44.468,eb:33:2e:f9:57:b5, 2085-97-210 255:26:00:2034,-0.022,0.013,0.991,-0.061,0,-0.061,0.873,0.917,-133.248
 14:53:44.468,eb:33:2e:f9:57:b5, 2085-97-211 255:28:00:2036,-0.023,0.013,0.993,-0.122,0,-0.122,0.873,0.917,-133.248
 14:53:44.468,eb:33:2e:f9:57:b5, 2085-97-210 255:27:00:2034,-0.021,0.012,0.993,-0.122,-0.061,-0.061,0.873,0.917,-133.242
 14:53:44.468,eb:33:2e:f9:57:b5, 2085-97-214 255:27:00:2036,-0.021,0.014,0.995,-0.061,-0.122,-0.061,0.873,0.923,-133.242
 14:53:44.527,eb:33:2e:f9:57:b5, 2085-97-211 255:27:00:2037,-0.021,0.013,0.995,-0.061,-0.061,0,0.873,0.923,-133.237
 14:53:44.527,eb:33:2e:f9:57:b5, 2085-97-210 255:26:00:2036,-0.021,0.013,0.995,-0.061,-0.061,0,0.873,0.923,-133.237
 14:53:44.527,eb:33:2e:f9:57:b5, 2085-97-210 255:27:00:2035,-0.022,0.013,0.994,-0.061,0,0,0.873,0.923,-133.231
 14:53:44.527,eb:33:2e:f9:57:b5, 2085-97-210 255:27:00:2032,-0.022,0.013,0.993,0,-0.061,0.061,0.873,0.923,-133.231
 14:53:44.529,eb:33:2e:f9:57:b5, 2085-97-211 255:26:00:2034,-0.021,0.014,0.993,0,-0.122,0.061,0.873,0.923,-133.226
 14:53:44.529,eb:33:2e:f9:57:b5, 2085-97-209 255:27:00:2031,-0.023,0.013,0.993,0,-0.183,0.061,0.868,0.928,-133.226
 14:53:44.529,eb:33:2e:f9:57:b5, 2085-97-209 255:28:00:2032,-0.023,0.014,0.992,0,-0.305,0,0.868,0.928,-133.22
 14:53:44.529,eb:33:2e:f9:57:b5, 2085-97-209 255:27:00:2031,-0.023,0.014,0.992,-0.061,-0.366,0,0.868,0.928,-133.22
 14:53:44.559,eb:33:2e:f9:57:b5, 2085-97-208 255:28:00:2034,-0.022,0.013,0.993,-0.122,-0.427,-0.061,0.868,0.928,-133.215
 14:53:44.559,eb:33:2e:f9:57:b5, 2085-97-211 255:27:00:2034,-0.021,0.014,0.993,-0.183,-0.427,-0.183,0.868,0.934,-133.215
